id,type,text1,text2,text3,notes
# SFC Fleet,,,,,
# Civilian Tankers,,,,,
pinkdram,SHIP,"Легкий танкер с запасом топлива, которого достаточно, чтобы более чем вдвое увеличить эффективную дальность небольшой ударной группы или конвоя. Эта версия окрашена в фирменную ливрею Sindrian Fuel Company и даже оснащена встроенной солнечной защитой.",,,
pinkphaeton,SHIP,"Средний танкер с запасом топлива, достаточным для поддержки более крупного флота. Служба танкера в Sindrian Fuel Company часто считается высшей формой службы: сотрудники готовы отдать жизнь ради безопасной доставки брендового синдрианского AM-топлива по всему Персеанскому сектору. Эта версия окрашена в фирменную ливрею Sindrian Fuel Company и даже оснащена встроенной солнечной защитой.",,,
pinkprometheus,SHIP,"Танкер огромной вместимости, используемый для переброски стратегических объемов топлива между мирами. В отличие от меньших «родственников», Prometheus имеет вполне приличный оборонительный арсенал для защиты ценного и крайне нестабильного груза. Эта версия окрашена в фирменную ливрею Sindrian Fuel Company и даже оснащена встроенной солнечной защитой.",,,
pinkmarathon,SHIP,"Гигантский танкер, построенный скорее для перевозки колоссальных объемов антиматерийного топлива между топливными депо и станциями дозаправки, чем для снабжения флота. Тем не менее он способен радикально увеличить дальность флота в пределах сектора — если, конечно, вас не смущает ползучая скорость в гиперпространстве, характерная для этого тяжеловеса.

Marathon, вопреки первому впечатлению, фактически представляет собой два корабля, соединенных общей рамной конструкцией. Основная жилая и рабочая часть экипажа — по сути отдельный корабль, пристыкованный к колоссальному топливному блоку. Из-за гигантских размеров полноценная щитовая система обычно заменяется модульными щитовыми эмиттерами по бортам. Учитывая нестабильность антиматерии, Marathon, застигнутый в бою, остается уязвимой целью, едва способной защитить себя.",,,
,,,,,
# Original Military Tankers,,,,,
sfcdram,SHIP,"Один из знаковых боевых кораблей Sindrian Fuel Company, Dram DM-150 — живучий эсминец, способный выдерживать огонь целого флота и выходить из боя практически без последствий. Оснащенный модифицированным демпфирующим полем, которое позволяет продолжать стрельбу во время его работы, этот эсминец — обычное явление в милитаризованных топливных флотах Sindrian Fuel.

«Надежный. Крепкий. Выносливый. Создан надолго. Dram DM-150 — вершина той тяжелой работы, которую Sindrian Fuel Company вложила в обеспечение своего топливного флота лучшим оборудованием. Больше тяги, больше мощности и демпфирующее поле, способное выдержать все, что в вашу сторону швырнет очередной оппортунист-налетчик — этот Dram действительно крепкий орешек. Будь вы предприимчивым капитаном, снабжающим миры Ядра фирменным синдрианским антиматерийным топливом, или охотником за солнечными выбросами на дальних рубежах сектора — он доставит вас куда нужно.»

«Dram DM-150. Он справится с чем угодно. Получите свой на ближайшей франшизной станции Sindrian Fuel Company уже сегодня». - реклама Sindrian Fuel Company",,,
sfcphaeton,SHIP,"Стандартный крейсер Sindrian Fuel Company, Phaeton PN-1500 обеспечивает дальнюю поддержку как выделенным элитным крылом дронов Akon, так и крупным баллистическим узлом. Система усилителей турелей позволяет PN-1500 методично выматывать противника, обрушивая на неудачную цель мощный кинетический шквал.

Phaeton PN-1500 прошел несколько итераций, прежде чем стать сегодняшним «рабочим стандартом» компании. От базового корпуса проект многократно перерабатывался различными конструкторскими советами. Хотя компания обычно отговаривает от активного применения истребителей во флоте, многочисленные флотские испытания убедили проектировщиков включить встроенный дрон-ангар, способный нести крыло Akon.",,,
sfcprometheus,SHIP,"Построенный на базе супертанкера Prometheus, Prometheus PM-15000 сочетает мощную огневую силу и поддержку за счет авиакрыльев. Сильно бронированный и серьезно вооруженный, PM-15000 при этом остается обычным явлением во флотах Sindrian Fuel Company, несмотря на активное использование истребителей.

Детище главного исследователя Юнрис Квин, Prometheus PM-15000 считается ответом Sindrian Fuel Company на прославленный боевой авианосец Legion Гегемонии. Используя огромный объем базового корпуса супертанкера Prometheus, PM-15000 стал тяжело вооруженной и бронированной гражданской конверсией, способной и принимать удары, и наносить их, сохраняя роль заправщика флота. С выделенным ангаром под антиматерийный бомбардировщик класса Minim этот корабль воплощает политику «тяжелого труда и честной работы», которой так гордится Sindrian Fuel Company.

Любое сходство с конверсией Prometheus у Луддического Пути — чистая случайность. Sindrian Fuel Company никогда не опустится до того, чтобы красть идеи у радикальной группы фанатиков, ненавидящих Volturn-y и злоупотребляющих топливом.",,,
,,,,,
# New Military Tankers,,,,,
sfccoeus,SHIP,"Легкий патрульный фрегат, также способный выполнять функции танкера, Coeus CS-50 в основном используется для поддержания безопасности и защиты франшизных станций Sindrian Fuel от завистливых конкурентов и оппортунистов-вне закона. Несмотря на легкое вооружение, при необходимости CS-50 легко переводится и на более активные военные задачи.",,,
sfcpolus,SHIP,"Polus PS-50 спроектирован как разрушительный торпедный катер. Специальная система заряжания позволяет ему в любой момент быстро развернуть новый ракетный залп.

Слухи о ненадежности экипажей, служащих на PS-50, — не более чем домыслы и клевета.",,,
sfcslent,SHIP,"Slent ST-50 — стандартный фрегат-танкер, используемый Sindrian Fuel Company в различных топливных флотах. Внешне неброский ST-50 тем не менее дает командирам множество полезных вариантов применения. Включая систему автоматической ракетной кузницы для поддержания боезапаса в затяжных боях, ST-50 остается надежным фрегатом, способным закрывать пробелы во множестве флотских композиций.",,,
sfcpolybolos,SHIP,"Фрегат с упором в баллистическое вооружение, Polybolos PB-50 основан на малом танкерном дизайне Firecracker. Способный временно увеличивать дальность, PB-50 задуман как корабль, дающий Sindrian Fuel Company ощутимый баллистический ударный потенциал.",,,
sfcporpax,SHIP,"Оборонительный фрегат Porpax PX-50 силен прежде всего способностью мгновенно усилить щит. Используя смесь премиального антиматерийного топлива, щит PX-50 может кратковременно выдерживать даже самые жесткие атаки.",,,
sfctalaria,SHIP,"Разрушительный (и, как скажут некоторые, не слишком эффективный) боевой корабль, Talaria TA-50 олицетворяет изобретательность Совета исследований Sindrian Fuel Company. Под руководством ведущего разработчика Грегори Маннфреда TA-50 использует свои AM-резервуары для питания встроенного антиматерийного бластера. После серии доработок Sindrian Fuel Company сумела адаптировать это мощное оружие к длительным боям. Хотя часть потенциала урона пришлось пожертвовать ради долговечности системы, TA-50 все равно остается передовым фрегатом, способным драться далеко выше своей весовой категории.",,,
sfckobalos,SHIP,"Маневренный фазовый корабль, разработанный Советом исследований и разработок: Kobalos KS-50 способен скрытно перемещаться по полю боя и дестабилизировать вражеские корабли.",,,
sfchydria,SHIP,"Хорошо вооруженный фазовый корабль, Hydria HA-150 — подвижный боевой корабль, способный скрытно заходить за линию фронта и наносить сокрушительный удар по вражескому флоту. Возможность развертывать набор дестабилизированных топливных канистр класса Plus для разрыва боевого строя делает HA-150 опасным судном, способным менять ход сражения серией калечащих ударов.

Разработанная под руководством главного исследователя Юнрис Квин, Hydria HA-150 создавалась как мощная дестабилизирующая сила для топливный флот Sindrian Fuel. Концепт предполагал быстрый скрытный заход, отключение приоритетной цели и выход до обнаружения. До финального состояния HA-150 прошла несколько этапов переработки. Ходят слухи, что корабль способен перевозить куда более смертоносные боеприпасы, но Sindrian Fuel Company официально отвергает это как «клевету озлобленных конкурентов».",,,
sfcdrachm,SHIP,"Стремясь закрыть недостающие роли во топливный флот Sindrian Fuel, Drachm DH-150 был создан как ракетный эсминец, рассчитанный на мгновенный плотный огневой залп по противнику. Считающийся промежуточным звеном между Dram DM-150 и P-1500, DH-150 уверенно выполняет задачу постепенного огневого истощения враждебных сил.",,,
sfctahlanbento,SHIP,"Модификация платформы Bento: Bento BO-150 обменял дрон-ангар на инфраструктуру для установки более тяжелого энергетического орудия. Системы корабля настроены на временное усиление энергетического вооружения, поэтому BO-150 занимает нишевую роль поддержки более крупных союзников в бою.",,,
sfcdelos,SHIP,"Delos DS-150 — переработка Sindrian Fuel редкого грузового дизайна, изначально применявшегося для перевозки опасных или экзотических материалов. Хотя само антиматерийное топливо вполне подпадает под обе категории, Совет исследований и разработок адаптировал проект под собственные нужды. Дополнительные узлы вооружения дают больше огневой силы, а выделенное дрон-крыло повышает безопасность вдали от миров Ядра, делая DS-150 рабочей лошадкой для защиты исследователей. Тем не менее DS-150 не является полноценным боевым кораблем и должен вводиться в бой только в крайнем случае.",,,
sfcbia,SHIP,"Bia BA-150 — подвижный танкер-эсминец, созданный для охоты на одиночные цели и быстрого выхода до подхода вражеских подкреплений. Способный держать темп даже некоторых фрегатов, BA-150 отлично подходит для перехвата дерзких налетчиков и ревнивых конкурентов, пытающихся атаковать более медленные корабли топливного флота.",,,
sfclelantus,SHIP,"Lelantus LT-150 — универсальная рабочая платформа двойного назначения, выполняющая опасные задачи как по сдвигу кораблей с места, так и по их буксировке. Благодаря прочным двигателям и плугу с антиматерийной обработкой LT-150 способен толкать и тянуть значительно выше своего класса.",,,
sfckander,SHIP,"Эсминец с акцентом на баллистическое вооружение, Kander KR-150 предназначен для обеспечения подавляющей огневой поддержки.",,,
sfcphoronis,SHIP,"Эсминец, заточенный под энергетическое вооружение, Phoronis PH-150 — маневренный корабль, способный обходить фланг благодаря системе фазовый скиммер. При энергетических орудиях, ориентированных в одном направлении, и синергийных системах — в другом, PH-150 лучше всего раскрывается в руках капитанов, готовых к нестандартным конфигурациям вооружения.",,,
sfccrius,SHIP,"Мощная рабочая боевая платформа, Crius CR-1500 обрушивает на врага колоссальный объем энергетической огневой мощи. Проектировался для входа в самую гущу боя и выхода без критических потерь: корпусная прочность и броня CR-1500 позволяют выдерживать несколько разрушительных попаданий и продолжать бой.",,,
sfcarke,SHIP,"Необычный корабль для топливный флот Sindrian Fuel: Arke AE-1500 в основном используется как рекламная платформа, задействуя авиакрылья в различных мероприятиях и активностях для продвижения Sindrian Fuel Company. При необходимости AE-1500 может работать и как эскортный авианосец, пусть и довольно скромный по возможностям. Тем не менее огневой мощи у него достаточно, чтобы прикрывать себя и помогать другим кораблям.",,,
sfcclepsydra,SHIP,"Созданный на базе старого доколлапсного проекта, Clepsydra CA-1500 — крепкий корабль, используемый Sindrian Fuel Company для различных спасательно-салважных операций. Благодаря расширенной полетной палубе CA-1500 способен выпускать корвет-бомбардировщик Slent ST-25 в поддержку собственных действий.",,,
sfcstymphalia,SHIP,"Печально известное пополнение топливный флот Sindrian Fuel, Stymphalia SA-1500 — упорный боевой корабль, способный запускать массированные ракетные залпы. Бортовая ракетная кузница, производящая новые боеприпасы прямо в бою, делает ситуацию, когда SA-1500 заканчивает бой с пустыми ракетными ячейками, крайне редкой.",,,
sfcaetos,SHIP,Aetos AS-1500 — сравнительно более подвижный боевой корабль по меркам других крейсеров компании. При солидной лобовой огневой мощи AS-1500 может испытывать трудности против групп мелких целей из-за скромного количества полноценных точек ПВО.,,,
sfcskyrend,SHIP,"Notos NS-15000 — полностью оригинальный проект, ни в какой форме и ни при каких обстоятельствах не являющийся плагиатом. Разработанный ведущим разработчиком Sindrian Fuel Грегори Маннфредом, этот абсолютно уникальный супертанкер-боевой крейсер вообще никак не нарушает никаких возможных норм авторского права. Его новаторские двойные спинальные слоты обеспечивают мощный фронтальный огонь — либо истощающим ракетным обстрелом, либо неумолимым энергетическим вооружением.

А теперь, пожалуйста, прекратите сравнивать его с какими-либо иными дизайнами, которые могут существовать. NS-15000 — особый корабль, который никто другой воспроизвести не способен.",,,
sfcmenoetius,SHIP,"Menoetius MS-15000 — специализированный командный корабль, используемый командирами топливных флотов для управления ходом сражения с безопасной дистанции. Набор поддерживающих систем позволяет MS-15000 участвовать как во флотских, так и в наземных операциях, предоставляя широкий спектр тактических возможностей. Выделенные флотские казармы также дают достаточно места для экипажа и морпехов под разные задачи. При хорошем покрытии ПВО и заметной вместимости авиакрыльев этот командный корабль обеспечивает флоту множество инструментов для удержания преимущества в бою.

Разрабатывавшийся под пристальным контролем Совета безопасности и вооружений, Menoetius MS-15000 на каждом этапе подвергался строгому микроменеджменту. Изначально его видели как быстрый линейный крейсер, но успех проекта Notos NS-15000 (который совершенно точно не является украденным дизайном!) привел к перепрофилированию MS-15000 под иные задачи. После многочисленных «замечаний» экипажей о не самых комфортных условиях на кораблях флота, проект MS-15000 изменили, повышая уровень удобств для персонала. Полноценные казарменные блоки и даже отдельные общие помещения должны были поддерживать мораль экипажа как ключевой фактор пиковой эффективности корабля.

Из-за усиленного фокуса на экипаже Совет безопасности увидел возможность придать кораблю жизненно важную роль специализированного командного узла. Дополнительные модификации и наборы систем для повышения флотской эффективности закрепили нишу MS-15000 в топливном флоте. Хотя конструкторы сначала сопротивлялись, добавление авианосных слотов было признано необходимым для расширения функций корабля за рамки простого командования. Несмотря на сравнительно высокую стоимость при не самой высокой прямой огневой мощи, MS-15000 все же занял важную, пусть и нишевую, роль в топливный флот Sindrian Fuel.",,,
sfcatlas,SHIP,"Превращая скромный грузовой тягач в смертоносное оружие войны, Atlas AS-15000 стал одним из крупных конверсионных проектов Sindrian Fuel Company. Хотя для своего класса AS-15000 все еще сравнительно хрупок, это компенсируется его способностью наносить опустошающие ракетные удары. Обеспечивая тяжелую дальнобойную поддержку, AS-15000 может оставаться в тылу и при этом давать критически важный вклад в бой всего флота.",,,
sfcepimetheus,SHIP,"Медленный, тяжеловесный, неповоротливый зверь кораблестроения, Epimetheus EM-15000 — сильно бронированный осадный корабль, созданный для пролома крепких оборонительных линий. Вооруженный мощной (и местами непрактичной) антиматерийной пушкой, EM-15000 способен выводить цели из строя с экстремальных дистанций — если ему дать время на прицеливание и выстрел.

Epimetheus EM-15000 был спроектирован исполнительным менеджером Совета исследований и разработок. Большинство старших менеджеров считали его проектом тщеславия, но работа все равно шла — пусть и без энтузиазма. Главный приоритет конструкции — максимальная выживаемость: EM-15000 настраивали так, чтобы он выдерживал худшее, что может предложить Персеанский сектор, и продолжал бой. Несмотря на черепашью скорость финальной версии, экспериментальный антиматерийный двигатель и мощный топливный инжектор дают кораблю хотя бы шанс не отставать от остального флота.",,,
sfciapetus,SHIP,"Проект, возглавленный главным исследователем Юнрис Квин, Iapetus IS-15000 начинался как заказ на альтернативу повсеместному супертанкеру Prometheus. То, что в итоге стало IS-15000, прошло через множество итераций: после полного вовлечения Квин проект несколько раз выходил далеко за рамки исходных параметров из-за радикальных изменений. После масштабирования самого жизнеспособного прототипа супертанкер-линкор IS-15000 стал мощным боевым кораблем, ориентированным на огневую поддержку флота.

О первоначальном прототипе сохранилось мало сведений; ходят слухи, что прототипный линкор в последний раз видели пылящимся на каком-то секретном объекте на Sindria.",,,
sfcsuperiapetus,SHIP,"Исходная спецификация, из которой позже вырос Iapetus IS-15000: Iapetus IS-20000 заметно крупнее своего производного варианта. С набором авианосных слотов для дополнительной защиты и возможностью сводить все крупные носовые орудия на одну цель IS-20000 представляет собой тяжело бронированный, хорошо защищенный и крайне дорогой дредноут, так и не получивший полноценного внедрения в строевых флотах.

Изначально это был проект по заказу фракции, ищущей альтернативу массовому танкеру Prometheus, и Sindrian Fuel Company любезно приняла контракт. На старте требование было простым: сделать судно заметно более бронированным, чем средний танкер. Все изменилось, когда к проекту подключилась главный исследователь Юнрис Квин.

Назвав разработку «Project Selkie», Квин взяла текущие чертежи и начала адаптировать их под военное применение. Заимствуя решения из других боевых кораблей линейки топливный флот Sindrian Fuel, проект, который должен был остаться бронированным танкером, быстро превратился во что-то совсем иное. Добавлялись новые модификации: авианосные слоты, оружейные узлы в местах, где должны были быть топливные объемы, и даже экспериментальный антиматерийный двигатель. Амбиции вышли далеко за рамки исходного запроса фракции — как и за пределы изначального бюджета.

Когда финальные системы были установлены, последние секции корпуса закрыты, а внутренние жилые зоны доведены до стандарта, корабль, получивший имя Iapetus IS-20000, признали слишком непрактичным для официального принятия во топливный флот Sindrian Fuel. Лишь после сокращения проекта до более управляемого уровня производный дизайн допустили к ограниченному вводу. Где сейчас оригинальный корабль — загадка; большинство слухов сводится к тому, что он просто пылится в малоиспользуемом сухом доке, никому не нужный.",,,
