id,type,text1,text2,text3,notes
tahlan_Bento_lp,SHIP,"Фанатики Луддического Пути приспособили этот корабль под свои нужды, выбросив всё лишнее и превратив его в небрежно собранную машину священной войны.

Любовно прозванный многими капитанами «Ланчбоксом» за то, как жадно он кормит прожорливые корабельные двигатели, боевой танкер класса Bento — крепкое маленькое судно, способное постоять за себя в бою. Его часто можно встретить в небольших флотилиях, которые не могут выделить эскорт для логистических кораблей, или в торговых караванах, желающих лучше защищаться от пиратских нападений на дальних маршрутах. Bento — достойная альтернатива вездесущему Dram. Да, ради этого приходится жертвовать запасом топлива, но зачастую проще просто взять второй Bento.",,,
tahlan_Vale,SHIP,"«С праведной яростью он ищет по всей земле тех, кто посмеет ослушаться воли его бога, неся им бойню и смерть. Он — святой воин, ведомый несокрушимой верой.»",,,
tahlan_Exa_Pico,SHIP,"Ходят слухи, что происхождение этого необычного судна — результат пари между инженерами Великих Домов, решившими превратить Kite в пригодный для боя корабль. Как бы то ни было, Exa Pico действительно значительно превосходит скромный Kite во всех боевых аспектах, хотя и остаётся крайне хрупким.",,,
tahlan_Kodai,SHIP,"Построенный на базе надёжного шасси горнодобывающего крейсера, Kodai был полностью переработан для военного применения. Улучшенное оружие, усиленная броня и новый генератор щита превращают его в опасный корабль, хотя размеры промышленного корпуса всё ещё делают его довольно неповоротливым.",,,
tahlan_raba,SHIP,"Редко встречающийся в действующей службе, Raba — старый горнодобывающий баркас, который никогда не пользовался особой популярностью и оказался коммерческим провалом. Некоторые из уцелевших корпусов всё же были переоборудованы в вооружённые грузовые суда и до сих пор встречаются у самых разных владельцев.",,,
tahlan_Ambrosia,SHIP,"Необычный проект: Ambrosia, по-видимому, был построен вокруг спасённого ангарного модуля неизвестного авианосца. На основе громоздкой гражданской рамы он получился странным, но удивительно функциональным кораблём поддержки.",,,
tahlan_Castella,SHIP,"Устаревший проект авианосца, Castella в флотах Домена в основном был вытеснен Legion, но зато нашёл свою нишу в периферийных силах и у частных военных формирований. Несмотря на возраст, он по-прежнему остаётся вполне надёжной платформой для авиакрыла.",,,
tahlan_Castella_lp,SHIP,"Фанатики Луддического Пути приспособили этот корабль под свои нужды, выбросив всё лишнее и превратив его в небрежно собранную машину священной войны.

Устаревший проект авианосца, Castella в флотах Домена в основном был вытеснен Legion, но зато нашёл свою нишу в периферийных силах и у частных военных формирований. Несмотря на возраст, он по-прежнему остаётся вполне надёжной платформой для авиакрыла.",,,
tahlan_Nessie,SHIP,"Что за безумие заставило мусорщиков создать это чудовище фазового корабля — неизвестно, но грубая мешанина из деталей самых разных судов каким-то образом всё же способна действовать. Практичность такого решения спорна, зато зрелище оно производит незабываемое.",,,
tahlan_Bungalow,SHIP,"Ранний конкурент Mora, создатели Bungalow делали ставку на максимальную проекцию истребителей за счёт почти всего остального. В итоге получился специализированный носитель, не слишком универсальный, но весьма опасный, если ему удаётся реализовать своё авиакрыло.",,,
tahlan_Yosei,SHIP,"Модификация Tempest, Yosei — более тяжёлый фрегат, жертвующий частью подвижности ради дополнительной огневой мощи.",,,
tahlan_Skola,SHIP,"Малый и быстрый, Skola — ударный фрегат, построенный вокруг пары призматических катушек, мощных дуговых орудий, способных разрывать лёгкие цели. Он полагается на скорость и внезапность, а не на выносливость.",,,
tahlan_Haelequin,SHIP,"Агрессивная рама в сочетании с темпоральная оболочка делает Haelequin по-настоящему пугающим противником. Хотя у конструкции есть очевидные ограничения по живучести, при правильном использовании корабль способен нанести удар с чудовищной скоростью.",,,
tahlan_Izanami,SHIP,"Последний проект корабля, созданный верфями Kassadari до коллапса, Izanami представляет собой вершину инженерного искусства Kassadari. Сочетая передовые системы с разрушительной огневой мощью, этот корабль остаётся символом утраченного величия.",,,
tahlan_Renki,SHIP,"Специализированный ракетный и вспомогательный фрегат, оснащённый активной системой ECCM, которая при работе даёт преимущества ECCM ближайшим союзникам. Особенно популярен во флотах с большим количеством ракетного вооружения. Renki — рабочая лошадка среди фрегатов, способная и сама больно ударить.",,,
tahlan_Timeless,SHIP,Необычный дрон-корабль неизвестного происхождения и конструкции.,,,
tahlan_Timeless_retro,SHIP,"Судя по чертежу, найденному в скрытом хранилище данных, этот необычный проект является прототипом дрон-материнского корабля. Хотя он не способен на те же подвиги, что и завершённый вариант, поскольку ради жилого пространства пришлось пожертвовать частью ангаров и брони, это всё равно впечатляющий образец техники.",,,
tahlan_Nameless,SHIP,Необычный дрон-корабль неизвестного происхождения и конструкции.,,,
tahlan_Fragmenta,SHIP,"Необычный дрон-истребитель, выпускаемый роем более крупными дрон-кораблями.",,,
tahlan_Defiance,SHIP,"Созданный уже после коллапса из частей существующих проектов, Defiance задумывался как более дешёвая альтернатива Gryphon в роли достойного ракетного крейсера. Хотя по чистой ракетной мощи он не дотягивает до оригинала, это компенсируется большим количеством баллистических слотов.",,,
tahlan_Torii,SHIP,"Небольшой эсминец, спроектированный с одной-единственной целью — навести на противника как можно больше стволов на лёгкой платформе. С этой задачей он справляется неплохо, но чрезвычайно широкий силуэт делает корабль довольно хрупким и лёгкой мишенью.",,,
tahlan_Eagle_P,SHIP,"Этот Eagle был с энтузиазмом «улучшен» весёлой пиратской бандой: ему поставили более крупные орудийные крепления и ангар. Опасения из-за почти полного отсутствия средств ПВО были радостно отброшены — «истребители сами с этой дрянью разберутся».

Крейсеры класса Eagle часто составляют ядро боевых флотов, и нетрудно понять почему: сильный общий профиль, надёжный двигатель и смертоносный набор вооружения делают Eagle угрозой для любого противника.

Eagle способен нанести мощный тактический удар по вражескому строю. Многочисленные турели и жёсткие точки вооружения делают его крайне опасным для более мелких целей. Достойная броня и мощный генератор щита позволяют удерживать пространство даже в меньшинстве или при столкновении с более крупным кораблём.

Частично эти достоинства нивелируются ударной авиацией — капитан Eagle обязан постоянно следить за сенсорами на случай приближающегося ударного звена, поскольку несколько попаданий современного ударного вооружения могут легко искалечить корабль.

Воплощение стремительного и мощного космического крейсера времён Домена, корабли класса Eagle остаются прекрасным напоминанием о технологических и эстетических достижениях прошлого человечества.",,,
tahlan_Tempest_P,SHIP,"Редко попадающий в руки пиратов, Tempest высоко ценится теми, кому всё же удаётся им завладеть. Этот экземпляр был «улучшен» в лучших пиратских традициях: получил возможность ставить баллистическое вооружение, а его моторный блок заменили на более крупный — хотя не факт, что более удачный. К сожалению, оригинальная дрон-автокузница Terminator была непоправимо повреждена при захвате и её пришлось заменить пиратской имитацией сомнительного качества.

Асимметричный передовой проект поздней эпохи Экспансии, класса Tempest — эталонный ударный фрегат: быстрый, смертоносный и очень трудный для уничтожения.",,,
tahlan_Castigator_commie,SHIP,"Крайне необычный вариант Castigator: эта модель была превращена в специализированный авианосец, где большую часть оружейных креплений заменили на полётные палубы и ангарные отсеки. Удивительно эффективен, но страдает от замедленного обслуживания авиакрыла из-за тесноты импровизированных ангаров.

Предположительно предшественник современного Eagle, Castigator был для своего времени чрезмерно переусложнённым штурмовым крейсером, который так и не пошёл в массовое производство из-за множества проблем. Он не только был слишком дорогим, но и уменьшенные TPC в его передних выступах страдали от проблем с надёжностью магнитных систем удержания. Даже с учётом этих недостатков характеристики Castigator без всяких сомнений впечатляют. Тяжёлая броня, многочисленные точки вооружения и достойная манёвренность объединены здесь в тяжёлый крейсер, созданный для боёв на передовой. Врываясь в сражение с эффектным штурмовым форсажем, Castigator производит грозное впечатление и остаётся противником, с которым большинство предпочло бы не сталкиваться лоб в лоб.",,,
tahlan_Hresvelgr,SHIP,"До того как Legion стал основным боевым авианосцем, Hresvelgr довольно широко использовался во флоте Домена благодаря своей отличной вместимости авиакрыла. Однако со временем проект вышел из моды: те боевые группы Домена, которые делали ставку на флотские авианосцы, начали переходить на Astral за его более высокую ударную мощь.

Во времена коллапса в Персеанском секторе таких кораблей было немного, но затем они снова вошли в строй у разных флотов благодаря меньшим требованиям к производству и способности обеспечивать большие и надёжные истребительные завесы, бесценные во время ИИ-войн.",,,
tahlan_Hresvelgr_rg,SHIP,"Под яркой окраской Красной гвардии этот корабль был разобран и перестроен ради максимальной живучести при минимальных затратах. Сложные сенсорные массивы и капризные высокотехнологичные консоли связи были удалены, оставив лишь системы, абсолютно необходимые судну как беспощадно эффективному оружию войны. Этот конкретный корпус дополнительно оснастили парой крупных баллистических креплений и распределителем потока, чтобы справляться с возросшей нагрузкой.

До того как Legion стал основным боевым авианосцем, Hresvelgr довольно широко использовался во флоте Домена благодаря своей отличной вместимости авиакрыла. Однако со временем проект вышел из моды: те боевые группы Домена, которые делали ставку на флотские авианосцы, начали переходить на Astral за его более высокую ударную мощь.

Во времена коллапса в Персеанском секторе таких кораблей было немного, но затем они снова вошли в строй у разных флотов благодаря меньшим требованиям к производству и способности обеспечивать большие и надёжные истребительные завесы, бесценные во время ИИ-войн.",,,
tahlan_Glint,SHIP,"Yari — то, что многие назвали бы показушным кораблём, якобы созданным как демонстрационная платформа вооружения для руководителей. Благодаря изящному корпусу и роскошному интерьеру он больше напоминает частную яхту, чем специально спроектированный боевой корабль. И хотя изначально он не предназначался для массового производства, проект обрёл популярность у частных сил безопасности и независимых флотов как за внешний вид, так и за впечатляющую пару крупных энергетических слотов, благодаря чему и вышел на открытый рынок.",,,
tahlan_Bronco,SHIP,"Изначально созданный как лёгкий грузовик, Bronco не добился большого коммерческого успеха в своей изначальной конфигурации. Однако пираты часто переделывали его в ракетный эсминец, что и вдохновило полноценный редизайн корпуса: грузовые отсеки заменили крупными блоками хранения ракет, связанными с парой носовых ракетных креплений. Для самообороны также добавили один средний баллистический слот и оснастили его современной системой подачи боеприпасов, чтобы дать кораблю дополнительный укус на ближней дистанции.",,,
tahlan_Nibelung,SHIP,"Древний проект: линкор класса Nibelung появился ещё до почтенного Onslaught и относится к совершенно иной школе кораблестроения. Построенный вокруг мощного бортового залпа для действий в составе огромной боевой линии, Nibelung вышел из фавора вместе со сменой военной доктрины Домена.

Хотя проект относится ко времени до модульного вооружения и щитов, его ориентация на башни оказалась хорошо приспособлена к внедрению модульных орудийных креплений, и ряд крупных модернизаций сохранял актуальность корабля долгие годы в планетарной обороне и полувоенных силах.

Особая странность корпуса — пара торпедных аппаратов с автозарядкой в носу. Когда-то они были рассчитаны на дальнобойные ракеты, но это вооружение устарело с развитием современной брони, и теперь их обычно заменяют доступными торпедами класса Hammer. Менее опытные капитаны часто недооценивают эти трубы, но мастера Nibelung умеют использовать маневровые двигатели, чтобы резко довернуть нос и нанести сокрушительный удар по уязвимому противнику.",,,
tahlan_Phoca,SHIP,"Phoca — лёгкий крейсер, делающий ставку на мощный баллистический бортовой залп, усиленный продвинутыми системами подачи боеприпасов. Огневая мощь у него впечатляющая, но сам корабль довольно хрупок и полагается на скоростные налёты и проходы мимо цели, чтобы выживать, нанося урон.",,,
tahlan_Ristreza,SHIP,"Редкий пример кораблестроения Kassadari доколлапсной эпохи, Ristreza восходит к раннему этапу развития фирменной технологии темпоральной контурной сетки Великих Домов. Оснащённая первой полностью рабочей сеткой и рядом других прототипов, она на протяжении всей службы была испытательным стендом для множества технологий Kassadari. Точное число построенных кораблей этого типа остаётся загадкой, но известно, что когда-то именно они составляли основу флота Kassadari до перехода к доктрине рефитов после коллапса.

Хотя изначально Ristreza задумывалась как экспериментальное судно, сама по себе она является очень способным боевым кораблём и именно в таком качестве использовалась большую часть своей службы.",,,
tahlan_Ristreza_b,SHIP,"Редкий вариант линейного крейсера класса Ristreza, оснащённый парой VLS-массивов микроркет. Специализируясь на насыщении цели ракетами, эти установки снабжены большими магазинами и встроенной нанокузницей, обеспечивающей длительный ракетный обстрел. Однако из-за требований к объёму вторичный конденсаторный массив спинального орудия Gleipnir был снят, и теперь оно использует только кинетические боеприпасы, полагаясь на ракеты как на источник фугасного урона.

Редкий пример кораблестроения Kassadari доколлапсной эпохи, Ristreza восходит к раннему этапу развития фирменной технологии темпоральной контурной сетки Великих Домов. Оснащённая первой полностью рабочей сеткой и рядом других прототипов, она на протяжении всей службы была испытательным стендом для множества технологий Kassadari. Точное число построенных кораблей этого типа остаётся загадкой, но известно, что когда-то именно они составляли основу флота Kassadari до перехода к доктрине рефитов после коллапса.

Хотя изначально Ristreza задумывалась как экспериментальное судно, сама по себе она является очень способным боевым кораблём и именно в таком качестве использовалась большую часть своей службы.",,,
tahlan_Trill,SHIP,"Trill когда-то был прототипом судна для нового типа поточного ядра. На протяжении веков многие инженеры пытались найти способ использовать накопление потока, и Trill — одна из самых удачных таких попыток. На первый взгляд заметно недовооружённый, этот корабль использует накопленный поток, чтобы разгонять своё единственное орудие до чрезмерного уровня эффективности.

Хотя эксперимент технически удался, попытки масштабировать технологию хотя бы на более чем одно малое крепление столкнулись со слишком большим числом серьёзных проблем, и финансирование в итоге прекратили. Несколько прототипов всё ещё существуют где-то по сектору и желанны для многих коллекционеров.",,,
tahlan_Flagellator,SHIP,"Построенный ради скорости и оснащённый ранним вариантом гравитонного луча, Flagellator — специализированный охотник-истребитель, созданный для преследования и уничтожения быстрых целей.",,,
tahlan_Nightingale,SHIP,"Ответвление программы разработки ИИ-флотов корпорации Tri-Tachyon. Songbird задумывался как исключительно живучий корабль поддержки. Утыканный оружием и несущий три крыла рой-дронов, он способен стать кошмаром для любого флота, которому не хватает ПВО.",,,
tahlan_Prim,SHIP,"Небольшой дрон-истребитель, вооружённый роевыми SRM. Сам по себе слаб, но становится опасным за счёт численности.",,,
tahlan_darnus,SHIP,"Происхождение Darnus окутано тайной. Судя по необычному пространственному скачковому приводу, это, вероятно, прототип, обладающий превосходными боевыми возможностями.",,,
tahlan_providence,SHIP,"Достаточно манёвренный, хорошо бронированный и удивительно тяжело вооружённый, Providence — исключительно гибкий линейный крейсер, который, вероятно, встречался бы в флотах Домена чаще, если бы не высокая цена и наличие более дешёвых альтернатив.

Линейный крейсер класса Providence от Astra Mechanica часто описывают как «корабль с кризисом идентичности». Изначально задуманный в рамках того, что сейчас обычно называют «среднетехнологичным»-доктриной, проект прошёл через бюрократический ад: финансирование шаталось, а состав комитета надзора постоянно менялся. Сначала корабль предназначался для стандартных лобовых столкновений, но появление Conquest привело к изменению требований: теперь проект должен был иметь мощный бортовой ударный потенциал. Это было достигнуто добавлением множества малых боковых креплений и возможностью ставить ракеты в крупный слот на противоположной стороне корпуса, однако всенаправленный щитовой генератор для такого стиля боя так и не установили. Щиты вообще пострадали сильнее всего: генератор уменьшали несколько раз, чтобы освободить место под всё более тяжёлую броню, вероятно из-за неугасающего восхищения членов комитета почтенным Onslaught.

Несмотря на то, что Providence — образцовый пример корабля, спроектированного комитетом, итог получился на удивление прочным, пусть и дорогим в производстве, вероятно благодаря выдающемуся таланту инженеров, которые его создавали. Главные достоинства проекта — крайне лёгкая конструкция в сочетании с отличными двигателями, обеспечивающими выдающуюся максимальную скорость для корабля капитального класса, а также уникальный Induction Ammo Feeder, придающий ему по-настоящему страшный удар.",,,
tahlan_blockhead,SHIP,"Плод изобретательности сил планетарной обороны, Blockhead — переделанный гражданский проект, довольно часто встречающийся в оборонительных флотах небольших независимых миров. Предлагая исключительную огневую мощь и крепкую броню, этот гадкий утёнок оказывается крайне привлекательным вариантом для тех, кто хочет отпугивать пиратов демонстрацией огня, обычно доступной лишь обладателям куда более дорогих кораблей.

Существует много предположений о происхождении этой конкретной модификации, но говорят, что её варианты уходят корнями ко времени первого появления Onslaught во флоте Домена, а возможно и ещё дальше. С тех пор проект пережил множество неофициальных переработок — насколько вообще можно говорить о «ревизиях», когда речь идёт о таком самодельном боевом корабле.",,,
tahlan_throne,SHIP,"Сочетая манёвренность и впечатляющую броню, этот крепкий крейсер способен надёжно справляться почти с любой боевой ситуацией, несмотря на слабоватое поточное ядро. Благодаря гибким вариантам оснащения он является любимцем многих каперов, но в целом встречается редко из-за ограниченной серии производства до Коллапса.

Вероятно, ответвление программы Providence. Throne получил куда более чёткие требования, чем его старшая сестра, созданная «по комитету». Используя многие компоненты, разработанные для Providence, оба корабля имеют немало общих черт, особенно отличную максимальную скорость и неожиданно тяжёлую броню. В итоге получился эффективный ударный крейсер, способный сильно бить и быстро отходить, но с ограниченной стойкостью из-за слабых щитов.",,,
tahlan_Cobalt,SHIP,"Быстрый и тяжело вооружённый, Cordite — разрушительный штурмовой крейсер, способный перестрелять большинство противников в прямой дуэли.

Хотя мощный крупный слот, усиленный системой фокусировки высокой энергии, исключительно силён, в остальном корпус слегка недовооружён, особенно если говорить о сильно ограниченной сетке ПВО.",,,
tahlan_Poltergeist,SHIP,"Оснащённый множеством ракетных креплений и автокузницей для их пополнения в бою, Poltergeist — неуловимая и разрушительная платформа залпового обстрела, но при этом несёт лишь ограниченное количество обычного вооружения. Благодаря возможностям фазирования он способен гибко выбирать позицию, однако базовая скорость у него ниже, чем у других фазовых кораблей, и он склонен слишком глубоко врываться в бой.",,,
