id,type,text1,text2,text3,notes
SCY_uheb,WEAPON," Крупное энергетическое оружие, рождённое в результате переработки стандартного тяжёлого бластера. Отличается повышенной скорострельностью, ЭМИ-заряженными болтами, увеличенной скоростью, а также немного большей дальностью и лучшей эффективностью по флюксу. Однако оно крупнее, поворотная часть вращается гораздо медленнее и менее точна. Высоко ценится офицерами Скиан за свой «универсальный» профиль.

 Внутренне было сделано немного модификаций по сравнению с оригинальным тяжёлым бластером, кроме перекомпоновки компонентов в более узкую и длинную форму. Основным дополнением стала специальная апертура с особыми фокусирующими полями, настроенными под удлинённую камеру. Эта конфигурация позволяет добиться значительно более высокой скорости снаряда, сохраняющего когерентность на больших дистанциях.

 Хотя это оружие изначально предназначалось как простая в использовании альтернатива плазменной пушке с лучшим подавлением щитов, оно довольно успешно применялось в боях, где не требовался высокий взрывной урон. У.Т.Э.Б. обычно считается эффективным универсальным оружием: приличное в любой ситуации как против мелких, так и против крупных целей, и не требует работы в тандеме с другой моделью оружия.",Штурмовое,,
,,,,,
,,,,,
,,,,,
#TEB
,,,,,
,,,,,
,,,,,
SCY_teb,WEAPON," Этот тройной энергетический бластер родился в результате возрождения снятого с производства энергетического бластера, который давно был заменён его тяжёлым вариантом в качестве стандарта Домена. Хотя по сырой мощности он уступает, прогресс в материаловедении с момента его снятия позволил провести обширную миниатюризацию, достаточную, чтобы разместить три таких бластера в одном корпусе среднего оружия.

 В первые дни существования флота Скиан старый энергетический бластер был единственным доступным им универсальным штурмовым оружием. Им ещё не удалось заполучить Тяжёлый бластер УАК, марк два ХЕМора неэффективен против мощных щитов, а их кинетическое оружие было ещё в зачаточном состоянии. Иггдрасиль получил чертежи энергетического бластера от одного из независимых миров, которым они помогали до вынужденного изгнания, но оружие явно уступало любому современному оборудованию и пробивало только самую лёгкую броню. Однако то, что оно было настолько устаревшим, также означало, что есть много возможностей для улучшений с использованием современных материалов и инженерии.

 Первоначальное волнение от возможности умножить мощность их энергетических бластеров было несколько омрачено зрелищным провалом стендового прототипа. Как оказалось, даже с использованием модернизированных сплавов, якобы «завышенные» системы охлаждения и параллельные шины питания не могли быть минимизированы без серьёзных последствий как для оружия, так и для любого находящегося поблизости персонала. То, что могло бы стать прямым улучшением тяжёлого бластера, потребовало ограничителей для снижения энергии, высвобождаемой при каждом выстреле, чтобы сохранить компоненты и дать время на рассеивание тепла. Тем не менее, это оружие прочно занимает место жизнеспособной альтернативы тяжёлому бластеру в категории короткодистанционного высокоуронного энергетического оружия.",Штурмовое,,
,,,,,
,,,,,
,,,,,
#SEB
,,,,,
,,,,,
,,,,,
SCY_seb,WEAPON," Изначально давно снятый с производства среднеразмерный предшественник тяжёлого бластера. Благодаря опыту Скиан в области современных лёгких материалов, он был миниатюризирован до размеров малого слота. Обладая схожими характеристиками со своим более крупным собратом, включая высокий урон за выстрел и скорость снаряда, это оружие сдерживается довольно низкой скорострельностью.

 Побочный продукт разработки тройного энергетического бластера: когда инженеры Скиан смогли разместить три миниатюрных энергетических бластера в корпусе оружия, подходящем для среднего слота, они почти случайно осознали, что один такой легко может быть использован на фрегатах и других малых кораблях. Хотя скорострельность пришлось сохранить низкой для охлаждения, полученное устройство бьёт намного сильнее обычного оружия такого размера, за исключением редкого аннигиляторного бластера.",Штурмовое,,
,,,,,
,,,,,
,,,,,
#SCATTER BEAM
,,,,,
,,,,,
,,,,,
SCY_scatter,WEAPON," Объединение семи излучателей тактического лазерного класса в быстрый разрядный накопитель вместо постоянного источника питания дало это мощное штурмовое оружие, сравнимое с фазовым копьём.

 После успеха конструкции сверхзаряженного импульсного луча адмиралтейство запросило оружие среднего размера, способное выдавать аналогичную высокую скорострельность в сочетании с мощными взрывными очередями, но с длительными паузами между ними. В то время у инженеров не было рабочего примера фазового копья для работы, но они понимали теорию его функционирования. Они естественным образом обратились к вездесущему тактическому лазеру и попытались улучшить его, используя те же методы, которые превратили смирный высокоинтенсивный лазер в яростное штурмовое оружие С.З.И.Л. К сожалению, результаты были, мягко говоря, неудовлетворительными. Первые прототипы были несколько мощнее исходного излучателя, но резко возросли проблемы с флюксом, а также резко сократился срок службы компонентов. Фокусирующая аппаратура также с трудом справлялась с повышенной мощностью, что имело побочный эффект значительного снижения эффективной дальности. В попытке снизить нагрузку на наиболее чувствительные компоненты несколько излучателей были установлены параллельно. Однако такое расположение потребовало бы гораздо более крупного корпуса башни для размещения всех их быстрых разрядных накопителей. Определённо слишком большого для среднего слота.

 Остроумное решение, которое нашли, заключалось в подключении всех семи излучателей к одному большому накопителю с более высокой эффективностью. Недостатком было то, что полный заряд должен был расходоваться одной очередью вместо нескольких последовательных. Кроме того, апертуры расположены так близко друг к другу, что тепловые деформации имеют тенденцию слегка рассеивать лучи, снижая эффективность против брони. Тем не менее, урон за короткий импульс ошеломляет по сравнению с тем, что девять тактических лазеров могли бы сделать за то же время. Эта конфигурация удивила многих капитанов в пылу битвы, поскольку энергетическая сигнатура оружия всё ещё регистрируется как несколько «тактических лазеров» в большинстве баз данных угроз, а энергоэффективность остаётся схожей, что высоко ценится капитанами Скиан. Однако, несмотря на все усилия инженеров, это оружие всё ещё необычно велико: оно требует специальных усиленных креплений для установки в средний слот, что значительно снижает его номинальную скорость поворота.",Штурмовое,,
,,,,,
,,,,,
,,,,,
#LVDS
,,,,,
,,,,,
,,,,,
SCY_lvds,WEAPON," Промежуточное решение противовоздушной обороны для защиты всего флота. Л.В.Д.С., вскоре прозванный «Лютиками», обеспечивает адекватные результаты перехвата ракет на большой дальности, приличный урон по истребителям, превосходное сопровождение и энергоэффективность — всё в простом для установки пакете.

 Хотя флот Скиан уже имел несколько малых решений ПРО, необходимость борьбы с защищёнными истребителями создала спрос на оружие среднего размера. Получив задание экспериментировать с увеличенным лазером ПРО дальнего действия, инженеры Скиан обнаружили, что стандартный излучатель имеет ограничитель, предотвращающий чрезмерный износ компонентов и перегрев. Просто добавив массивную модернизированную систему охлаждения, им удалось значительно повысить эффективность преобразования энергии оружия, почти утроив мощность при аналогичных требованиях к энергии.

 Усиленная башня также оснащена гироскопом третьего класса, позволяющим оружию вращаться почти так же быстро, как его меньший аналог, несмотря на дополнительную массу. В дополнение к простой конструкции силовых каналов, оружие исключительно хорошо сбалансировано, оказывая минимальное напряжение на стандартное модульное крепление. Эти характеристики определили новый стандарт сертификации «Подключай и работай» для лёгкости установки будущих конструкций оружия Скиан.",ПКО,,
,,,,,
,,,,,
,,,,,
#HACKING COMMLINK
,,,,,
,,,,,
,,,,,
SCY_hack,WEAPON," Оснащённое коммуникационными антеннами прямой видимости и быстрыми компьютерами, это оружие быстро взаимодействует с внутренней сетью цели, чтобы отключить её системы и вызвать разрушительные локальные электрические перегрузки. Щиты снижают скорость передачи данных, но не могут полностью её нейтрализовать.

 Самое первое оружие, созданное для флота Скиан, датируемое временами Первой Великой Экспедиции Александра Грана. Первоначальная конструкция представляла собой простой набор коммуникационных лазеров и антенн, установленных на поворотном механизме, но с тех пор она была улучшена путём бронирования корпуса оружия и оснащения резервными системами для функционирования даже в гуще битвы. Хотя принцип его работы остался прежним: поиск всех сетей ближней связи, которые корабль транслирует между собой и своими союзниками/дронами/ракетами, и попытка взломать соединение методом грубой силы. Затем операторы оружия атакуют наиболее уязвимые системы и пытаются вывести из строя оружие и двигатели корабля или перегрузить устройства, вызывая небольшие внутренние взрывы. Если целью является ракета, они попытаются вызвать детонацию боеголовки или отключить её двигатели.

 Несмотря на то, что изначально это было импровизированное не боевое оружие, оно всё ещё может оказаться чрезвычайно мощным, так как его эффективность резко возрастает при массированном применении. Несколько таких могут заставить замолчать пылающий крейсер за считанные секунды, но если связь по какой-либо причине прервётся, вражеский экипаж быстро вернёт контроль над своим кораблём. Исключением из этого правила является их несколько ограниченная эффективность против ракет: поскольку одновременно можно взломать лишь ограниченное количество систем, эффект не накапливается против более мелких целей. Тем не менее, смертоносный Атропос может быть отключен примерно за то же время, что и хлипкий Свармер.",ПКО,,
,,,,,
,,,,,
,,,,,
#OSCILLATING BEAM
,,,,,
,,,,,
,,,,,
SCY_oscillating,WEAPON," Как следует из названия, это лучевое оружие стреляет стандартным тактическим лазером, перегруженным далеко за пределы его нормальных рабочих параметров. Повышенная рабочая температура вызывает искажение фокусирующей линзы во время работы.

 Изначально задуманное как среднеразмерный дальнобойный/среднемощный луч, оно было лишено тяжёлой системы охлаждения, чтобы поместиться в малый модульный слот. Благодаря некоторым уступкам в максимальной дальности и мощности, луч можно использовать надёжно. Тем не менее, выделяемого тепла достаточно, чтобы деформировать корпус и линзы, вызывая характерную вибрацию луча при продолжительных очередях. Была установлена компенсирующая система, которая перенаправляет луч и удерживает его на цели, несмотря на большинство мелких отклонений, но она не может полностью нейтрализовать самые серьёзные. Однако она более эффективна в сочетании с модернизированными гироскопами башни.

 Поскольку он не может постоянно фокусироваться на маленькой точке, это оружие не очень эффективно для прожигания тяжёлой брони или уничтожения небольших укреплённых целей, таких как тяжёлые истребители. Но для своего размера и требований по флюксу мощность необычайно высока, что делает его интересным вариантом в качестве вторичного оружия.",Ближняя поддержка,,
,,,,,
,,,,,
,,,,,
#ORION ARTILLERY
,,,,,
,,,,,
,,,,,
SCY_orion,WEAPON," Орион-артиллерия стреляет тяжёлым снарядом с многоступенчатым маломощным термоядерным зарядом на корме и плотным бронебойным наконечником. Каждые несколько мгновений детонирует самая нижняя ступень, придавая снаряду импульс ускорения, позволяя ограниченно корректировать траекторию.

 Ядерная двигательная установка Ориона — это тысячелетней давности конструкция, которая никогда не использовалась эффективно в прошлом из-за огромных сопутствующих разрушений, вызываемых как в атмосфере, так и на близлежащих звездолётах. Однако при миниатюризации в двигательную установку для боеприпаса и использовании модернизированной «чистой» термоядерной реакции в качестве топлива, это эффективное решение для ускорения снаряда после того, как он пролетит безопасное расстояние от стреляющего корабля. Несмотря на короткий ствол, оружие необычно громоздко по двум причинам. Была необходимость разместить небольшой рентгеновский излучатель для управления детонациями, хотя это увеличило объём только на 13 процентов. Более проблематичным было то, что процесс детонации не позволяет бронировать лазерно-детонируемые термоядерные заряды. Концепция транспортировки сотен таких очень чувствительных снарядов в корпусе, который должен выдерживать вражеский огонь, не понравилась адмиралтейству. Вопреки тысячелетним проверенным школам мысли в проектировании оружия, инженеры решили не использовать бронированные погреба корабля, а хранить ограниченное количество боеприпасов непосредственно в самой башне оружия. Хотя это увеличивало риск взрыва боеприпасов, было сочтено предпочтительным потерять башню, а не весь корабль. В качестве небольшой компенсации, сокращённый путь от магазина к казённой части снизил требования к флюксу и позволил добиться несколько более высокой скорострельности, чем предполагалось изначально.",Огневая поддержка,,
,,,,,
,,,,,
,,,,,
#ZONE SCORCHER
,,,,,
,,,,,
,,,,,
SCY_scorcher,WEAPON," Зонный испепелитель — это крупная артиллерийская батарея, предназначенная для борьбы с целыми ракетными залпами одним выстрелом. Каждый снаряд выпускает несколько небольших боевых частей, взрывающихся быстрой последовательностью, насыщая цель смертоносным широким градом шрапнели. Большая площадь поражения может повредить целое крыло истребителей, уничтожить любой выпущенный ими боеприпас и нарушить работу систем наведения.

 Механически идентичный вездесущей зенитной пушке, Испепелитель имеет пониженную скорострельность по сравнению со своим собратом из-за массивных картечных боеприпасов. Эта потеря была в значительной степени компенсирована трёхствольной конфигурацией, которая меньше нагружает системы охлаждения и автоматический заряжатель. Оружие также имеет быстрый поворот благодаря сверхлёгкой раме, хотя обслуживающий персонал часто жалуется на чрезмерный износ опор башни и постоянные боевые повреждения.

 С этим оружием флот Скиан наконец получил эффективный ответ на угрозу истребителей. При использовании против военных кораблей вторичные взрывы иногда могут даже поражать их позади щита, а непрерывный обстрел удобно снижает точность огня противника. Типичная доктрина его использования заключается в нацеливании непосредственно на корабли, а не на отдельные ракеты, которые они могут запустить; это повышает надёжность попадания и наносит урон как кораблю, так и любой запускаемой с него ракете прямо у источника. Главный недостаток этой пушки — размер: установка одной в большой слот означает жертвование значительной степенью реальной противокорабельной способности. Капитанам рекомендуется использовать это оружие с осторожностью, так как оно имеет несколько печально известную репутацию по дружественному огню.",ПКО,,
,,,,,
,,,,,
,,,,,
#RICOCHET
,,,,,
,,,,,
,,,,,
SCY_ricochet,WEAPON," Печально известная рикошетная пушка стреляет уникальным снарядом, способным перенаправлять себя к ближайшему врагу по достижении максимальной дальности. Разработанная по аналогии с успешной артиллерией Ориона, это оружие обменивает сырую огневую мощь на повышенную вероятность попадания вместо дальности.

 Поскольку каждый снаряд содержит миниатюрную линию связи и гироскоп для перенаправления по координатам, переданным стреляющим кораблём, боевая часть несколько ограничена. Конструкция компенсирует это повышенной скорострельностью. Опытный артиллерийский офицер может даже поразить корабль сзади, намеренно промахнувшись. Сниженный урон вторичного снаряда делает эту тактику более разумной против лёгких целей, в то время как прямое попадание может пробить дыру даже в самой толстой броне.

 Конструкция разделяет большинство компонентов с более обычным ХЕМором мк.3, а коммуникационные системы, установленные поверх башни, являются стандартным флотским оборудованием. Только ствол является гладкоствольным, поскольку стабилизация вращением препятствовала бы перенаправлению боеприпаса. Небольшая потеря точности несущественна, поскольку точное перенаправление и есть вся причина создания нового типа снаряда.

 Разработка этого оружия была омрачена драматическим несчастным случаем: чтобы позволить заряду снаряда перенаправляться, он оснащён миниатюрным гироскопом высокого насыщения. Кроме того, он раскручивается непосредственно перед выстрелом, так как установка дополнительных конденсаторов для этого в полёте ещё больше уменьшила бы боевую нагрузку. Однако даже с использованием лучших материалов Домена придание такого массивного ускорения устройству, уже вращающемуся со скоростью пятьдесят тысяч оборотов в минуту, опасно близко к пределам физически возможного. Во время испытательного огня в вакууме космоса дефект высотой в миллиметр вошёл в контакт с маховиком на пике его отклонения, мгновенно разнеся его вдребезги. Весь снаряд немедленно развалился, распоров ствол прототипа прямо за пределами бронированного полигона станции. Противовзрывная защита сдержала взрыв боевой части, но осколки вольфрама от гироскопа на высокой скорости рикошетом полетели в небронированные секции станции, убив сотни человек, пока гермодвери тщетно пытались запечатать пробитые отсеки.",Штурмовое,,
,,,,,
,,,,,
,,,,,
#HEMOR
,,,,,
,,,,,
,,,,,
SCY_hemor1,WEAPON," Эта высокоэффективная взрывная мортира, возможно, является одним из самых грубых видов оружия в текущем обращении: она выбрасывает контейнер с взрывчаткой на малой скорости с помощью низкоэнергетической экзотермической химической реакции через гладкоствольный ствол. Эта простота делает оружие очень надёжным, пусть и короткобойным, не требующим особого обслуживания и лёгким в установке, при этом оно всё ещё наносит довольно мощный удар.

 Изначально это был горнодобывающий инструмент, используемый для запуска гарпунов-тросов в опасных средах, где использование обычных взрывчатых топлив считалось небезопасным. Устройство было превращено в оружие во время восстания шахтёров на Алете VI, до Великого Коллапса. Как этот чертёж попал на автофабрику Иггдрасиля, до сих пор остаётся загадкой, но это не помешало Ски развернуть его как универсальное противокорабельное оружие.",Штурмовое,,
,,,,,
,,,,,
,,,,,
SCY_hemor2,WEAPON," Вариант высокоэффективной взрывной мортиры, представляющий собой увеличенную версию МК I. МК II имеет гораздо больший калибр и немного большую дальность благодаря нарезному стволу, сохраняя при этом схожие характеристики в других областях.

 Почти точная копия своего меньшего собрата, только в большем масштабе, с улучшениями механизма автоматического заряжания для работы со снарядами на 150% более массивными. Вероятно, самый быстрый проект, когда-либо завершённый Инженерным колледжем. Изменения были настолько незначительными, что первый прототип был собран уже через неделю после утверждения программы и с блеском прошёл испытания. Было сделано лишь несколько незначительных настроек для точной настройки системы загрузки, и первые серийные орудия были установлены на корабли в течение того же месяца. Только после того, как некоторые капитаны пожаловались на ненадёжную точность, была выпущена нарезная версия.",Штурмовое,,
,,,,,
,,,,,
,,,,,
SCY_hemor3,WEAPON," Мортира высокой эффективности Mark III является самой крупной моделью в этой линейке оружия. МК III представляет собой лишённое воображения сочетание двух синхронизированных орудий ХЕМор МК II, прикреплённых к более прочному корпусу, что позволяет использовать ещё больший метательный заряд для увеличения дальности.

 Низкоскоростные снаряды часто застают капитанов врасплох: содержащаяся в них мощная взрывчатка делает это оружие одним из самых разрушительных по урону за выстрел среди баллистического оружия в Секторе. Почти наравне с чудовищно мощной адской пушкой, но стреляющей двумя снарядами за раз! Хотя капитаны Скиан гордятся своей изощрённой тактикой и оригинальным вооружением, в грубой простоте и подавляющей разрушительной мощи тяжёлого ХЕМора есть что-то, что привлекает каждого из них.

 По сравнению с почтенной Адской пушкой, ХЕМор мк.3 имеет более компактную конструкцию, обеспечивающую более высокую скорость поворота башни при схожих требованиях к установке. Из-за более коротких стволов в сочетании с большим метательным зарядом точность на максимальной дальности несколько ограничена, но более быстрый снаряд также оставляет меньше времени для попыток уклонения.",Штурмовое,,
,,,,,
,,,,,
,,,,,
#KACC
,,,,,
,,,,,
,,,,,
SCY_kacc1,WEAPON," Принадлежа к семейству рельсовых пушек, кинетические ускорители обменивают дальность на более плотные, более мощные боеприпасы. Компенсируя низкую эффективность по флюксу необычно высоким уроном за выстрел и точностью для такого небольшого устройства.

 Рельсовые пушки использовались тысячелетиями, будь то мощное оружие или инструменты науки. Кинетический ускоритель произошёл от второй группы: инструмент, из которого он был разработан, использовался для дешёвого запуска высокоскоростных ударных зондов и для испытаний новых материалов в помещении без загрязнения замкнутой атмосферы Иггдрасиля. Ограниченная дальность, но более крупный профиль боеприпаса являются частью его гражданского наследия; несмотря на эти недостатки, он был с пользой применён в милитаризованной версии.

 Хотя может быть сложно подойти на эффективную дальность, несколько хорошо поставленных выстрелов могут быстро перегрузить любой щит. Благодаря своей точности, он также может использоваться как вторичное оружие для борьбы с истребителями.",Ближняя поддержка,,
