id,trigger,conditions,script,text,options,notes
dpl_MysteriousRaiderFleetComms,OpenCommLink,"$entity.dpl_Mercenary_fleet score:1000
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 7,"""Цель идентифицирована."" Наемник смотрит на вас без эмоций.

""Хватит уже. Отдайте нам свои планеты, пока еще можете.""",cutCommLink:Оборвать связь,
dpl_MysteriousRaiderFleetCommsWeaker,OpenCommLink,"$entity.dpl_Mercenary_fleet score:1000
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 7,"""Цель идентифицирована."" Наемник смотрит на вас без эмоций.

""Нам прика... нет, нас наняли устранить вас. Даже если вы победите, придут новые силы. Вам лучше сдаться и отдать планеты, пока еще можете.""",cutCommLink:Оборвать связь,
,,,,,,
# DPL fleet greeting lines,,,,,,
dpl_greetingFriendly,OpenCommLink,"$faction.id == dpl_phase_lab
$faction.friendlyToPlayer
","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Код AIS подтвержден. Рад видеть вас, $playerName. Горите ярко, и пусть мы сделаем жизнь в этом секторе лучше.""
OR
""Личность подтверждена. Мы приветствуем вашу помощь в наших усилиях сделать этот сектор лучше. Пусть слава старого Доминиона засияет вновь.""
OR
""Приветствуем от имени Фазовой Лаборатории! Всегда рады видеть дружелюбное лицо в этом в целом враждебном секторе. Горите ярко, $playerName.""
OR
""Связь получена, статус дружественный. Приветствуем от флота Фазовой Лаборатории. Сейчас мы заняты важной миссией и не можем терять время. Хорошего дня.""",,
dpl_greetingHostileWeaker,OpenCommLink,"$faction.id == dpl_phase_lab
$entity.isHostile
$entity.relativeStrength < 0
",$entity.ignorePlayerCommRequests = true 1,"""Враждебный $shipOrFleet, сдавайтесь мирно или столкнетесь с возмездием! Ваши модные корабли и пушки нас не пугают. Как солдаты флота Фазовой Лаборатории, мы с экипажем поклялись выполнять долг ценой жизни!""
OR
""Мы из Фазовой Лаборатории и соблюдаем доктрины ВМС Доминиона! По статье 7 Военного устава ВМС Доминиона мы обязаны арестовывать все враждебные силы!""
OR
""Мы уже видели, как вокруг все рушится. После этого нас мало что может поколебать. Надеюсь, вы можете сказать о себе то же самое. Готовьтесь.""",cutCommLink:Оборвать связь,
dpl_greetingHostileWeakerDefiant,OpenCommLink,"$faction.id == dpl_phase_lab
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding
",$entity.ignorePlayerCommRequests = true 1,"$personRank Фазовой Лаборатории выглядит мрачно, но встречает вас с явным вызовом. ""Мы будем сражаться до конца"", говорит $heOrShe.
OR
""Мы сражаемся и умираем за жизни мирных жителей и за человечество!"" Линия связи обрывается.
OR
""Мы сражаемся, чтобы защитить жизни мирных жителей. А за что сражаетесь вы?"" $personRank Фазовой Лаборатории смотрит на вас и обрывает связь.",cutCommLink:Оборвать связь,
dpl_greetingHostileStronger,OpenCommLink,"$faction.id == dpl_phase_lab
$entity.isHostile
$entity.relativeStrength >= 0
",$entity.ignorePlayerCommRequests = true 1,"""Сопротивление правилам ВМС Доминиона является актом мятежа и будет наказано соответствующим образом. Сдавайтесь сейчас или встретите силу.""
OR
""Враждебный $shipOrFleet, спасибо, что дали нам шанс заслужить славу, защищая человечество от такой угрозы, как вы. По крайней мере, сражайтесь до конца, как и подобает флотскому офицеру."" Линия связи обрывается.
OR
""Как офицер ВМС Доминиона, служащий в Фазовой Лаборатории, я искренне уважаю тех, кому хватает мужества бросить вызов крупной силе. Жаль, что вы тратите это мужество на вред другим, а не на их защиту.""",cutCommLink:Оборвать связь,
dpl_greetingNeutral,OpenCommLink,"$faction.id == dpl_phase_lab
$faction.neutralToPlayer
","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Вы просканированы и идентифицированы, спейсер. Приветствуем от Фазовой Лаборатории! Пожалуйста, соблюдайте местные законы, приятного пути и Burn Bright!""
OR
""Вы из ядра? Как служащий Фазовых Лабораторий, я так и не смог побывать в таких знаменитых местах. Особенно хочу заглянуть в ресторан на Volturn. Говорят, их лобстер - просто умереть можно!""
OR
""Вы из ядра? Я слышал, что Gilead - жемчужина сектора, и надеюсь однажды уйти туда с семьей на покой. А пока - Burn Bright!""
OR
$personRank Фазовой Лаборатории смотрит на вас с удивлением: ""Ого, спейсер из ядра! Рад видеть. Нравятся наши инновационные корабли и вооружение? Некоторые можно купить на Research Site V! После потери связи с ВМС Доминиона Фазовая Лаборатория решила вывести часть зрелых разработок на рынок, чтобы пополнить исследовательское финансирование. Ну а теперь нам пора. Burn Bright!""",,
,,,,,,
# relationship level descriptions,,,,,,
dpl_relLevelCooperative,RelationshipLevelDesc,"$faction.rel == COOPERATIVE
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Вам полностью доверяют и высоко ценят вас. Патрули и портовые власти относятся к вам как к своему, у вас есть значительный доступ к чиновникам высокого уровня. Вам предоставлена широкая свобода действий, включая возможные торговые уступки и доступ к высококачественным кораблям и боеприпасам уровня ВМС Доминиона.",,
dpl_relLevelFriendly,RelationshipLevelDesc,"$faction.rel == FRIENDLY
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Вас считают частью Фазовой Лаборатории. Офицеры флота восхищаются вашим глубоким пониманием искусства командования, а мирные жители верят, что вы легенда сектора, как Оркус Рао на командовании ISS Black Star. Некоторые старшие исследователи даже считают, что вам можно дать доступ к части секретных документов, поскольку вы можете помочь соответствующим проектам.",,
dpl_relLevelWelcoming,RelationshipLevelDesc,"$faction.rel == WELCOMING
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Ваше имя известно части высокопоставленных чиновников Фазовой Лаборатории, а многие их спейсеры с удовольствием пересказывают за выпивкой ваши, звучащие сомнительно, истории. Вам открыт доступ к продукции военного класса Фазовой Лаборатории, а патрульные проверки в вашем отношении обычно мягче.",,
dpl_relLevelFavorable,RelationshipLevelDesc,"$faction.rel == FAVORABLE
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Фазовая Лаборатория отмечает вас как выдающуюся личность, способную помочь в защите мирных жителей. Их ограниченное доверие как минимум избавляет вас от ряда раздражающих и ненужных протокольных проверок.",,
dpl_relLevelNeutral,RelationshipLevelDesc,"$faction.rel == NEUTRAL
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Фазовая Лаборатория приветствует вас как гостя из ядра. Их люди с интересом слушают истории опытного спейсера вроде вас. Поскольку большинство из них - пробужденные из криосна или их потомки, такую любознательность можно считать дружелюбным отношением.",,
dpl_relLevelSuspicious,RelationshipLevelDesc,"$faction.rel == SUSPICIOUS
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Фазовая Лаборатория пометила ваш профиль как подозрительный, но пока не настолько, чтобы полностью закрыть вам доступ к границам. Вы все еще можете посещать их станции и торговать с ними, но гражданские избегают вас как чумы, а патрули внимательно за вами следят.",,
dpl_relLevelInhospitable,RelationshipLevelDesc,"$faction.rel == INHOSPITABLE
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Вы заслужили особое и редкое место в расширенном черном списке Фазовой Лаборатории: вам запрещена стыковка в любых их владениях ради предотвращения жертв среди гражданских. Ходят слухи, что в Фазовых Лабораториях о вас часто рассказывают истории, изображая вас местным бугименом.",,
dpl_relLevelHostile,RelationshipLevelDesc,"$faction.rel == HOSTILE
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Фазовая Лаборатория считает вас угрозой жителям Персеанского Сектора и официально обозначила целью для нейтрализации при обнаружении. Согласно Военному уставу ВМС Доминиона, все военные корабли Фазовой Лаборатории обязаны вступать с вами в бой при встрече, иначе экипажу грозят тяжелые военные наказания.",,
dpl_relLevelVengeful,RelationshipLevelDesc,"$faction.rel == VENGEFUL
$faction.id == dpl_phase_lab",FireAll RelLevelMoreDescription,"Фазовая Лаборатория считает вас угрозой уже самому Сектору. Задача вашего уничтожения уступает по важности только их основной цели. Пока вы читаете этот отчет, ваше местоположение отслеживает оперативная группа под командованием высокопоставленного офицера Фазовой Лаборатории.",,
dpl_relLevelPhaseLabAgents,RelLevelMoreDescription,"$global.dpl_bidw_Completed
$global.dpl_jasp_Completed
$global.dpl_swts_Completed
$global.dpl_lmtd_Completed
$global.dpl_ptrs_Completed
$faction.id == dpl_phase_lab","unset $global.dpl_bidw_Completed
unset $global.dpl_jasp_Completed
unset $global.dpl_swts_Completed
unset $global.dpl_lmtd_Completed
unset $global.dpl_ptrs_Completed
$global.dpl_agents = true","Для Фазовой Лаборатории вы живая легенда. Ходят слухи, что вы элитный агент в подчинении вице-адмирала Лавлейс, и эту фигуру называют ""Призрак RSV"" (RSV - сокращение от Research Site V).",,
dpl_relLevelPhaseLabAgentsNew,RelLevelMoreDescription,"$global.dpl_agents
$faction.id == dpl_phase_lab",,"Для Фазовой Лаборатории вы живая легенда. Ходят слухи, что вы элитный агент в подчинении вице-адмирала Лавлейс, и эту фигуру называют ""Призрак RSV"" (RSV - сокращение от Research Site V).",,
dpl_relLevelChicomoztocHero,RelLevelMoreDescription,"$global.dpl_justice_Completed
$faction.id == hegemony",,"В Гегемонии вас считают живым героем. Вас знают как легендарного защитника Чикомостока и офицера, который победил и арестовал Нельсона Бонапарта.",,
,,,,,,
# DPL commission,,,,,,
dpl_CMSNTextRejectHostile,CMSNTextRejectHostile,$faction.id == dpl_phase_lab,,"""Это шутка такая? Если вы тот, за кого себя выдаете, вам следует сдаться и отбыть наказание. Фазовая Лаборатория не выдает комиссий опасным людям, которые могут причинять вред мирным жителям.""",,
dpl_CMSNTextHasOther,CMSNTextHasOther,$faction.id == dpl_phase_lab,,"""У вас уже есть комиссия от $theOtherCommissionFaction. Мы не против вашей помощи и ценим ваш интерес к поддержке Фазовой Лаборатории. Но вы уверены, что они не будут недовольны, если вы присоединитесь к нам, даже не уведомив их?""",,
dpl_CMSNTextUnsuited,CMSNTextUnsuited,$faction.id == dpl_phase_lab,,"""Прошу прощения, но ваш профиль не соответствует нашим требованиям. Возможно, если вы окажете помощь нуждающимся гражданам, мы сможем пересмотреть решение. Желаем вам всего наилучшего!""",,
dpl_CMSNTextSuitedPart1,CMSNTextSuitedPart1,$faction.id == dpl_phase_lab,,"""Что ж, мы видели ваши усилия по помощи гражданским и ваши действия в интересах Фазовой Лаборатории, поэтому настоящим объявляю: вы имеете право на комиссию Фазовой Лаборатории!

Принятие комиссии Фазовой Лаборатории - серьезный шаг, капитан. Мы - крупный засекреченный военный исследовательский институт и обычно не предлагаем такие комиссии кому попало. Приняв комиссию, вы обязаны при любых обстоятельствах соблюдать Военный устав ВМС Доминиона. И прежде всего, вы обязуетесь сражаться ради защиты мирных жителей от любых угроз.

Должен сообщить, что вы имеете право в любой момент отказаться от комиссии, так как не числитесь офицером ВМС Доминиона и ваша комиссия, в конце концов, добровольная. Ваша служба, разумеется, будет признана и оценена. Но все особые права, которые вы получили, будут отозваны.""",,
dpl_CMSNTextSuitedPart2,CMSNTextSuitedPart2,$faction.id == dpl_phase_lab,,"""На основании особых регламентов Фазовой Лаборатории Доминиона Человечества я предоставляю вам комиссию Вспомогательного состава Флотилии Фазовой Лаборатории - специального военно-морского подразделения ВМС Доминиона Человечества, назначенного для защиты персонала и имущества Фазовой Лаборатории Доминиона Человечества. Желаете подписать?""",,
dpl_CMSNTextWelcomePart1,CMSNTextWelcomePart1,$faction.id == dpl_phase_lab,,"""Отлично! Добро пожаловать в наши ряды, капитан.""",,
dpl_CMSNTextWelcomePart2,CMSNTextWelcomePart2,$faction.id == dpl_phase_lab,,"""Могу ли я помочь вам чем-то еще, капитан?""",,
dpl_CMSNTextChangeMind,CMSNTextChangeMind,$faction.id == dpl_phase_lab,,"""Принято. Фазовая Лаборатория ценит ваш интерес к вступлению в наши ряды, и мы понимаем, что не каждый способен нести такую тяжелую службу. В любом случае желаем вам удачи!

Могу ли я помочь вам чем-то еще?""",,
dpl_CMSNResignAskToConfirm,CMSNResignAskToConfirm,$faction.id == dpl_phase_lab,,"""Принято. Фазовая Лаборатория ценит вашу службу, и позвольте напомнить, что ваша комиссия добровольная. Не бойтесь отказаться от нее, если вам некомфортно выполнять наши требования. Но помните: это не просто формальная комиссия. Это долг - защищать мирных жителей и служить человечеству. Итак, спрошу еще раз: вы уверены, что хотите прекратить комиссию?""",,
dpl_CMSNResignConfirmed,CMSNResignConfirmed,$faction.id == dpl_phase_lab,,"""Понимаю. Мы подготовим необходимые документы, чтобы отозвать ваши особые права и освободить вас от обязанностей. Независимо от вашего выбора, желаем вам удачи.""",,
dpl_CMSNResignCancelled,CMSNResignCancelled,$faction.id == dpl_phase_lab,,"""Хорошее решение! Мы рады, что на нашей стороне такой надежный человек. Сообщите, если я могу помочь вам чем-то еще.""",,
,,,,,,
# Test Pilot,,,,,,
dpl_TestPilotIntro,PopulateOptions,"$id == dpl_research_site_v
$player.fcm_faction == dpl_phase_lab
$global.dpl_test_pilot",,,dpl_ask_for_Silence:Ознакомиться с агитацией Фазовой Лаборатории для летчиков-испытателей.,
dpl_TestPilotIntro1,DialogOptionSelected,$option == dpl_ask_for_Silence,,"Пока вы изучаете агитационный материал, офицер Фазовой Лаборатории замечает ваш интерес, быстро подходит и приветствует вас. Он спрашивает, не хотите ли вы стать летчиком-испытателем новейшего прототипа корабля.",dpl_ask_for_Silence1:Узнать подробности.,
dpl_TestPilotIntro2,DialogOptionSelected,$option == dpl_ask_for_Silence1,,"Если кратко, Фазовая Лаборатория ищет новых летчиков-испытателей для управления экспериментальным кораблем. По их словам, для этого нужен выдающийся пилот, а с такими у них дефицит.",dpl_ask_for_Silence2:Сообщить офицеру - что вы прошли симулированный бой.,
dpl_TestPilotIntro3,DialogOptionSelected,$option == dpl_ask_for_Silence2,,"Офицер заметно удивляется: ""Вы не лжете, по записям вашей комиссии Фазовой Лаборатории видно, что вы в одиночку уничтожили целый флот Патеров на том корабле. Впечатляет. Значит, вы подходите и представляете, во что ввязываетесь. Тогда к делу: хотите испытать машину в деле?""

Когда он уточняет детали, вы узнаете, что оплаты или награды не будет. Взамен корабль полностью перейдет в вашу собственность; от вас требуется только передавать боевые логи, накопленные во время пилотирования.","dpl_accept_Silence:Да.
dpl_deny_Silence:Мне нужно больше времени.",
dpl_TestPilotIntro4,DialogOptionSelected,$option == dpl_accept_Silence,"unset $global.dpl_test_pilot
dpl_colony_CMD giveSilence","""Прекрасно."" Офицер улыбается: ""Наконец-то нашелся кто-то достаточно компетентный, чтобы продолжить летные испытания этого проекта! Я подам рапорт, и вы получите корабль как можно скорее. Когда получите его, пожалуйста, во имя Лудда, не разбирайте и не продавайте его сразу.""",cutCommLink:Хорошо. Тогда до встречи.,
dpl_TestPilotIntro5,DialogOptionSelected,$option == dpl_deny_Silence,,"""Ну, это тоже вариант."" Офицер вздыхает: ""Но вы всегда можете вернуться к этому предложению. Приходите в любое время, если захотите обсудить этот вопрос.""",cutCommLink:Уйти,
,,,,,,
# Experimental Drone,,,,,,
dpl_ExpDroneIntro,PopulateOptions,"$id == dpl_factory
$player.fcm_faction == dpl_phase_lab
$global.dpl_exp_drone",,,dpl_ask_for_Gunboat:Ознакомиться с агитацией Фазовой Лаборатории о дронах-истребителях.,
dpl_ExpDroneIntro1,DialogOptionSelected,$option == dpl_ask_for_Gunboat,,"Когда вы начинаете изучать агитацию, офицер Фазовой Лаборатории подходит к вам и спрашивает, не хотите ли вы стать испытателем новейших дронов-истребителей.",dpl_ask_for_Gunboat1:Узнать подробности.,
dpl_ExpDroneIntro2,DialogOptionSelected,$option == dpl_ask_for_Gunboat1,,"Если по сути, им нужны способные пилоты. Из-за ограниченного количества техники к испытаниям допускают только действительно выдающихся кандидатов.",dpl_ask_for_Gunboat2:Сообщить офицеру - что вы прошли симулированный бой.,
dpl_ExpDroneIntro3,DialogOptionSelected,$option == dpl_ask_for_Gunboat2,,"Офицер выглядит очень удивленным: ""Вы не лжете, по записям вашей комиссии Фазовой Лаборатории видно, что вы с небольшим флотом уничтожили целый флот вторжения. Впечатляет. Значит, вы подходите и понимаете, что к чему. Тогда к делу: хотите стать испытателем?""

По мере объяснения деталей выясняется, что должность испытателя не даст вам более высокой оплаты, но вы бесплатно получите одну копию LPC продвинутого дрона-истребителя.","dpl_accept_Gunboat:Да.
dpl_deny_Gunboat:Мне нужно больше времени.",
dpl_ExpDroneIntro4,DialogOptionSelected,$option == dpl_accept_Gunboat,"unset $global.dpl_exp_drone
AddRemoveAnyItem FIGHTER_CHIP dpl_gunboat_wing 1","""Прекрасно."" Офицер улыбается: ""Наконец-то мы нашли подходящего испытателя. Я составлю отчет, и вы получите LPC как можно скорее.""",cutCommLink:Хорошо. Тогда до встречи.,
dpl_ExpDroneIntro5,DialogOptionSelected,$option == dpl_deny_Gunboat,,"""Ну, это нормально."" Офицер вздыхает: ""Но вы всегда можете рассмотреть этот вариант. Возвращайтесь в любое время, если захотите обсудить это.""",cutCommLink:Уйти,
,,,,,,
# Old Ship,,,,,,
dpl_OldShipIntro,PopulateOptions,"$id == dpl_security
$player.fcm_faction == dpl_phase_lab
$global.dpl_lyre_access",,,dpl_ask_for_Lyre:Ознакомиться с агитацией Фазовой Лаборатории по набору во флот.,
dpl_OldShipIntro1,DialogOptionSelected,$option == dpl_ask_for_Lyre,,"Пока вы просматриваете агитацию, к вам подходит офицер Фазовой Лаборатории, приветствует вас и спрашивает, не хотите ли вы стать летчиком-испытателем прототипа корабля.",dpl_ask_for_Lyre1:Узнать подробности.,
dpl_OldShipIntro2,DialogOptionSelected,$option == dpl_ask_for_Lyre1,,"Объясняя детали, он сообщает, что Фазовая Лаборатория ищет новых летчиков-испытателей для прототипа. Конструкция старая, но в руках способного капитана может превзойти даже современные образцы. Однако доступность крайне ограничена, поэтому в программу допускают только исключительных пилотов.",dpl_ask_for_Lyre2:Сообщить офицеру - что вы прошли симулированный бой.,
dpl_OldShipIntro3,DialogOptionSelected,$option == dpl_ask_for_Lyre2,,"Офицер выглядит очень удивленным: ""Вы не лжете, по записям вашей комиссии Фазовой Лаборатории видно, что вы на одном корабле уничтожили целый флот дронов. Впечатляет. Значит, вы подходите и понимаете, о чем речь. Тогда к делу: хотите стать летчиком-испытателем?""

Пока он продолжает объяснение, вы узнаете, что эта должность не даст вам более высокой оплаты, но вы бесплатно получите новый корабль для полетов.","dpl_accept_Lyre:Да.
dpl_deny_Lyre:Мне нужно больше времени.",
dpl_OldShipIntro4,DialogOptionSelected,$option == dpl_accept_Lyre,"unset $global.dpl_lyre_access
dpl_colony_CMD giveLyre","""Прекрасно."" Офицер улыбается: ""Наконец-то! Кто-то, кто действительно хочет летать на этом фрига... *КХМ* то есть... Я сейчас подам отчет, и вы получите эту красавицу как можно скорее!""",cutCommLink:...Ладно.,
dpl_OldShipIntro5,DialogOptionSelected,$option == dpl_deny_Lyre,,"""Слушай, приятель, может, тебе хоть раз попробовать фрегаты? Спорим, ты слишком помешан на своих больших игрушках, чтобы летать на чем-то меньше крейсера."" Офицер вздыхает: ""Как угодно... Предложение все еще в силе, если заинтересуешься.""",cutCommLink:Уйти,
,,,,,,
# Mysterious Ship,,,,,,
dpl_dirge_alphaSite,OpenInteractionDialog,"$id == site_alpha
$ttBlackSite score:1000
$global.dpl_dirge_access
!$siteExplored",ShowDefaultVisual,"Одноразовый навигационный спутник на затухающей орбите идентифицирует изъеденную радиацией каменистую планету внизу как ""Alpha Site"".

Сканирование поверхности планеты по каким-то причинам глушится. После часа анализа данных ваш техофицер сообщает, что источник помех - небольшой корабль на низкой орбите.",dpl_get_dirge:Отправить спасательную команду выяснить - что происходит.,
dpl_dirge_alphaSite1,DialogOptionSelected,$option == dpl_get_dirge,,"Ваша спасательная команда докладывает, что обнаружила таинственный небольшой корабль. Он почти полностью отключен, но некоторые аномальные устройства все еще работают. Похоже, именно они и создают помехи сигналу.","dpl_get_dirge1:Приказать команде отбуксировать корабль.
dpl_get_dirge2:Приказать команде оставить корабль в покое.",
dpl_dirge_alphaSite2,DialogOptionSelected,$option == dpl_get_dirge2,,"Когда ваша спасательная команда ушла с орбиты, связь с флотом пропала. А когда соединение восстановилось, они сообщили, что при попытке покинуть район столкнулись со странными сбоями.

Ваш техофицер считает, что аномалия вызвана устройствами на этом загадочном судне, и если поднять его на борт, должен найтись безопасный способ вывести всех из зоны помех.",dpl_get_dirge1:Приказать команде отбуксировать корабль.,
dpl_dirge_alphaSite3,DialogOptionSelected,$option == dpl_get_dirge1,"unset $global.dpl_dirge_access
dpl_colony_CMD giveDirge","Ваша спасательная команда сообщает, что корабль просто поврежден и испытывает нехватку питания. Вы передаете им новые топливные стержни для реактора, и вскоре судно снова запускается.

Аномалия исчезает, а вокруг небольшого корабля появляются мерцающие сферические частицы, похожие на мотылей света. После абордажа и анализа загадочного судна ваш техофицер лишь пожимает плечами, так и не найдя объяснения его странной работе.

Однако по восстановленным записям флота выясняется, что необычные помехи создавал загадочный модуль, который порождает эти моты. По сути это сигнал о низком заряде системы.",dpl_get_dirge3:Хорошо. Теперь просканировать планету.,
dpl_dirge_alphaSite4,DialogOptionSelected,$option == dpl_get_dirge3,"ShowDefaultVisual
SetShortcut defaultLeave ESCAPE
$satelliteStillInOrbit = true 739","Сканирование поверхности показывает обширный исследовательский комплекс, раскинувшийся внутри средних размеров кратера. Судя по всему, щитовой массив когда-то катастрофически вышел из строя, и теперь руины залиты тяжелой радиацией. Любая материальная спасательная операция будет нерентабельной.

Тем не менее, можно на короткое время отправить вниз команду, чтобы попытаться извлечь данные о назначении этого объекта. Кто-то явно вложил огромные ресурсы в строительство комплекса в крайне негостеприимной среде, вдали от посторонних глаз. Кто-то, кому было что скрывать.","0:alphaSiteExplore1:Отправить спасательную команду в комплекс
100:defaultLeave:Уйти",
,,,,,,
#Resonance Array Options,,,,,,
dpl_ResArray_OpenDialog,OpenInteractionDialog,$tag:dpl_resonance_array,ShowDefaultVisual,"Гигантский массив из адамантинового материала, заполненный генераторами магнитного поля, сверхквантовыми компьютерами и фазовыми катушками размером со станцию. Бригада техобслуживания посещает эту мегаструктуру еженедельно и выполняет необходимые ремонты. К счастью, когда их нет, вы можете пришвартовать здесь свой флот и увидеть предмет гордости Фазовой Лаборатории.",defaultLeave:Уйти.,
,,,,,,
# Comm Relay Conversion,,,,,,
dpl_convertOpt,COB_AddOptions,"$faction.id == player
$tag:comm_relay
!$tag:story_critical
PlayerHasCargo dpl_musician",,,30:dpl_convert:Преобразовать этот ретранслятор для фазового резонанса,
