id,trigger,conditions,script,text,options,notes
CMSNTextChangeMind_ora,CMSNTextChangeMind,$faction.id == ora,,"""Понимаю. Надеюсь, по мере знакомства с суровыми условиями Сектора вы увидите пользу усилий $theFaction по Восстановлению и измените мнение.\n\nМогу ли я сделать для вас что-нибудь еще?""",,
CMSNResignAskToConfirm_ora,CMSNResignAskToConfirm,$faction.id == ora,,"""Это окончательное решение? $TheFaction и весь Сектор нуждаются в любой доступной помощи.""",,
CMSNResignConfirmed_ora,CMSNResignConfirmed,$faction.id == ora,,"""Очень жаль. Не сомневайтесь, важна каждая крупица усилий, и с вашим уходом Сектор станет хуже.""",,
CMSNResignCancelled_ora,CMSNResignCancelled,$faction.id == ora,,"""Рад это слышать. Миссия $theFaction трудна, и у ее участников бывают минуты сомнений. Если вы духовный человек, советую посетить один из храмов Нового Собрания Toban. Возможно, там вновь разожгут вашу решимость помочь Сектору.""",,
"#END default commission conversation strings, copy and adjust this section for faction-specific conversation flavor",,,,,,
,,,,,,
# Trade panel flavor text,,,,,,
flavorTextMarketORADevaney,TradePanelFlavorText,"$market.id == ora_poincare score:1000
$id == ora_devaney","AddText"" Немногие полностью привыкают к резкому контрасту между несколько кричащими украшениями кораблей Альянса за пределами станции и гладким, почти корпоративным интерьером: на миг можно подумать, что вы попали в оплот Tri-Tachyon. Прием вежливый, формальности ускорены до нескольких минут, и мало что мешает прибыльной торговле. Как главный защищенный бастион региона и крупный рынок сам по себе благодаря усилиям Альянса по восстановлению, этот узел регулярно посещают почти все местные торговцы. Поэтому станция невероятно оживлена и демонстрирует пеструю смесь моделей кораблей и флагов, редко встречаемую где-либо еще в Секторе. Несмотря на чистый и упорядоченный вид, при ближайшем рассмотрении в еще не перестроенных зонах виден возраст станции.""textGrayColor",,,
flavorTextMarketORAPoincare,TradePanelFlavorText,"$market.id == ora_poincare score:1000
$id == ora_poincare","AddText"" Когда вы выходите из замкнутой атмосферы шаттла, вы внезапно понимаете, насколько спертым был воздух. Несмотря на оживленный космопорт, сильный ветер приносит запахи с близлежащих культур. После таможни и получения пропуска на 24 часа вас отправляют к Межпланетному рынку по гиперпетле. Рынок приятно открыт, ярко украшен и полон людей, но грамотная архитектура ограничивает общий шум до неожиданно комфортного уровня. И все же вы не можете не заметить странное ощущение в имплантах каждый раз, когда подключаетесь к инфосфере. Ничего плохого, просто пушистое тепло в глубине черепа. Оно усиливается, когда вы проходите мимо центра набора Альянса.""textGrayColor",,,
flavorTextMarketORA3bodies,TradePanelFlavorText,$market.id == ora_3bodies score:1000,"AddText"" Ледяная равнина, выбранная автопилотом для посадки, не показывает явных следов человеческого присутствия, но шасси находят металл под углеродным снегом. Глядя на крошечное солнце вдали и промерзший пейзаж, избиваемый ветрами, вы некоторое время размышляете, стоит ли покидать комфорт шаттла. Внезапно сугроб оседает, и два робота начинают опрыскивать ваш корабль антифризом. По связи усталый голос советует оставаться внутри, поскольку любые сделки можно провести удаленно, а дроны займутся погрузкой.""textGrayColor",,,
flavorTextMarketORAJanus,TradePanelFlavorText,$market.id == ora_janus score:1000,"AddText"" Теплая одежда доблестно сопротивлялась морозу целую минуту, прежде чем покрыться льдом - как раз хватило, чтобы пройти половину пути от открытой посадочной площадки до входа на рынок. С явным вздохом облегчения ваша высадочная группа попадает в суровое, но хорошо отапливаемое помещение. В отличие от других мест в пространстве Гегемонии, этот зал избегает обычных кричащих украшений и вездесущей пропаганды, предпочтя им по-настоящему параноидальное количество камер, следящих за каждым движением.\n\n Единственный очевидный знак гегемоновской принадлежности планеты - уникальный феникс, проецируемый на местный центр набора флота."" marketFlavorTextColor",,,
flavorTextMarketORAMarble,TradePanelFlavorText,"$market.id == ora_marble score:1000
$id == ora_marble","AddText"" Несмотря на предупреждение, запах застает вас врасплох. Между удушающей вонью гниющего мха и горьким привкусом серы у вас мгновенно кружится голова. Группа сотрудников портовой администрации в легких дыхательных масках быстро сопровождает вас в административное здание, где остается лишь слабый душок. С заметным облегчением вы надеваете одну из выданных масок. После ускоренных формальностей вы наконец попадаете на главный рынок. Усилия по восстановлению требуют тяжелого оборудования, что явно сместило торговый баланс планеты в сторону импорта: основные доступные экспортные товары - органические удобрения из наступающего мха, а в меньших объемах странно-синий алкоголь из него же и экзотическая дичь. Вы замечаете резкую разницу между агентами Альянса в гладкой форме и местными в обычной одежде.""textGrayColor",,,
flavorTextMarketORAPendulum,TradePanelFlavorText,$market.id == ora_pendulum score:1000,"AddText"" Хотя станция мала по сравнению со своим аналогом у Poincare, она не менее оживлена. Охрана внутри кажется довольно плотной, что неудивительно: этот рынок существует исключительно для групп, потенциально враждебных главным торговым партнерам Альянса, и помогает избегать лишних трений между ними. Несмотря на индустриальную природу большей части комплекса, зал просторный и чистый - последний глоток свежего воздуха для торговца перед отправлением в остальную часть местного скопления. В центре станции вы замечаете крупный центр набора Альянса, предлагающий натуральный кофе за несколько минут вашего времени.""textGrayColor",,,
flavorTextMarketORAShuffle,TradePanelFlavorText,$market.id == ora_haunted score:1000,"AddText"" Зал довольно безликий. Из-за высокой текучки кадров местный персонал кажется отстраненным, а украшения - раздражающе бездушными. Ваши попытки светской беседы встречают односложными ответами, а намеки на репутацию станции - презрительными фырканьями. \n\n И все же легко понять, кто назначен сюда недавно, а кто пробыл здесь достаточно долго. Черные круги под дергающимися глазами не лгут.""textGrayColor",,,
marketPostOpenORASporeUntrustworthy,MarketPostOpen,"$market.id == ora_marble score:1000
$id == ora_spore
$faction.id == ORA score:1000
RepIsAtBest $faction.id FRIENDLY","$marketLeaveTooltip = ""$TheFaction недостаточно вам доверяет. Используйте космопорт Marble."" 0
$menuState = main 0
$tradeMode = NONE 0
FireAll PopulateOptions","Похоже, Альянс не хочет подпускать подозрительные суда к своей драгоценной станции: корпус вашего корабля внезапно пронзают сотни дальномерных лазеров, а целая тактическая эскадра крейсеров разворачивает борта. По каналу связи вы получаете строгий приказ держаться подальше от корабля Spore и вести торговлю через планетарный космопорт, пока ваше положение не улучшится.",,
flavorTextMarketORARefinery,TradePanelFlavorText,$market.id == ora_refinery score:1000,"AddText"" Так как рядом со шлюзом никого нет, вы отправляете вперед группу безопасности, чтобы найти местных. Через некоторое время они сообщают, что нашли нескольких человек на несколько уровней дальше от доков. Когда вы добираетесь туда, они объясняют, что патрули Альянса время от времени случайно посещают станцию и собирают всех, кого находят, отправляя их работать на строительных площадках восстановления.""textGrayColor",,,
flavorTextMarketORASpore,TradePanelFlavorText,"$market.id == ora_marble score:1000
$id == ora_spore","AddText"" Зал по-настоящему огромен, и хотя станция привлекает много торговли, магазины едва заполняют это пространство. Видимый из любой точки площади Логистический центр Альянса является краеугольным камнем экономики системы, поскольку большинство торговцев прибывают сюда из-за ненасытных нужд восстановительной операции. Частые группы безопасности и автоматические дроны патрулируют станцию, хотя стараются не выглядеть угрожающе, скрывая оружие. Вы проходите мимо одного из новых храмов Третьего Собрания - недавно возрожденного культа, который невольно посеял семена Альянса еще до Великого Коллапса. Несмотря на новизну и независимость от администрации, он пользуется большим уважением в рядах O.R.A. Вы необъяснимо чувствуете желание заглянуть внутрь и немного послушать литургию. Представитель подходит к вам и спрашивает, не хотят ли некоторые члены экипажа получить интерфейсные импланты бесплатно, в обмен на посещение беседы на следующий день. Предложение заманчиво, ведь у части новичков их нет и это улучшило бы их работу, но расписание вынуждает вас отказаться.""textGrayColor",,,
flavorTextMarketORACollector,TradePanelFlavorText,$market.id == ora_collector score:1000,"AddText"" Зал видел лучшие дни, а станция очевидно работает на пределе, удовлетворяя потребности Альянса в летучих веществах. Хотя власти не выглядят совсем уж перегруженными, они ускоряют формальности прибытия и отправляют вас дальше, уже переключая внимание на следующий входящий грузовик. Несмотря на сильную автоматизацию, вы замечаете группы изможденных рабочих, садящихся на ремонтные суда под надзором чиновников Альянса. Их одежда неприятно напоминает тюремную форму. Будто по сигналу тревога сообщает о разрыве троса сети, и следующая команда на скамье надевает потрепанные бронекостюмы.""textGrayColor",,,
flavorTextMarketORAAst1,TradePanelFlavorText,$market.id == mlcht_ast1_market score:1000,"AddText"" Ваши высадочные группы без происшествий входят на станцию через шлюз обитаемых модулей. Все системы отключены, и даже внутри видны следы ожесточенного боя. Атмосферу всего объекта, вероятно, выпустили заранее, чтобы избежать взрывной декомпрессии, так что даже целые комнаты находятся в глубоком вакууме. В почти невесомости плавает множество мумифицированных тел, все пираты. На самом деле вы не находите следов нападавших; должно быть, они забрали своих павших. Главная компьютерная комната уничтожена, и точно узнать, кто атаковал, невозможно, хотя известная ненависть Альянса к пиратам почти не оставляет сомнений. В столовой находят тела со связанными руками и огнестрельными ранами в затылке. Командир сообщает, что один из стыковочных зажимов снаружи удерживает корабль.""textGrayColor",,,
flavorTextMarketORAAst2,TradePanelFlavorText,$market.id == mlcht_ast2_market score:1000,"AddText"" Сканеры ничего не показывают, и ваша группа без происшествий входит на станцию. Без энергии восстановить давление невозможно; вдобавок искусственная гравитация отключена, что сильно замедляет поиск. Они находят дверь в серверное хранилище, но весь модуль вырезан из станции. Еще более странно, комнаты, похоже, едва успели опустошить перед отключением станции. Команда упирается в несколько запертых дверей, ведущих в главный зал. Через окно видны десятки тел, плавающих внутри. На них нет общей формы, кроме нескольких комбинезонов, типичных для независимых торговцев... Снаружи зала, перед главной дверью, находят лишь один труп: руки связаны за спиной, в затылке большая огнестрельная рана, на шее видна татуировка пиратской банды. Продвигаясь дальше через склад, команда находит заминированные ящики с товарами и припасами. Если бы не очевидная воронка в центре комнаты, они бы ни за что этого не заметили.""textGrayColor",,,
flavorTextMarketORAAst3,TradePanelFlavorText,$market.id == mlcht_ast4_market score:1000,"AddText"" Команда проникает на станцию через доки; воздух спертый, но пригодный для дыхания. Они находят пару старых шаттлов, зарегистрированных на довоенный Malachite, и немного нетронутых припасов. Поврежденная сеть сообщает, что станцию не посещали уже несколько циклов. Несколько комнат пробиты взрывом, и группе приходится устанавливать временные переносные переборки, чтобы не разгерметизировать целые секции. Несмотря на исчезающе малый шанс найти выживших, они проводят сканирование на каждом перекрестке. Вскоре команда выясняет, что два коридора к жилым модулям полностью уничтожены. После короткого выхода в космос и установки еще одного набора переборок они наконец находят обитателей станции. Взрывы отрезали их от кораблей, и без шлюза они не могли покинуть секцию. Замерзшие тела, все в гражданской одежде, демонстрируют крайние признаки истощения. Рядом с пустыми пищевыми автоматами видны следы драк, а одна из изолированных комнат, похоже, использовалась для массового самоубийства или казней. Следы увечий, возможно нанесенных себе, особенно тревожны.""textGrayColor",,,
flavorTextMarketORAChindi,TradePanelFlavorText,"$market.id == ora_chindi score:1000
$id == ora_chindi","AddText"" Выйдя из шлюза, вы удивлены резким ветром. Хотя большая часть планеты состоит из пустынь и саванн, космопорт расположен на вершине горы, где атмосфера намного холоднее. Место настолько удалено от главных населенных центров, что среди людей, работающих на разных кораблях, почти не видно местных. Подземный рыночный район уютно теплый и, похоже, привлекает множество торговцев из Центральных систем, ищущих те очаровательные и все более редкие ремесленные товары, которыми планета славилась до вступления в Альянс. В кафе вы подслушиваете представителей Альянса, обсуждающих последний протест против обязательных интерфейсных имплантов для всех детей старше шестнадцати. Если подумать, вы начинаете гадать, почему доступ к сетям Альянса всегда ощущается так гладко. Как теплый удобный шарф на шее.""textGrayColor",,,
flavorTextMarketORASpin,TradePanelFlavorText,"$market.id == ora_chindi score:1000
$id == ora_spin","AddText"" Зал неотличим от типичного зала космической станции, что неудивительно с учетом количества орбитальных доковых деталей, использованных при строительстве. Между небольшой численностью населения и не роскошными, но хотя бы комфортными помещениями он ощущается как мирный оазис вдали от проблем Chindi или, что хуже, Omale. При виде постоянного смога пылевых частиц, окутывающего город, вы невольно испытываете легкий приступ клаустрофобии. На мгновение вам показалось, что вы потерялись в пустоте. Пытаясь развеяться, вы натыкаетесь на винный бар. Можно и остановиться на минуту: отличные погреба Альянса всегда поднимают настроение.""textGrayColor",,,
flavorTextMarketORAOmale,TradePanelFlavorText,$market.id == ora_omale score:1000,"AddText"" Перед выходом из шаттла вам приходится надеть дыхательную маску. Краткое воздействие нефильтрованной атмосферы не должно быть вредным, но осторожность не помешает. Агенты портовой администрации, похоже, думают так же и быстро сопровождают вас внутрь. Место явно на взводе, у каждого крупного шлюза дежурят охранники. Poincare, Malachite, Chindi, Alatar, Camillia, Gneiss, Eros, Ararat, Vigie, Mathison, Janus и другие - кажется, на этом рынке представлены все акценты и диалекты региона. Вы даже уловили сленг Outer Terminus, что удивительно с учетом их отношений с Альянсом. Весь город ощущается как транзитный узел: одни прибывают сюда в надежде на лучшую жизнь, другие осуждены и следуют в Hell. В данном случае Hell - название печально известной близлежащей шахты.""textGrayColor",,,
flavorTextMarketORATschai,TradePanelFlavorText,$market.id == ora_tschai score:1000,"AddText"" Поселение явно находится на ранней стадии развития; несколько официальных зданий все еще состоят из сборных мобильных конструкций. Как на пограничном мире, здесь видны только самые преданные луддиты. Многие молятся у храма, прежде чем вернуться к работе в полях. Несмотря на преимущественно ручной труд при обработке земли, они приветствуют любую технологическую помощь, которая компенсирует довольно сложный климат. Даже среди дня можно увидеть тонкие паровые следы мелких метеоритов, входящих в атмосферу. Короткая вспышка показывает, что более крупный объект пришлось уничтожить примитивной спутниковой оборонной сетью.""textGrayColor",,,
flavorTextMarketORARelay,TradePanelFlavorText,$market.id == ora_relay_market score:1000,"AddText"" Ни света, ни тепла, лишь тонкая атмосфера и никаких напольных плит - эта станция явно находится на поздней стадии разборки и переработки на сырье. Здесь не осталось ничего полезного: восстановительные команды Альянса славятся основательностью. Через магнитные ботинки вы словно слышите низкий гул надстройки, скручивающейся и смещающейся под несбалансированной нагрузкой.""textGrayColor",,,
flavorTextMarketORALumen,TradePanelFlavorText,$market.id == ora_lumenStation score:1000,"AddText"" Хотя Альянс доверяет вам достаточно, чтобы позволить высадку, дальше основной погрузочной зоны вас все равно не пускают. И даже это стало возможно только после тщательной проверки журналов вашего корабля. Абсолютная паранойя этого места заставляет пожалеть, что вы вообще сюда прибыли. Через стеклянную стену, отделяющую стерилизованный док, виден корабль Альянса, загружающий медицинские припасы и неизвестные электронные устройства.""textGrayColor",,,
flavorTextMarketORACamillia,TradePanelFlavorText,$market.id == ora_camillia score:1000,"AddText"" Беглого взгляда достаточно, чтобы увидеть все поселение на поверхности - настолько мало осталось эвакуировать. И все же из-за редких рейсов шаттлов и растущей пиратской активности процесс может занять несколько циклов, если вообще завершится. Поскольку всю промышленность уже вывезли, найти здесь почти нечего. Нищие и подростки умоляют дать им работу, любую работу, на вашем корабле, чтобы наконец выбраться с этой скалы. При этом они, похоже, не держат зла на чиновников Альянса в космопорту, возможно потому, что те застряли здесь так же, как и они, пока последний транспорт не заберет их.""textGrayColor",,,
flavorTextMarketORADock,TradePanelFlavorText,$market.id == ora_dock score:1000,"AddText"" Осталась лишь горстка модулей, но, несмотря на ветхий внешний вид, внутри они содержатся в хорошем состоянии. Если подумать, это неудивительно: персонал смертельно скучает, ведь единственная деятельность станции - более или менее ежемесячный шаттл, забирающий группу камилийцев в их новый дом в Альянсе. Ну и редкий пиратский налет чуть ближе, чем хотелось бы. Как только вы выходите из доков в рыночный район, вас тут же осаждают люди, предлагающие вам и экипажу выпивку в обмен на новости из остального Сектора.""textGrayColor",,,
flavorTextMarketORAAilment,TradePanelFlavorText,$market.id == ora_ailment_market score:1000,"AddText"" Ваш шаттл проникает в нечто похожее на подземный космопорт единственного поселения заброшенной планеты. Вы замечаете приземлившийся грузовой корабль. Сначала это удивляет: Альянс не славится тем, что оставляет что-либо при эвакуации колонии. Но, облетев корабль, вы обнаруживаете, что ледяная крыша частично обрушилась на его бок. Ваша высадочная группа быстро находит несколько тел подо льдом, затем еще несколько в пустом бетонном здании рядом. Похоже, весь экипаж был снаружи, собирая любые мелкие остатки, когда произошел несчастный случай, и их отрезало от связи двумя сотнями тонн льда. В каком-то смысле им повезло: обогреватели скафандров отказали задолго до того, как им пришлось бы мучиться от голода и обезвоживания. Сам грузовик выглядит в относительно хорошем состоянии, по крайней мере достаточно хорошем для взлета, и загружен заметной партией летучих веществ.""textGrayColor",,,
#END Trade panel flavor text,,,,,,
