id,trigger,conditions,script,text,options,notes
IndEvo_crucible_market_addTravelOptionPointDisabled,PopulateOptions,"$menuState == main
$hasMarket
$IndEvo_crucible
!$tag:crucible_enabled","SetEnabled IndEvo_crucible_addTravelOptions false
SetTooltip IndEvo_crucible_addTravelOptions ""The doors to the control room appear to be locked shut. Attempts to circumvent or breach them may damage the delicate machinery inside  - you will have to find a way to power them.""",,IndEvo_crucible_addTravelOptions:Посетить Центральный пульт,
,,,,,,
#Crucible without colony controls,,,,,,
IndEvo_crucible_open,OpenInteractionDialog,$IndEvo_crucible score:100,FireAll CrucibleOptions,,,
IndEvo_crucible_showOptions,DialogOptionSelected,$option == IndEvo_crucible_showOptions,FireAll CrucibleOptions,,,
IndEvo_crucible_flavourTextEnabled,CrucibleOptions,"$tag:crucible_enabled
!$crucible_introTextShown",$crucible_introTextShown = true 0,"Спокойной атмосферы подхода больше нет, ваш флот трясет излучениями машины, которая месит реальное пространство как тесто. Вы видите, как астероиды, захваченные века назад, перемалываются в пыль шестернями немыслимых размеров, пока вспомогательный ИИ с явной неохотой ведет вас к стыковочным захватам.",,
IndEvo_crucible_flavourTextDisabled,CrucibleOptions,"!$tag:crucible_enabled
!$crucible_introTextShown",$crucible_introTextShown = true 0,"Ваш корабль в тишине скользит к внушительным докам, и лишь грубый, рваный, почти пыльный гул вспомогательного ИИ диктует давно устаревшие инструкции.",,
IndEvo_crucible_flavourTextExplorationFinished,CrucibleOptions,$crucible_explored,,"Когда первичное исследование структуры в основном завершено, а базовый лагерь свернут, путь к вашей цели проходит почти торжественно тихо.",,
IndEvo_crucible_addActivateOption,CrucibleOptions,"!$tag:crucible_enabled
$crucible_explored",,,0:IndEvo_crucible_startActivate:Активировать Горнило,
IndEvo_crucible_addColonizeOption,CrucibleOptions,$crucible_explored,"FireBest IndEvo_crucible_addColonizeOption_disableIfNeeded
","Даже в небольшом исследованном секторе Горнила достаточно места для постоянного присутствия, здесь можно основать колонию.",3:IndEvo_crucible_colonize:Рассмотреть основание колонии,make it into a colony
IndEvo_crucible_addColonizeOption_disableIfNeeded,IndEvo_crucible_addColonizeOption_disableIfNeeded,!$tag:crucible_enabled,"SetEnabled IndEvo_crucible_colonize false
SetTooltip IndEvo_crucible_colonize ""The Crucible must be powered for a colony to be viable.""",,,
,,,,,,
IndEvo_crucible_addTravelOptionPoint,CrucibleOptions,"$crucible_explored
$tag:crucible_enabled",,,2:IndEvo_crucible_addTravelOptions:Посетить Центральный пульт,travel options 
IndEvo_crucible_addTravelOptionPointDisabled,CrucibleOptions,"$crucible_explored
!$tag:crucible_enabled","SetEnabled IndEvo_crucible_addTravelOptions false
SetTooltip IndEvo_crucible_addTravelOptions ""The doors to the control room appear to be locked shut. Attempts to circumvent or breach them may damage the delicate machinery inside  - you will have to find a way to power them.""",,2:IndEvo_crucible_addTravelOptions:Посетить Центральный пульт,
IndEvo_crucible_addCloseDialogueOption,CrucibleOptions,,"SetShortcut IndEvo_crucible_selectCloseOption ""ESCAPE""",,9:IndEvo_crucible_selectCloseOption:Вернуться,
,,,,,,
#Crucible Movement options,,,,,,
IndEvo_crucible_addTravelOptions,DialogOptionSelected,$option == IndEvo_crucible_addTravelOptions,FireAll CrucibleTravelOptions,,,
IndEvo_crucible_addTravelIntroText,CrucibleTravelOptions,!$crucible_travelIntroTextShown,$crucible_travelIntroTextShown = true 0,"Вы входите в зону управления. Сквозь стеклянный купол сверху льется красный свет, время от времени приглушаемый проходящей спицей шестерни размером с город. Нервная энергия машины здесь ощущается сильнее, ее подчеркивают скопления мерцающих экранов, мигающих индикаторов и почти осязаемый гул архаичных голографических излучателей.",,
IndEvo_crucible_unlockWormhole,CrucibleTravelOptions,"!$crucibleWormholeUnlocked
IndEvo_HasGenericSpecialItemInCargo wormhole_anchor",,"Мониторы с оранжевой тревожной индикацией напоминают о пустующей алкубьерр-люльке в нижних секциях. Технические данные намекают на технологию червоточин эпохи Экспансии, но мало чем помогают.",1:IndEvo_crucible_unlockWormhole_select:Установить Якорь Червоточины в люльку,integrate wormhole
IndEvo_crucible_unlockWormholeDisabled,CrucibleTravelOptions,"!$crucibleWormholeUnlocked
!IndEvo_HasGenericSpecialItemInCargo coronal_portal","SetEnabled IndEvo_crucible_unlockWormhole_select false
SetTooltip IndEvo_crucible_unlockWormhole_select ""You lack the prerequisite items to slot into the cradle. The markings reference Domain Explorarium Space Traversal Technology - whatever that is supposed to be.""","Мониторы с оранжевой тревожной индикацией напоминают о пустующей алкубьерр-люльке в нижних секциях. Технические данные намекают на технологию червоточин эпохи Экспансии, но мало чем помогают.",1:IndEvo_crucible_unlockWormhole_select:Попробовать починить алкубьерр-люльку,
IndEvo_crucible_useWormhole,CrucibleTravelOptions,$crucibleWormholeUnlocked,,"Системы сообщают, что ваш Якорь Червоточины работает и готов к использованию.",1:IndEvo_crucible_useWormhole_select:Открыть червоточину,Fire wormhole if integrated
IndEvo_crucible_unlockGate,CrucibleTravelOptions,"!$crucibleGateUnlocked
IndEvo_HasGenericSpecialItemInCargo coronal_tap",,"Перед вами очень заметная голограмма чего-то вроде гипертехнологического силового моста. К соседней консоли приклеен лист синтбумаги с пометкой ""сломано?"".",2:IndEvo_crucible_unlockGate_select:Использовать Гипершунтовый Тап для ремонта гиперпространственного моста питания,integrate gate
IndEvo_crucible_unlockGateDisabled,CrucibleTravelOptions,"!$crucibleGateUnlocked
!IndEvo_HasGenericSpecialItemInCargo coronal_tap","SetEnabled IndEvo_crucible_unlockGate_select false
SetTooltip IndEvo_crucible_unlockGate_select ""The relay is completely broken and you lack the components required to fix it. The tech level of this piece seems extremely out of place compared to the otherwise ancient equipment around it - almost alien, in fact. However, it is clearly hyperspace technology.""","Перед вами очень заметная голограмма чего-то вроде гипертехнологического силового моста. К соседней консоли приклеен лист синтбумаги с пометкой ""сломано?"".",2:IndEvo_crucible_unlockGate_select:Попробовать починить гиперпространственный мост питания,
IndEvo_crucible_useGate,CrucibleTravelOptions,$crucibleGateUnlocked,,"Голографический статус гипертехнологий показывает выжигающий глаза оранжевый знак предупреждения. На приклеенном к излучателю листке написано ""работает?"". Мост к Вратам, похоже, функционирует.",2:IndEvo_crucible_useGate_select:Подключиться к Вратам,Fire gate if integrated
IndEvo_crucible_moveCrucible,CrucibleTravelOptions,$crucibleWormholeUnlocked,,,3:IndEvo_crucible_moveCrucible_select:Переместить Горнило,"unlocked with WH anchor, destroy on use"
IndEvo_crucible_changeCatapultColour,CrucibleTravelOptions,,,,4:IndEvo_crucible_changeCatapultColour_select:Изменить цвет катапульт,Change catapult colours
IndEvo_crucible_travelOptionReturn,CrucibleTravelOptions,,"SetShortcut IndEvo_crucible_returnToMainMenu ""ESCAPE""",,9:IndEvo_crucible_returnToMainMenu:Вернуться,
,,,,,,
#Return options,,,,,,
IndEvo_crucible_returnToMainMenu,DialogOptionSelected,$option == IndEvo_crucible_returnToMainMenu,FireBest CrucibleReturnToMain,,,
IndEvo_crucible_travelOptionReturnSelected,CrucibleReturnToMain,!$hasMarket,FireAll CrucibleOptions,,,
IndEvo_crucible_travelOptionReturnWithMarketSelected,CrucibleReturnToMain,$hasMarket,"$menuState = main 0
FireAll PopulateOptions",,,
IndEvo_crucible_selectCloseOption,DialogOptionSelected,$option == IndEvo_crucible_selectCloseOption,DismissDialog,,,
,,,,,,
#Unlock options,,,,,,
IndEvo_crucible_unlockWormhole_select,DialogOptionSelected,$option == IndEvo_crucible_unlockWormhole_select,"Highlight ""permanent""","Якорь Червоточины входит как родной, вероятно, так и было задумано. Установка постоянная, явного способа отключить энергопотребление без разрушения всей сборки не видно.","1:IndEvo_crucible_unlockWormhole_confirm:Подтвердить установку якоря
2:IndEvo_crucible_addTravelOptions:Вернуться",
IndEvo_crucible_unlockGate_select,DialogOptionSelected,$option == IndEvo_crucible_unlockGate_select,"Highlight ""destroy""",Ремонт реле питания потребует разборки Гипершунтового Тапа. Это безвозвратно уничтожит тап.,"1:IndEvo_crucible_unlockGate_confirm:Подтвердить жертву тапа ради восстановления моста
2:IndEvo_crucible_addTravelOptions:Вернуться",
,,,,,,
IndEvo_crucible_unlockWormhole_confirm,DialogOptionSelected,$option == IndEvo_crucible_unlockWormhole_confirm,"$crucibleWormholeUnlocked = true
AddRemoveAnyItem SPECIAL wormhole_anchor -1
FireAll CrucibleTravelOptions","Якорь Червоточины с щелчком встает на место с изяществом захлопывающегося гроба. Окружающие реле искрят, клапаны шипят, индикаторы пробуждаются после векового сна. Вы буквально чувствуете характерное покалывание нарастающего энергетического импульса. Пора уходить.

Главный смотритель встречает вас в центральной комнате управления и ведет к секции, ранее утопавшей во тьме, а теперь освещенной фиолетовыми тонами, рабочий массив управления червоточиной.

Теоретически это может перемещать все Горнило целиком в другое место.",,
IndEvo_crucible_unlockGate_confirm,DialogOptionSelected,$option == IndEvo_crucible_unlockGate_confirm,"$crucibleGateUnlocked = true
AddRemoveAnyItem SPECIAL coronal_tap -1
","Слегка взвинченный главный инженер руководит переносом тапа из трюма в нижние инженерные отсеки. Он постоянно что-то бормочет себе под нос, что только добавляет ему профессионального шарма. Тап разберут и используют, чтобы залатать то, что считается повреждением в гиперпространственных механизмах Горнила, по крайней мере насколько это вообще понятно.",1:IndEvo_crucible_unlockGate_confirm2:Продолжить,
IndEvo_crucible_unlockGate_confirm2,DialogOptionSelected,$option == IndEvo_crucible_unlockGate_confirm2,FireAll CrucibleTravelOptions,"Вернувшись в комнату управления, вы сразу замечаете активные механизмы вокруг ранее мертвых гипертехнологических консолей. Ваш смотритель даже не тратит время на приветствие.

""Это штука - Врата.""

Сверху проходит шестерня, бросая тень на мигающие огни пульта.",,
,,,,,,
#Colonize the crucible,,,,,,
IndEvo_crucible_colonize,DialogOptionSelected,$option == IndEvo_crucible_colonize,"SetTextHighlights 10 1 ""full-size colony""

$crewReq = 1000 0
$supReq = 200 0
$hmReq = 100 0
ShowResCost crew $crewReq true supplies $supReq true heavy_machinery $hmReq true

FireBest IndEvo_crucible_colonize_CheckCanAfford
FireBest IndEvo_crucible_colonize_DisableColonyOptionIfNeeded","В отличие от тесных условий большинства станционных колоний, огромные ангары Горнила, жилые блоки городского масштаба и бесчисленные заброшенные фабричные сектора дают более чем достаточно места для полноценной колонии.

Это можно было бы назвать роскошью, если бы не сингулярность, искажающая реальность за иллюминаторами.","0:IndEvo_crucible_finalizeColonize:Основать колонию
9:IndEvo_crucible_returnToMainMenu:Вернуться",
IndEvo_crucible_colonize_CheckCanAfford,IndEvo_crucible_colonize_CheckCanAfford,"$player.crew >= $crewReq
$player.supplies >= $supReq
$player.heavy_machinery >= $hmReq",$canAfford = true 0,,,
IndEvo_crucible_colonize_DisableColonyOptionIfNeeded,IndEvo_crucible_colonize_DisableColonyOptionIfNeeded,!$canAfford,SetEnabled IndEvo_crucible_finalizeColonize false,,,
IndEvo_crucible_finalizeColonize,DialogOptionSelected,$option == IndEvo_crucible_finalizeColonize,"RemoveCommodity crew $crewReq
RemoveCommodity supplies $supReq
RemoveCommodity heavy_machinery $hmReq

IndEvo_ColonizeCrucible
SetShortcut defaultLeave ""ESCAPE""","Поскольку полную карту станции вряд ли удастся составить за человеческую жизнь, вы приказываете развернуть базовую инфраструктуру в самом целостном из найденных жилых блоков. Для начала этого достаточно.",100:defaultLeave:Уйти,
,,,,,,
#This is the first menu the player comes into contact with,,,,,,
IndEvo_crucible_addExploreOptionFirstVisit,CrucibleOptions,"!$crucible_explored
!$not_first_visit",,"Навигационная процедура проходит настолько гладко, насколько вообще можно ждать от машины, явно созданной до появления гипертехнологий и брошенной с тех пор.

Что хуже, сами створки ангара заперты и обесточены, придется искать способ открыть их изнутри.",1:IndEvo_crucible_explore:Исследовать Горнило,"Explore -> show loot, market, enable"
IndEvo_crucible_addExploreOption,CrucibleOptions,"!$crucible_explored
$not_first_visit",FireAll CrucibleExploration,"С базовым лагерем и очищенным маршрутом путь к ""Центральному Узлу"", как его прозвали в экипаже, проходит относительно быстро и без происшествий.

Вы выходите по трапу под звуки молотов и отдаленную стрельбу, мимо снующих между работами мусорщиков.

Сервобот услужливо показывает график выездов исследовательских групп.

Какую экспедицию вы хотите проверить?",,directly to the exploration dialogue
,,,,,,
#Exploration base camp,,,,,,
IndEvo_crucible_explore,DialogOptionSelected,$option == IndEvo_crucible_explore,$not_first_visit = true,"После часов запуска разведдронов в поисках точки доступа одному удачливому оператору попадается шлюз шаттла, не закрытый створками толще корабельной брони.

Переход по нему усыпляюще скучен, вокруг лишь ржавые древние трубы. Спустя, кажется, вечность открывается развязка, а в ней посадочная рампа и технический проход.

Похоже, операция будет долгой.",0:IndEvo_crucible_showOptions:Приказать построить базовый лагерь,first time visiting base camp
IndEvo_crucible_explore_hab,CrucibleExploration,,$c_currentLoc = hab 0,,1:IndEvo_c_hab_0:Жилой сектор примерно городского масштаба,"swarming with bots and death, the murals tell the story of the place"
IndEvo_crucible_explore_eng,CrucibleExploration,,$c_currentLoc = eng 0,,2:IndEvo_c_eng_0:Близкий инженерный и сервисный блок,option to turn on power
IndEvo_crucible_explore_cont,CrucibleExploration,,$c_currentLoc = cont 0,,3:IndEvo_c_cont_0:Локальный кластер управления,inactive: no options / if active: Открыть доступ к порту для корректного входа
IndEvo_crucible_explore_cargo,CrucibleExploration,,$c_currentLoc = cargo 0,,4:IndEvo_c_cargo_0:Массивная зона грузов и хранения,"marine requirement, if done, dont display the pilfer option anymore
guarded fiercly"
IndEvo_crucible_explore_skip,CrucibleExploration,$global.isDevMode,SetOptionColor IndEvo_c_skip gray,,999:IndEvo_c_skip:>>(dev) пропуск,
IndEvo_crucible_explore_leave,CrucibleExploration,,,,100:defaultLeave:Уйти,
IndEvo_c_skip,DialogOptionSelected,$option == IndEvo_c_skip,"$crucible_explored = true
FireAll CrucibleOptions",,,
,,,,,,
#Activating the crucible,,,,,,
IndEvo_crucible_startActivate,DialogOptionSelected,$option == IndEvo_crucible_startActivate,"IndEvo_StartCrucible
SetShortcut IndEvo_crucible_returnToMainMenu ""ESCAPE""",,9:IndEvo_crucible_selectCloseOption:Вернуться,
,,,,,,
,,,,,,
,,,,,,
#Beacons,,,,,,
IndEvo_beacon_OpenDialogCustom,OpenInteractionDialog,"$tag:warning_beacon
$tag:IndEvo_beacon","ShowDefaultVisual
SetShortcut beaconLeave ""ESCAPE""","Этот автономный предупреждающий маяк передает зацикленное сообщение.
Он установлен вашим флотом.",beaconLeave:Уйти,
IndEvo_beacon_destroyConfirm,DialogOptionSelected,$option == IndEvo_beacon_destroyConfirm,,"Вы уверены, что хотите уничтожить этот предупреждающий маяк? Это действие необратимо.","0:IndEvo_beacon_destroyLeave:Подтвердить
beaconLeave:Уйти",added to dialogue via listener
IndEvo_beacon_destroyLeave,DialogOptionSelected,$option == IndEvo_beacon_destroyLeave,"IndEvo_RemoveCurrentInteractionTarget
DismissDialog",,,
,,,,,,
IndEvo_GachaStationCargoOpen,IndEvo_GachaStationCargoOpen,,OpenStorageTabOnGachaStation,,,
,,,,,,
IndEvo_foog_aristrocratGreetingNoLock,PickGreeting,"$id == foogAristo score:1000
$player.foogLocked == false","ShowPersonVisual
SetShortcut cutCommLink ""ESCAPE""","Женщина, одетая до нелепости вычурно, поднимает на вас взгляд, как только нарядный геральдический знак перестает вращаться и связь стабилизируется.

""О. Еще один плебей пришел полюбоваться чарующим ликом Его Величества, так?""","IndEvo_foog_insultTheCunt:Что ты сейчас сказала?
IndEvo_foog_ignoreTheCunt:Я хочу служить Его Величеству.
cutCommLink:Разорвать связь",
IndEvo_foog_aristrocratGreetingLocked,PickGreeting,"$id == foogAristo score:1000
$player.foogLocked == true","SetShortcut cutCommLink ""ESCAPE""","Геральдический знак крутится и крутится, но ответа нет.
Похоже, придется подождать, пока поступит приказ забыть о вашем существовании.",cutCommLink:Разорвать связь,
IndEvo_foog_aristrocratGreetingReturnedNoRep,PickGreeting,"$id == foogAristo score:1000
$player.foogReturn == true
$faction.rel != COOPERATIVE","SetShortcut cutCommLink ""ESCAPE""
Highlight ""(Required: Cooperative)""","Геральдический знак крутится и крутится, но ответа нет.
Вам стоит поработать над репутацией. Требуется, Cooperative.",cutCommLink:Разорвать связь,
IndEvo_foog_aristrocratGreetingReturned,PickGreeting,"$id == foogAristo score:1000
$player.foogReturn == true
$faction.rel == COOPERATIVE","ShowPersonVisual
DoCanAffordCheck 300000 IndEvo_foogPay false","""Снова ты."" Женщина на связи все так же вычурно одета и так же снисходительна.
""Ну и что теперь? Удалось, мм, ликвидировать все свои многочисленные активы?""","IndEvo_foogPay:Да - вообще-то. (Заплатить 300 -000 кредитов)
IndEvo_foogDelay:Пока нет - мне нужно больше времени.",
IndEvo_foog_aristrocratGreetingBought,PickGreeting,"$id == foogAristo score:1001
$player.foogBought == true","SetShortcut cutCommLink ""ESCAPE""","Геральдический знак крутится и крутится, но ответа нет.",cutCommLink:Разорвать связь,
IndEvo_foog_insultTheCunt,DialogOptionSelected,$option == IndEvo_foog_insultTheCunt,"ShowPersonVisual
$player.foogLocked = true 31
SetShortcut cutCommLink ""ESCAPE""","""Похоже, у тебя не только уши слишком бедны, чтобы слышать нашу речь. Будь хорошим нищим и убирайся туда, откуда пришел.""

Она обрывает связь.",cutCommLink:Вернуться,
IndEvo_foog_ignoreTheCunt,DialogOptionSelected,$option == IndEvo_foog_ignoreTheCunt,"ShowPersonVisual
SetShortcut cutCommLink ""ESCAPE""","""Ах да, конечно, многие хотят. И все они знали свое место, кроме тебя.

Что именно заставляет тебя думать, что ты годишься в вассалы Лорда-Протектора?""","IndEvo_foog_cashMoney:Показать пачку кредитных чипов.
IndEvo_foog_rep:Я в большом почете у Лиги - проверьте мое досье.
IndEvo_foog_insult2:Мне твоя мать вчера ночью сказала.
cutCommLink:Разорвать связь",
IndEvo_foog_cashMoney,DialogOptionSelected,$option == IndEvo_foog_cashMoney,"ShowPersonVisual
$player.foogLocked = true 15
SetShortcut cutCommLink ""ESCAPE""","Ее левая бровь на секунду приподнимается, а затем возвращается в привычно высокомерное положение.

""Хм. Где ты это украл? Ты серьезно думал, что мы поверим в этот фарс после того, как ты ввалился сюда, одетый как попрошайка?""

Она снова окидывает вас взглядом сверху вниз, умудряясь смотреть сверху все время.

""Ну уж нет, я не собираюсь передавать Лорда какой-то уличной крысе. Пшел вон.""

Она обрывает связь.",cutCommLink:Вернуться,
IndEvo_foog_rep,DialogOptionSelected,"$faction.rel == COOPERATIVE
$option == IndEvo_foog_rep","Highlight ""300,000 credits""
ShowPersonVisual
DoCanAffordCheck 300000 IndEvo_foogPay false","""Хм. Похоже, ты не только языком треплешь, хотя одеваться явно не умеешь. Плата за вступление в число вассалов, 300,000 кредитов,"" ее лицо кривится в усмешке, "" - которые у тебя, я уверена, уже при себе.""","IndEvo_foogPay:Перевести кредиты.
IndEvo_foogDelay:Придется сперва распродать часть активов.",
