id,trigger,conditions,script,text,options,notes
relLevelSuspicious_ls_ds,RelationshipLevelDesc,"$faction.rel == SUSPICIOUS
$faction.id == ls_ds",FireAll RelLevelMoreDescription,"Дескуллы считают тебя хитрым гитом, которого, вероятно, стоит растоптать. Но пока есть более важные цели, так что в ближайшее время тебя ждут налеты и притеснения, но клан еще не объявил на тебя полноценную охоту.",,
relLevelInhospitable_ls_ds,RelationshipLevelDesc,"$faction.rel == INHOSPITABLE
$faction.id == ls_ds",FireAll RelLevelMoreDescription,"Некоторые нобы признали, что ты умеешь драться, и будут пытаться тебя укокошить ради славы. Но в целом ты просто еще один гит для драки в секторе, полном гитов.",,
relLevelHostile_ls_ds,RelationshipLevelDesc,"$faction.rel == HOSTILE
$faction.id == ls_ds",FireAll RelLevelMoreDescription,"Среди Дескуллов тебя уже знают как того, кто может дать хороший бой, и орки только рады тебя найти и «попробовать в деле». Но если у тебя достаточно тиифов и габбинзов, с ними все еще можно торговать, пусть и на грани ножа.",,
relLevelVengeful_ls_ds,RelationshipLevelDesc,"$faction.rel == VENGEFUL
$faction.id == ls_ds",FireAll RelLevelMoreDescription,"На этом этапе тебя считают гродом сразу для нескольких важных варбоссов и больших меков. На оркском это слово значит и «лучший друг», и «злейший враг». Для орков это большая честь, и тебе, вероятно, будет очень трудно найти орка, который не захочет проверить себя в бою с тобой.",,
#END factions,,,,,,
#EVIL SUNZ,,,,,,
# greetings,,,,,,
greetingFriendly_ls_es,OpenCommLink,"$faction.id == ls_es
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Эй, где тут драка?""
OR
""Тебе повезло, что босс тебя любит, а то я бы сам тебя растоптал!""

",,
greetingHostileWeaker_ls_es,OpenCommLink,"$faction.id == ls_es
$faction.hostileToPlayer
$relativeStrength < 0",$ignorePlayerCommRequests = true 1,"""Парни, валим!""
OR
""Нам полный зог!""
",cutCommLink:Разорвать канал связи,
greetingHostileWeakerDefiant_ls_es,OpenCommLink,"$faction.id ==  ls_es
$faction.hostileToPlayer
$relativeStrength < 0
$weakerThanPlayerButHolding",$ignorePlayerCommRequests = true 1,"""Мы еще не закончили, ты, гит! Иди сюда, еще разок!""
OR
""Вааааааагх!""",cutCommLink:Разорвать канал связи,
greetingHostileStronger_ls_s,OpenCommLink,"$faction.id == ls_es
$faction.hostileToPlayer
$relativeStrength >= 0",$ignorePlayerCommRequests = true 1,"""Пацаны, топчите этих гитов!""
OR
""ВАААААААААААГХ!""
",cutCommLink:Разорвать канал связи,
greetingNeutral_ls_es,OpenCommLink,"$faction.id == ls_es
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Эй, ты че уставился?""
OR
""Босс сказал сегодня тебя не мочить, так что вали отсюда!""
OR
"".. че тебе надо""
",,
#END greetings,,,,,,
,,,,,,
# factions,,,,,,
relLevelNeutral_ls_es,RelationshipLevelDesc,"$faction.rel == NEUTRAL
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Орки решили, что ты пока не стоишь хорошей взбучки. Это редкая ситуация: продолжай в том же духе, и вы даже можете временно стать союзниками. Но зеленокожие непостоянны, и как только им станет некого крошить, они могут взяться за тебя.",,
relLevelFavorable_ls_es,RelationshipLevelDesc,"$faction.rel == FAVORABLE
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Ивил Санз считают тебя потенциально полезным контактом, которого пока выгоднее оставить в живых. Но эти одержимые скоростью психи так же нестабильны, как их тачки, и могут сорваться в любой момент.",,
relLevelWelcoming_ls_es,RelationshipLevelDesc,"$faction.rel == WELCOMING
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Теперь тебя считают одним из «пацанов», и можно рассчитывать на место в рейдовой ватаге и долю добычи. Но у орков прав тот, кто сильнее: если не ты ломаешь головы, ломать будут уже твою.",,
relLevelFriendly_ls_es,RelationshipLevelDesc,"$faction.rel == FRIENDLY
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Тебя считают одним из нобов, и теперь у тебя заметное влияние в клане Ивил Санз, достаточно, чтобы собрать собственную банду и покупать корабли и пушки покрупнее.",,
relLevelCooperative_ls_es,RelationshipLevelDesc,"$faction.rel == COOPERATIVE
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Теперь ты полноценный варбосс и по праву командуешь значительной частью бойзов и меков клана, имея доступ к большим запасам ресурсов, кораблей и оружия. С такой силой, возможно, стоит задуматься о собственном пути к величию.",,
relLevelSuspicious_ls_es,RelationshipLevelDesc,"$faction.rel == SUSPICIOUS
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Ивил Санз считают тебя хитрым гитом, которого, вероятно, стоит растоптать. Но пока есть более важные цели, так что в ближайшее время тебя ждут налеты и притеснения, но клан еще не объявил на тебя полноценную охоту.",,
relLevelInhospitable_ls_es,RelationshipLevelDesc,"$faction.rel == INHOSPITABLE
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Некоторые нобы признали, что ты умеешь драться, и будут пытаться тебя укокошить ради славы. Но в целом ты просто еще один гит для драки в секторе, полном гитов.",,
relLevelHostile_ls_es,RelationshipLevelDesc,"$faction.rel == HOSTILE
$faction.id == ls_es",FireAll RelLevelMoreDescription,"Среди Ивил Санз тебя уже знают как того, кто может дать хороший бой, и орки только рады тебя найти и «попробовать в деле». Но если у тебя достаточно тиифов и габбинзов, с ними все еще можно торговать, пусть и на грани ножа.",,
relLevelVengeful_ls_es,RelationshipLevelDesc,"$faction.rel == VENGEFUL
$faction.id == ls_es",FireAll RelLevelMoreDescription,"На этом этапе тебя считают гродом сразу для нескольких важных варбоссов и больших меков. На оркском это слово значит и «лучший друг», и «злейший враг». Для орков это большая честь, и тебе, вероятно, будет очень трудно найти орка, который не захочет проверить себя в бою с тобой.",,
,,,,,,
#BAD MOONZ,,,,,,
# greetings,,,,,,
greetingFriendly_ls_bm,OpenCommLink,"$faction.id == ls_bm
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Эй, где тут драка?""
OR
""Тебе повезло, что босс тебя любит, а то я бы сам тебя растоптал!""

",,
greetingHostileWeaker_ls_bm,OpenCommLink,"$faction.id == ls_bm
$faction.hostileToPlayer
$relativeStrength < 0",$ignorePlayerCommRequests = true 1,"""Парни, валим!""
OR
""Нам полный зог!""
",cutCommLink:Разорвать канал связи,
greetingHostileWeakerDefiant_ls_bm,OpenCommLink,"$faction.id ==  ls_bm
$faction.hostileToPlayer
$relativeStrength < 0
$weakerThanPlayerButHolding",$ignorePlayerCommRequests = true 1,"""Мы еще не закончили, ты, гит! Иди сюда, еще разок!""
OR
""Вааааааагх!""",cutCommLink:Разорвать канал связи,
greetingHostileStronger_ls_bm,OpenCommLink,"$faction.id == ls_bm
$faction.hostileToPlayer
$relativeStrength >= 0",$ignorePlayerCommRequests = true 1,"""Пацаны, топчите этих гитов!""
OR
""ВАААААААААААГХ!""
",cutCommLink:Разорвать канал связи,
greetingNeutral_ls_bm,OpenCommLink,"$faction.id == ls_bm
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Эй, ты че уставился?""
OR
""Босс сказал сегодня тебя не мочить, так что вали отсюда!""
OR
"".. че тебе надо""
",,
#END greetings,,,,,,
,,,,,,
# factions,,,,,,
relLevelNeutral_ls_bm,RelationshipLevelDesc,"$faction.rel == NEUTRAL
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Орки решили, что ты пока не стоишь хорошей взбучки. Это редкая ситуация: продолжай в том же духе, и вы даже можете временно стать союзниками. Но зеленокожие непостоянны, и как только им станет некого крошить, они могут взяться за тебя.",,
relLevelFavorable_ls_bm,RelationshipLevelDesc,"$faction.rel == FAVORABLE
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Бэд Мунз считают тебя потенциально полезным контактом, которого пока выгоднее оставить в живых. Но эти жадные гиты не замешкаются предать тебя, как только им приглянутся твои габбинзы.",,
relLevelWelcoming_ls_bm,RelationshipLevelDesc,"$faction.rel == WELCOMING
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Теперь тебя считают одним из «пацанов», и можно рассчитывать на место в рейдовой ватаге и долю добычи. Но у орков прав тот, кто сильнее: если не ты ломаешь головы, ломать будут уже твою.",,
relLevelFriendly_ls_bm,RelationshipLevelDesc,"$faction.rel == FRIENDLY
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Тебя считают одним из нобов, и теперь у тебя заметное влияние в клане Бэд Мунз, достаточно, чтобы собрать собственную банду и покупать корабли и пушки покрупнее.",,
relLevelCooperative_ls_bm,RelationshipLevelDesc,"$faction.rel == COOPERATIVE
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Теперь ты полноценный варбосс и по праву командуешь значительной частью бойзов и меков клана, имея доступ к большим запасам ресурсов, кораблей и оружия. С такой силой, возможно, стоит задуматься о собственном пути к величию.",,
relLevelSuspicious_ls_bm,RelationshipLevelDesc,"$faction.rel == SUSPICIOUS
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Бэд Мунз считают тебя хитрым гитом, которого, вероятно, стоит растоптать. Но пока есть более важные цели, так что в ближайшее время тебя ждут налеты и притеснения, но клан еще не объявил на тебя полноценную охоту.",,
relLevelInhospitable_ls_bm,RelationshipLevelDesc,"$faction.rel == INHOSPITABLE
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Некоторые нобы признали, что ты умеешь драться, и будут пытаться тебя укокошить ради славы. Но в целом ты просто еще один гит для драки в секторе, полном гитов.",,
relLevelHostile_ls_bm,RelationshipLevelDesc,"$faction.rel == HOSTILE
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"Среди Бэд Мунз тебя уже знают как того, кто может дать хороший бой, и орки только рады тебя найти и «попробовать в деле». Но если у тебя достаточно тиифов и габбинзов, с ними все еще можно торговать, пусть и на грани ножа.",,
relLevelVengeful_ls_bm,RelationshipLevelDesc,"$faction.rel == VENGEFUL
$faction.id == ls_bm",FireAll RelLevelMoreDescription,"На этом этапе тебя считают гродом сразу для нескольких важных варбоссов и больших меков. На оркском это слово значит и «лучший друг», и «злейший враг». Для орков это большая честь, и тебе, вероятно, будет очень трудно найти орка, который не захочет проверить себя в бою с тобой.",,
,,,,,,
#BLOOD AXES,,,,,,
# greetings,,,,,,
greetingFriendly_ls_ba,OpenCommLink,"$faction.id == ls_ba
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Эй, где тут драка?""
OR
""Салют командиру!""

",,
greetingHostileWeaker_ls_ba,OpenCommLink,"$faction.id == ls_ba
$faction.hostileToPlayer
$relativeStrength < 0",$ignorePlayerCommRequests = true 1,"""Парни, тактическое перегруппирование!""
OR
""Нам полный зог!""
",cutCommLink:Разорвать канал связи,
greetingHostileWeakerDefiant_ls_ba,OpenCommLink,"$faction.id ==  ls_ba
$faction.hostileToPlayer
$relativeStrength < 0
$weakerThanPlayerButHolding",$ignorePlayerCommRequests = true 1,"""Мы еще не закончили, ты, гит! Иди сюда, еще разок!""
OR
""Вааааааагх!""",cutCommLink:Разорвать канал связи,
greetingHostileStronger_ls_ba,OpenCommLink,"$faction.id == ls_ba
$faction.hostileToPlayer
$relativeStrength >= 0",$ignorePlayerCommRequests = true 1,"""Пацаны, топчите этих гитов!""
OR
""ВАААААААААААГХ!""
",cutCommLink:Разорвать канал связи,
greetingNeutral_ls_ba,OpenCommLink,"$faction.id == ls_ba
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""Эй, ты че уставился?""
OR
""Босс сказал сегодня тебя не мочить, так что вали отсюда!""
OR
"".. че тебе надо""
",,
#END greetings,,,,,,
,,,,,,
# factions,,,,,,
relLevelNeutral_ls_ba,RelationshipLevelDesc,"$faction.rel == NEUTRAL
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Орки решили, что ты пока не стоишь хорошей взбучки. Это редкая ситуация: продолжай в том же духе, и вы даже можете временно стать союзниками. Но зеленокожие непостоянны, и как только им станет некого крошить, они могут взяться за тебя.",,
relLevelFavorable_ls_ba,RelationshipLevelDesc,"$faction.rel == FAVORABLE
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Блад Эксес считают тебя потенциально полезным контактом, которого пока выгоднее оставить в живых. Но даже самые дисциплинированные орки остаются орками, и их симпатия может быстро смениться дракой.",,
relLevelWelcoming_ls_ba,RelationshipLevelDesc,"$faction.rel == WELCOMING
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Теперь тебя считают одним из «пацанов», и можно рассчитывать на место в рейдовой ватаге и долю добычи. Но у орков прав тот, кто сильнее: если не ты ломаешь головы, ломать будут уже твою.",,
relLevelFriendly_ls_ba,RelationshipLevelDesc,"$faction.rel == FRIENDLY
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Тебя считают одним из нобов, и теперь у тебя заметное влияние в клане Блад Эксес, достаточно, чтобы собрать собственную банду и покупать корабли и пушки покрупнее.",,
relLevelCooperative_ls_ba,RelationshipLevelDesc,"$faction.rel == COOPERATIVE
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Теперь ты полноценный варбосс и по праву командуешь значительной частью бойзов и меков клана, имея доступ к большим запасам ресурсов, кораблей и оружия. С такой силой, возможно, стоит задуматься о собственном пути к величию.",,
relLevelSuspicious_ls_ba,RelationshipLevelDesc,"$faction.rel == SUSPICIOUS
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Блад Эксес считают тебя хитрым гитом, которого, вероятно, стоит растоптать. Но пока есть более важные цели, так что в ближайшее время тебя ждут налеты и притеснения, но клан еще не объявил на тебя полноценную охоту.",,
relLevelInhospitable_ls_ba,RelationshipLevelDesc,"$faction.rel == INHOSPITABLE
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Некоторые нобы признали, что ты умеешь драться, и будут пытаться тебя укокошить ради славы. Но в целом ты просто еще один гит для драки в секторе, полном гитов.",,
relLevelHostile_ls_ba,RelationshipLevelDesc,"$faction.rel == HOSTILE
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"Среди Блад Эксес тебя уже знают как того, кто может дать хороший бой, и орки только рады тебя найти и «попробовать в деле». Но если у тебя достаточно тиифов и габбинзов, с ними все еще можно торговать, пусть и на грани ножа.",,
relLevelVengeful_ls_ba,RelationshipLevelDesc,"$faction.rel == VENGEFUL
$faction.id == ls_ba",FireAll RelLevelMoreDescription,"На этом этапе тебя считают гродом сразу для нескольких важных варбоссов и больших меков. На оркском это слово значит и «лучший друг», и «злейший враг». Для орков это большая честь, и тебе, вероятно, будет очень трудно найти орка, который не захочет проверить себя в бою с тобой.",,
,,,,,,
,,,,,,
# Orky Rep Shop,,,,,,
#Death Skull,,,,,,
ls_repshop_option_ds,PopulateOptions,"$faction.id == ls_ds
$postId == administrator",,,ls_repshop_ask_ds:Как насчет поработать вместе?,
ls_repshop_no_ds,DialogOptionSelected,"$option == ls_repshop_ask_ds
","FireAll PopulateOptions
RemoveOption ls_repshop_ask_ds","""Ты чё за гит такой думаешь, а? Я тут самый большой и злой босс, так что давай-ка вали в зог пойми куда, пока мои пацаны тебя не расколотили!""

Орк-босс резко обрывает связь. Похоже, единственный способ заслужить настоящее уважение этих громил - показать им, что прав сильнейший, и вбить это им в головы силой. Чем хуже отношения с орками, тем лучше. Статус «grod» у некоторых боссов может серьезно помочь получить их поддержку; его можно добиться либо очень высокими, либо очень низкими отношениями с этим кланом. Также, чтобы тебя воспринимали всерьез, скорее всего, нужны хотя бы одна-две планеты под контролем.",,
ls_repshop_yes_ds,DialogOptionSelected,"$option == ls_repshop_ask_ds
$faction.rel != NEUTRAL
$faction.rel != FAVORABLE
$faction.rel != WELCOMING
$faction.rel != SUSPICIOUS
$faction.rel != INHOSPITABLE
$faction.rel != HOSTILE
$player.numColonies > 0 score:100",FireAll ls_ds_shop_check,"""Вот это правильное предложение! Ты дерешься как надо для ооми, а парни любят хорошую драку. Если знаешь, где намечается замес, я могу надавать по башкам и подкинуть тебе помощи для настоящего орочьего вааагха! Чего хочешь?""",,
ls_repshop_ds_peace_check,ls_ds_shop_check,"PlayerHasCargo ls_teef 150
$faction.relValue <= -0.5 ",,,ls_repshop_peace_ds:Давай вместо драки вместе накостыляем другим гитам! (150 тиифов),
ls_repshop_peace_yes_ds,DialogOptionSelected,"$option == ls_repshop_peace_ds
!$faction.repPeace

","$faction.repPeace = true 730
$faction.repPeaceOn = $global.daysSinceStart
AddRemoveCommodity ls_teef -150 true
FireAll PopulateOptions
AdjustRep ls_ds COOPERATIVE 200
FireAll ls_ds_shop_check","""Ладно, дерну за пару ниток у других боссов, пацаны скоро получат весть. Вместе мы как следует наваляем другим гитам! Вааааагх!""",,
ls_repshop_peace_no_ds,DialogOptionSelected,"$option == ls_repshop_peace_ds
$faction.repPeace",FireAll PopulateOptions,"""Да никак пацанов не унять так быстро после приказа крушить других гитов! Обычно им нужно года два, чтобы снова встать в строй."" ",,
ls_repshop_bp_ds_check,ls_ds_shop_check,PlayerHasCargo ls_teef 300,,,ls_repshop_bp_ds:Дай мне немного твоих бойзов и крейсеров - чтобы крушить других гитов! (300 тиифов),
ls_repshop_bp_yes_ds,DialogOptionSelected,"$option == ls_repshop_bp_ds
!$faction.gotbp","$faction.gotbp = true
AddRemoveAnyItem SPECIAL ls_ds_bp_package 1
AddRemoveAnyItem SPECIAL ls_orky_bp_package 1
AddRemoveCommodity ls_teef -300 true
FireAll ls_ds_shop_check","""Если тебе нужны орк-понималки, могу пнуть пару меков и отправить их к тебе. С твоей репой недостатка ни в бойзах, ни в экипажах для кораблей и пушек не будет!""",,
ls_repshop_bp_no_ds,DialogOptionSelected,"$option == ls_repshop_bp_ds
$faction.gotbp",FireAll ls_ds_shop_check,"""Ты разве уже не получил набор? Хватит дурить и иди крушить гитов!""",,
ls_repshop_gear_ds,ls_ds_shop_check,,,,ls_repshop_gear_ds:Покажи - какие у тебя навороты и прочие штуки.,
ls_repshop_gear_ds1,DialogOptionSelected,"$option == ls_repshop_gear_ds
",FireAll ls_ds_shop_gear_check,,,
ls_repshop_gear_ds_blue_blasta,ls_ds_shop_gear_check,PlayerHasCargo ls_teef 120,,,ls_repshop_gear_ds_blue_blasta:Хочу нормальную бласту - которая не взорвется у меня в руках! (120 тиифов),
ls_repshop_gear_ds_blue_blasta1,DialogOptionSelected,"$option == ls_repshop_gear_ds_blue_blasta
$faction.got_blue_blasta !=true","AddRemoveAnyItem WEAPONS ls_blue_mega_cannon 3
AddRemoveCommodity ls_teef -120 true
$faction.got_blue_blasta = true
FireAll ls_ds_shop_check","""Взорвется? Не понимаю, босс. Наше снаряжение по-правильному орочье! Наверно, ты брал бэушный хлам у каких-то хитрых лутаз. Не парься, у меня тут лимитка, с правильной счастливой краской! Похоже на обычное, только краска? Чепуха, просто попробуй - сам увидишь!""",,
ls_repshop_gear_ds_blue_blasta2,DialogOptionSelected,"$option == ls_repshop_gear_ds_blue_blasta
$faction.got_blue_blasta ==true",FireAll ls_ds_shop_check,"""Извини, босс, товар кончился""",,
ls_repshop_gear_ds_abort,ls_ds_shop_gear_check,,,,ls_repshop_abort_ds:Дай подумать.,
ls_repshop_abort_ds,ls_ds_shop_check,,,,ls_repshop_abort_ds:Дай подумать.,
ls_repshop_abort_ds1,DialogOptionSelected,$option == ls_repshop_abort_ds,FireAll PopulateOptions,"""Думать? Для башки вредно, вот что.""",,
,,,,,,
#Evil Sunz,,,,,,
ls_repshop_option_es,PopulateOptions,"$faction.id == ls_es
$postId == administrator",,,ls_repshop_ask_es:Как насчет поработать вместе?,
ls_repshop_no_es,DialogOptionSelected,"$option == ls_repshop_ask_es
","FireAll PopulateOptions
RemoveOption ls_repshop_ask_ds","""Ты чё за гит такой думаешь, а? Я тут самый большой и злой босс, так что давай-ка вали в зог пойми куда, пока мои пацаны тебя не расколотили!""

Орк-босс резко обрывает связь. Похоже, единственный способ заслужить настоящее уважение этих громил - показать им, что прав сильнейший, и вбить это им в головы силой. Чем хуже отношения с орками, тем лучше. Статус «grod» у некоторых боссов может серьезно помочь получить их поддержку; его можно добиться либо очень высокими, либо очень низкими отношениями с этим кланом. Также, чтобы тебя воспринимали всерьез, скорее всего, нужны хотя бы одна-две планеты под контролем.",,
ls_repshop_yes_es,DialogOptionSelected,"$option == ls_repshop_ask_es
$faction.rel != NEUTRAL
$faction.rel != FAVORABLE
$faction.rel != WELCOMING
$faction.rel != SUSPICIOUS
$faction.rel != INHOSPITABLE
$faction.rel != HOSTILE
$player.numColonies > 0 score:100",FireAll ls_es_shop_check,"""Вот это правильное предложение! Ты дерешься как надо для ооми, а парни любят хорошую драку. Если знаешь, где намечается замес, я могу надавать по башкам и подкинуть тебе помощи для настоящего орочьего вааагха! Чего хочешь?""",,
ls_repshop_es_peace_check,ls_es_shop_check,"PlayerHasCargo ls_teef 150
$faction.relValue <= -0.5 ",,,ls_repshop_peace_es:Давай вместо драки вместе накостыляем другим гитам! (150 тиифов),
ls_repshop_peace_yes_es,DialogOptionSelected,"$option == ls_repshop_peace_es
!$faction.repPeace
","$faction.repPeace = true 730
$faction.repPeaceOn = $global.daysSinceStart
AddRemoveCommodity ls_teef -150 true
FireAll PopulateOptions
AdjustRep ls_es COOPERATIVE 200
FireAll ls_es_shop_check","""Ладно, дерну за пару ниток у других боссов, пацаны скоро получат весть. Вместе мы как следует наваляем другим гитам! Вааааагх!""",,
ls_repshop_peace_no_es,DialogOptionSelected,"$option == ls_repshop_peace_es
$faction.repPeace",FireAll ls_es_shop_check,"""Да никак пацанов не унять так быстро после приказа крушить других гитов! Обычно им нужно года два, чтобы снова встать в строй."" ",,
ls_repshop_bp_es_check,ls_es_shop_check,PlayerHasCargo ls_teef 300,,,ls_repshop_bp_es:Дай мне немного твоих бойзов и крейсеров - чтобы крушить других гитов! (300 тиифов),
ls_repshop_bp_yes_es,DialogOptionSelected,"$option == ls_repshop_bp_es
!$faction.gotbp","$faction.gotbp = true
AddRemoveAnyItem SPECIAL ls_es_bp_package 1
AddRemoveAnyItem SPECIAL ls_orky_bp_package 1
AddRemoveCommodity ls_teef -300 true
FireAll ls_es_shop_check","""Если тебе нужны орк-понималки, могу пнуть пару меков и отправить их к тебе. С твоей репой недостатка ни в бойзах, ни в экипажах для кораблей и пушек не будет!""",,
ls_repshop_bp_no_es,DialogOptionSelected,"$option == ls_repshop_bp_es
$faction.gotbp",FireAll ls_es_shop_check,"""Ты разве уже не получил набор? Хватит дурить и иди крушить гитов!""",,
ls_repshop_gear_es,ls_es_shop_check,,,,ls_repshop_gear_es:Покажи - какие у тебя навороты и прочие штуки.,
ls_repshop_gear_es1,DialogOptionSelected,"$option == ls_repshop_gear_es
",FireAll ls_es_shop_gear_check,,,
ls_repshop_gear_es_splasha,ls_es_shop_gear_check,PlayerHasCargo ls_teef 150,,,ls_repshop_gear_es_splasha:Хочу один из ваших больших жгучек! (150 тиифов),
ls_repshop_gear_es_splasha1,DialogOptionSelected,"$option == ls_repshop_gear_es_splasha
$faction.got_splasha !=true","AddRemoveAnyItem WEAPONS ls_splasha_attackgun 2
AddRemoveCommodity ls_teef -150 true
$faction.got_splasha = true
FireAll ls_es_shop_check","""Отличный выбор! Тут у нас самый большой бак и самый мощный насос! Этим ты отлично прожаришь гитов!""",,
ls_repshop_gear_es_splasha2,DialogOptionSelected,"$option == ls_repshop_gear_es_splasha
$faction.got_splasha ==true",FireAll ls_es_shop_check,"""Извини, босс, товар кончился""",,
ls_repshop_gear_es_abort,ls_es_shop_gear_check,,,,ls_repshop_abort_es:Дай подумать.,
ls_repshop_abort_es,ls_es_shop_check,,,,ls_repshop_abort_es:Дай подумать.,
ls_repshop_abort_es1,DialogOptionSelected,$option == ls_repshop_abort_es,FireAll PopulateOptions,"""Думать? Для башки вредно, вот что.""",,
,,,,,,
#Bad Moons,,,,,,
ls_repshop_option_bm,PopulateOptions,"$faction.id == ls_bm
$postId == administrator",,,ls_repshop_ask_bm:Как насчет поработать вместе?,
ls_repshop_no_bm,DialogOptionSelected,"$option == ls_repshop_ask_bm
","FireAll PopulateOptions
RemoveOption ls_repshop_ask_bm","""Ты чё за гит такой думаешь, а? Я тут самый большой и злой босс, так что давай-ка вали в зог пойми куда, пока мои пацаны тебя не расколотили!""

Орк-босс резко обрывает связь. Похоже, единственный способ заслужить настоящее уважение этих громил - показать им, что прав сильнейший, и вбить это им в головы силой. Чем хуже отношения с орками, тем лучше. Статус «grod» у некоторых боссов может серьезно помочь получить их поддержку; его можно добиться либо очень высокими, либо очень низкими отношениями с этим кланом. Также, чтобы тебя воспринимали всерьез, скорее всего, нужны хотя бы одна-две планеты под контролем.",,
