id,type,text1,text2,text3,notes
TTSC_ghalssel,SHIP,"Special Circumstances требовался менее хрупкий танкер для флотов волчьих стай, поэтому Dram был заменен на Ghalssel. Переработанная рама, броневые плиты и увеличенные конденсаторы сделали его куда более живучим и пригодным для поддержки в бою.",Боевой танкер,,
TTSC_gillan,SHIP,Special Circumstances используют Gillan для добычи ресурсов в более опасных районах; он также служит спасательным судном размером с эсминец.,Шахтерский грузовик,,
TTSC_hronish,SHIP,"Технологически продвинутый авианосец с хорошей защитой, широким покрытием оружейных креплений и способностью проецировать огромную огневую мощь через многочисленные эскадрильи истребителей.",Авианосец,,
TTSC_hylozoist,SHIP,"Способный защищаться широкими дугами турелей и проецировать силу через ангар, Hylozoist хорошо подходит для обороны точек, где может связывать боем малые корабли, которыми противник обычно захватывает узлы.",Фрегат,,
TTSC_idiran,SHIP,Idiran - основной легкий эскорт в шахтерских и спасательных флотах Special Circumstances.,Шахтерский грузовик,,
TTSC_ingenui,SHIP,"Special Circumstances используют Ingenui для курьерских миссий и ситуаций, где нужен тонкий подход. Благодаря приглушенной сигнатуре двигателя и скрытым грузовым отсекам он способен незаметно выполнять миссии SC по ""грязным трюкам"".",Боевой грузовик,,
TTSC_jandraligeli,SHIP,"Стандартный танкер разведывательных флотов SC. Благодаря улучшенным сенсорам и более прочной раме, чем у других танкеров его размера, Jandraligeli является выбором по умолчанию для длительных развертываний флота.",Боевой танкер,,
TTSC_jernau,SHIP,"Спроектированный так, чтобы издалека выглядеть как Atlas и давать схожие излучения, Jernau становится большим сюрпризом для любого торгового рейдера, решившего атаковать его.",Боевой супергрузовик,,
TTSC_kakistocrat,SHIP,"Kakistocrat предназначен для того, чтобы вывести вперед максимум огневой мощи в минимально возможном корпусе.",Тяжелый фрегат,,
TTSC_kraiklyn,SHIP,"Утыканный турелями Kraiklyn больше похож на крейсер, чем на танкер. Пожертвовав частью топливной емкости Prometheus ради лучших конденсаторов и общей технологической модернизации, он вполне способен постоять за себя в бою.",Боевой танкер,,
TTSC_latebricole,SHIP,"Latebricole отлично подходит для захода на противника с нескольких направлений, переплетая маневр с фазовыми уходами. Передние жесткие точки могут нести ракеты или лазеры, позволяя настраивать его под разные роли урона.",Фазовый фрегат,,
TTSC_troubadour,SHIP,"Troubadour способен входить в бой и выходить из него по необходимости, одновременно отдавая команды остальному флоту. Адмиралы волчьих стай SC используют его как основной корабль управления и контроля.",Фазовый эсминец,,
TTSC_qualifier,SHIP,"Используемый для ударов по кораблям и как ведомый для более крупных судов, Qualifier гибок и хорошо оснащен для своего класса.",Эсминец,,
TTSC_revisionist,SHIP,"Замаскированный под почтенный грузовик Buffalo, Revisionist является чем угодно, но не им. Прочный потоковый конденсатор и две средние турели позволяют ему уничтожать пиратов волчьих стай, пытающихся устроить засаду. Щитовой грузовой отсек и изолированные двигатели делают его идеальным кораблем для наблюдения за патрулями, пока вы проходите на станции, которые могут быть не слишком дружелюбны к вашему грузу.",Q-ship / боевой грузовик,,
TTSC_succour,SHIP,"Special Circumstances сильно усилили корпус Succour, превратив его в крупный фронтовой корабль-боец. Он способен принимать урон и отвечать почти как капитал, но стоит дешевле в развертывании.",Тяжелый крейсер,,
TTSC_ucalegon,SHIP,"Ucalegon хорошо наносит разные типы урона благодаря гибким креплениям, входя и выходя из боя, чтобы ударить с любого угла.",Фазовый легкий крейсер,,
TTSC_vescovo,SHIP,"Valkyrie была слишком мала, а Starliner слишком хрупок, поэтому SC понадобился более крепкий транспорт войск для поддержки штурмовых операций. Vescovo способен перевозить два полных взвода морпехов вместе с мехами и снаряжением и выдерживать огонь самой тяжелой станции во время финального захода.",Штурмовой транспорт,,
TTSC_xenocrat,SHIP,"Xenocrat - самый тяжелый корабль в линейке SC и одновременно один из самых гибких. В зависимости от ситуации каждое его крепление может нести энергетическое или ракетное оружие. Из-за стоимости строительства и обслуживания этого колосса его используют только при крайней необходимости, но когда приходит время, одного появления этого грозного чудовища достаточно, чтобы переломить ход битвы.",Дредноут,,
TTSC_esperi,SHIP,"Разработанный отделом EP-77 компании TTSC, этот корабль должен был сопровождать волчью стаю быстрых судов, которые обследуют системы, добывают редкие ресурсы и уходят до того, как их заметят.",Фазовый боевой грузовик,,
TTSC_homomdan,SHIP,"Разработанный отделом EP-77 компании TTSC, этот корабль должен был стать главным судном волчьей стаи быстрых кораблей, которые обследуют системы, добывают редкие ресурсы и уходят до того, как их заметят.",Фазовый боевой грузовик,,
TTSC_cheradenine,SHIP,"Столкнувшись с постоянно растущей потребностью в сырье для строительства кораблей и не имея собственных планет, TTSC разработали Cheradenine, чтобы закрыть эту нужду. Сверху донизу он посвящен добыче и переработке сырья: от встроенных дальнобойных шахтерских лазеров и шахтерских дронов Rascal до установленного демонтажного комплекса. Он может добывать, перерабатывать и перевозить ресурсы в одном корпусе. Ни один разведывательный флот не обходится без хотя бы одного такого корабля.",Шахтерская установка,,
,,,,,
TTSC_riptalon,SHIP,"Несмотря на единственное оружие, Riptalon оправдывает свое имя: полное звено способно с тревожной скоростью разрывать щиты цели.",Истребитель,,
TTSC_equator,SHIP,"Скорее ракетный носитель, чем стандартный бомбардировщик, Equator используется для планомерного истощения щитов противника перед заходом звеньев, снимающих броню и корпус.",Бомбардировщик,,
TTSC_scree,SHIP,"Благодаря высокой скорости Scree способен уклоняться от большинства огня ПКО, а в сочетании с дальнобойными лучами хорошо перехватывает ракеты и другие звенья на расстоянии.",Перехватчик,,
TTSC_rascal,SHIP,"Беспилотный щитовой шахтерский дрон с парным шахтерским лазером, который держится рядом с кораблем-носителем и обеспечивает немного отвлечения и огневой поддержки.",Дрон,,
,,,,,
TTSC,FACTION,"Ни одно другое подразделение Tri-Tachyon не отражает так точно то, чем корпорация является в целом, и не применяет ее политику столь воинственно. При этом ни одно другое подразделение так мало не похоже на повседневный облик корпорации. Special Circumstances занимается сбором разведданных, военным сопровождением торговых флотов и наемной работой. Они регулярно отказывают даже лучшим кандидатам, а членство возможно только по приглашению. Эта закрытость, вместе с часто морально неоднозначными или откровенно сомнительными методами, вызывает у обычных граждан Корвуса немало неприязни.",,,
,,,,,
TTSC_pdburst,WEAPON,"Имеет встроенный конденсатор, позволяющий оружию выпустить несколько очередей подряд, если дать ему полностью перезарядиться. Q-переключаемая активная среда накачивается импульсами, благодаря чему мощность, подаваемая в титан-сапфировую среду, достигает пика через заданные интервалы. В результате оружие стреляет раз в несколько секунд и чрезвычайно эффективно для своего размера.",,,
TTSC_pdburst_fighter,WEAPON,"Короткоимпульсный высокоинтенсивный лазер с отличными характеристиками и дальностью. Скорость перезарядки снижена из-за меньшего конденсатора, необходимого для легкого крепления на шасси.",,,
TTSC_gravitonbeam,WEAPON,"Нетипичное лучевое оружие, очень эффективное против брони. Отличная дальность, но отношение урона в секунду к щитам ниже среднего.",,,
TTSC_guardian,WEAPON,"Несколько малых лазеров, собранных на вращающемся модуле, со встроенным конденсатором для чрезвычайно высокого импульсного урона. Автономное суб-гамма ИИ-ядро наведения и пять отдельных углекислотных лазеров делают это оружие исключительно эффективным, а выделенный привод вращателя обеспечивает почти мгновенное сопровождение цели.",,,
TTSC_heavyburst,WEAPON,"Часто недооцененный тяжелый импульсный лазер на деле является одним из лучших лучевых оружий в Секторе. Физика, создающая эффект импульса, непонятна даже высшим эшелонам отдела гибридной физики Tri-Tachyon. Считается, что q-переключаемый многофазный луч может проходить через квантовый фильтр, обеспечивая запутанность и создавая импульсный эффект. Возможно, этим объясняется тройной корпус линз, который раньше считали отказоустойчивой системой. Но это лишь теории.",,,
TTSC_hil,WEAPON,"Дальнобойное лучевое оружие с высоким уроном, часто устанавливаемое на кораблях поддержки или судах, которым нужна бюджетная противощитовая возможность. Экстремальная дальность сопровождения и уничтожения целей позволяет безопасно поддерживать дружественные корабли, втянутые в ближний бой. Его любят капитаны, умеющие управлять потоковыми затратами.",,,
TTSC_interdictorbeam,WEAPON,"Луч увеличенной дальности, наносящий мало урона, но предназначенный для сбивания целей с курса и постоянной подачи ЭМИ-заряда.",,,
TTSC_ionbeam,WEAPON,"Дальнобойное оружие поддержки. Ion Beam выпускает все больше разрушительных ЭМИ-дуг сквозь щиты по мере роста жесткого потока цели и опустошает корпус, если броня цели снята. Дальность этого заряженного энергетического оружия достаточна для установки на боевых платформах, которые должны находиться позади, а не на передней линии, для максимальной эффективности.",,,
TTSC_lrpdlaser,WEAPON,"Дальнобойное лучевое оружие, способное вести огонь длительное время. Увеличенная дальность позволяет иначе небольшой мощности сильнее влиять на цели.",,,
TTSC_mininglaser,WEAPON,"Малый лазер для кораблей ближней стычки: отличное сопровождение цели, приличный урон и хорошая потоковая эффективность делают его надежным выбором.",,,
TTSC_pdlaser,WEAPON,"Дешевый короткодистанционный лазер, подходящий для бюджетных кораблей ближнего боя. Очень потоково эффективен, но обладает крайне малой дальностью.",,,
TTSC_phasebeam,WEAPON,"В основе это обычный лазерный луч с тройной сапфировой активной средой для получения максимально эффективных оружейных длин волн. Короткодистанционный луч малой длительности, наносящий тяжелый урон импульсом. Для лучевого оружия неплохо работает против брони.",,,
TTSC_plasma,WEAPON,"Плазменные лучи родственны гравитонным и фазовым: они используют плохо документированные свойства бранной физики для доставки энергии. Оружие применяет гравитационные и барионные линзы, фокусируя энергию внутрь, что дает крупное лучевое оружие с одним из самых разрушительных устойчивых уроном в Секторе, если корабль выдерживает создаваемый поток.",,,
TTSC_riftbeam,WEAPON,"Создает пространственно-временные разломы вдоль длины луча, нацеленные на ближайшие вражеские корабли. Каждый разлом наносит энергетический урон близким целям.",,,
TTSC_riftcascade,WEAPON,"Создает пространственно-временные разломы при попадании. При стрельбе с близкой дистанции появляется больше разломов. Каждый разлом наносит энергетический урон близким целям, а последующие разломы наносят все больше урона.",,,
TTSC_riftlance,WEAPON,"Среднедальнее оружие с высоким уроном, но плохой потоковой эффективностью, хорошо истощающее щиты противника.",,,
TTSC_tachyonlance,WEAPON,"Импульсный луч, наносящий сокрушительный урон броне с каскадным ЭМИ-компонентом. ЭМИ-дуги имеют шанс пройти сквозь щиты в зависимости от уровня жесткого потока цели. В отличие от лучей обычного лучевого оружия, тахионный поток не линзируется и не изменяется: после активации начального тахионного маркера реакция начинает жить собственной жизнью, быстро поглощая энергию конденсаторов и высвобождая разрушение. Когда обычное пространство подвергается такому уровню антиплазмы, совмещенный электромагнитный, гравитационный и тепловой кавитационный эффект разрывает все на пути, одновременно сильно повреждая ближайшую электронику.",,,
TTSC_taclaser,WEAPON,"Рабочая лошадка лучевого оружия в Секторе. Тактический лазер полезен на средней и большой дальности и особенно эффективен против целей со щитами. Хорошее оружие поддержки для малых кораблей, особенно в затяжных боях благодаря потоковой эффективности.",,,
TTSC_twmininglaser,WEAPON,"Twin mining laser использует два фторидных газовых конденсатора активной среды, переоборудованных для боя. Пакет наведения по микроастероидам переделан для сопровождения и поражения входящих ракет и истребителей.",,,
TTSC_lrmininglaser,WEAPON,"Дальнобойный шахтерский лазер TTSC использует фторидную газовую активную среду, переоборудованную для боя. Почти бесполезен против крупных или бронированных целей, но пакет наведения по микроастероидам переделан для сопровождения и поражения входящих ракет и истребителей. Имеет встроенный луч сопровождения 670 нм с увеличенной дальностью, хотя его все еще ограничивает низкая мощность.",,,
,,,,,
TTSC_headquarters,CUSTOM,"Эта станция раньше была укрепленной базой печально известных пиратов, правивших системой до захвата Tri-Tachyon. Теперь Tri-Tachyon использует ее как комбинированную судостроительную фабрику и операционный центр для отдела разведки и грязных трюков Tri-Tac, известного как Special Circumstances. SC - секретная служба и подразделение черных операций, выполняющее задачи, когда обстоятельства превосходят моральные рамки корпорации Tri-Tachyon или ситуация слишком сложна и требует узкоспециализированных навыков. Она также служит отсеченным подразделением корпорации, работающим с внешними агентами и наемниками на службе Special Circumstances.",,,
TTSC_hybrasil1_station,CUSTOM,"Эта GSV-станция Special Circumstances служит одновременно сторожевым постом у ближайшего штаба и транспортным узлом для сбора, плавки и переработки руды, добытой в ближайшем поясе. Доступны ограниченные товары и услуги, ремонт и переоснащение, а также бар с местной кухней.",,,
TTSC_Magec_station,CUSTOM,"Эта GSV-станция Special Circumstances - списанный милитаризованный командный корабль времен войны Tri-Tachyon с Гегемонией. Она служит спутниковым аванпостом, но ее банки данных полны голограмм всей технологической базы Tri-Tachyon, включая знания и производственные мощности, необходимые для восстановления фракции в случае катастрофы.",,,
