id,type,text1,text2,text3,notes
Chok_point_def,WEAPON,"Лёгкая флак-система ПВО. Чок эффективно перехватывает большинство ракет, но испытывает трудности против быстрых целей с активным боковым манёвром.

Чок настолько прост в производстве и замене, что инженеры даже не занимаются ремонтом. Фактически он выпускается как полностью закрытая система без доступа человека к внутренним узлам.",ПВО,,
,,,,,
Shtir_Autocannon,WEAPON,"Штир — лёгкая автопушка, обеспечивающая хорошее кинетическое подавление на большой дистанции, но по урону уступающая другим кинетическим системам схожей стоимости.

Бесценное оружие для большинства командиров Империи Ксан: дальность позволяет постоянно давить более быстрые корабли, пытающиеся беспокоить медленные силы Ксан и отступать.",Против щитов,,
,,,,,
Xhan_Palik,WEAPON,"Палик стреляет микрошардовыми фрагментами раскалённого пластоида. Несмотря на низкий урон за выстрел и точность, он обеспечивает неослабевающий дальний подавляющий огонь.

Обманчиво продвинутая конструкция: для своего размера Палик обладает впечатляющей дальностью для снарядного энергетического оружия. Многие командиры Ксан считают, что он хорошо дополняет Угол.",Универсальное,,
,,,,,
Xhan_Drob,WEAPON,"Дроб Дециматор выпускает разрушительные осколочно-фугасные снаряды с дистанционным подрывом, но не способен вести точный огонь из-за колоссальных нагрузок на ствол.

Без сомнения, это одно из самых крупных орудий, когда-либо устанавливавшихся на малое модульное крепление, пусть и ценой высокого расхода потока. По слухам, его планировали продавать антидоминионным группам сопротивления, поскольку его можно ставить даже на слабо вооружённые гражданские суда.",Против брони,,
,,,,,
Xhan_Shtir_Twinlink,WEAPON,"Спаренный вариант почтенной дальнобойной автопушки Штир. Темп огня фактически удвоен, а более крупный корпус позволяет применять более эффективные системы рассеивания потока.",Против щитов,,
,,,,,
Xhan_Syr,WEAPON,"Сыр — продвинутая ракетная система на химических синт-пластоидных топливах и боевых частях. Это делает ракеты эффективными как против щитов, так и против брони, но ценой чистого урона.

Сыр изначально разрабатывался КсанТех как противофрегатная система. Быстрые ракеты трудно уклонить, и щиты защищают от них хуже, чем от большинства традиционных противоистребительных ракет.",Универсальное,,
,,,,,
Xhan_Hezek,WEAPON,"Хезек стреляет высокоскоростными осколочными снарядами, чудовищно эффективными по открытому корпусу. Способен рвать лёгкобронированные цели, но имеет очень ограниченную эффективность против щитов и тяжёлой брони.

Крайне ситуативное оружие раннего этапа программы вооружений КсанТех. Массового внедрения не получило, но некоторые лихие капитаны клянутся его беспощадной мощью.",Универсальное,,
,,,,,
Xhan_Uogek,WEAPON,"Используя внутренний массив проекционных каналов, Гоггергек может выпускать нестабильный гравитический тороид из фазированных электронов, кратковременно намагничивая цель и вызывая электромагнитные сбои в системах корабля даже сквозь щиты.",Универсальное,,
,,,,,
Xhan_Tsebrek,WEAPON,"Цебрек — кинетическая пушка КсанТех, разработанная в ответ на распространение хорошо защищённых щитами, но слабо бронированных кораблей. Однако такая многофункциональность достигается ценой эффективности по потоку.",Против щитов,,
,,,,,
Xhan_Zarukel,WEAPON,"Экспериментальное оружие, способное уверенно работать почти в любой роли. Благодаря встроенной системе наведения ПВО позволяет освобождать слоты, которые обычно занимают средства точечной обороны. Однако оно довольно дорого в установке и менее эффективно, чем специализированные системы.",Универсальное оружие,,
,,,,,
Xhan_Luzna,WEAPON,"Серповидная кассетная ракета, предназначенная для обездвиживания кораблей многосторонней атакой. Сложна для перехвата, но дорога в установке.",Против двигателей,,
,,,,,
Xhan_Zhuk,WEAPON,Разработана заранее как ответ на распространение кораблей с более мощными щитовыми эмиттерами. Жук — нейтронно-катализируемая химическая пластоидная торпеда. Может применяться как ударное средство по щитам и при этом остаётся достаточно эффективной против тяжёлой брони.,Торпеда,,
,,,,,
Xhan_Bloz_small,WEAPON,Прочные осколочные ракеты с эффективными коррекционными двигателями. Обладают высоким потенциалом урона и эффективны против слабо защищённых целей. Однако довольно легко поглощаются тяжёлой бронёй и щитами.,Противокорпусная ракета,,
,,,,,
Xhan_Bloz_medium,WEAPON,Перезаряжаемая кассета осколочных ракет Блоз. При большом боезапасе представляет угрозу для лёгкобронированных кораблей и может давить даже более крупные цели.,Противокорпусная ракета,,
,,,,,
Xhan_Bloz_large,WEAPON,"Внутренние автозаряжаемые ракетные трубы на прочном турельном основании гарантируют, что эта батарея почти не прекращает огонь. Постоянная скорострельность позволяет без передышки осыпать противника ударами.",Противокорпусная ракета,,
,,,,,
Xhan_Kobraz,WEAPON,"Технологически сложное оружие. Кобраз выпускает управляемые нано-иглы под контролем внутренней системы наведения. Если конкретная цель не захвачена, иглы ищут ближайший враждебный корабль.",Универсальное,,
,,,,,
Xhan_Grokan,WEAPON,"Разрушительный урон этого химико-термоядерного бластера сопоставим лишь с его жаждой потока. Само существование столь жестокого оружия показывает, что Иво Технократы — какими бы учёными и сдержанными они ни были — были хорошо знакомы с насилием.",Универсальное,,
,,,,,
Xhan_bogul,WEAPON,Опасное гибридное энергетическое оружие. Его высокий урон ограничивается только сравнительно низкой эффективностью по потоку против щитов и брони.,Универсальное,,
,,,,,
Xhan_svech,WEAPON,"Сфокусированное гамма-импульсное оружие ПВО. Хотя экипажи большинства космических судов хорошо защищены от радиации, система всё равно способна вызывать помехи внешним узлам, а также выводить из строя незащищённые ракеты и истребители. Когда-то такие системы применяли в наземных войнах как против пехоты, но быстро отказались от них из-за чрезмерных страданий, которые они причиняли.",ПВО,,
,,,,,
Xhan_Erlekhkeyt,WEAPON,"Предварительная диагностика указывает, что нестабильная аномальная материя фокусируется через внутренние «висцеральные» каналы оружия и выбрасывается с разрушительным эффектом, создавая локальную гравитическую аномалию в точке попадания.",Универсальное,,
,,,,,
Xhan_Shpizak,WEAPON,"Похоже, весь пожизненный боезапас полностью хранится внутри самого орудия. Выбрасывая микроскопические частицы неизвестного состава на околосветовых скоростях, система испаряет большинство материалов на атомарном уровне при попадании; эти «копья» частиц также вызывают значительные электромагнитные сбои.",Против щитов,,
,,,,,
Xhan_Zhun,WEAPON,"В покое это сияющее устройство кажется полностью инертным. Глубокое сканирование и сложное ПО внутренней визуализации ничего не раскрывают о возможном источнике энергии. Датчики коронного разряда, вспыхивающие по всему флоту при активации оружия, тоже не добавляют экипажу спокойствия.",ПВО,,
,,,,,
Xhan_MyriaEye,WEAPON,"«Всё, что я вижу, принадлежит мне, а если это не так — разорви это; пока не останутся лишь атомы.» ",- Божественный Император. Декрет о террористических операциях,,
,,,,,
Xhan_PsyBlast,WEAPON,"«Я сотру всё это без остатка: накопленную глупость дряхлых бюрократов старого Доминиона. Тиранию миллиарда стонущих голосов, цепляющихся за поддельную ностальгию по времени, которое они даже не способны вспомнить. Когда это будет иссечено, может возникнуть новое человечество — блистающий хор горячих сердец, бьющихся к незапятнанному будущему.»","- Божественный Император. Обращение к гражданам Кластера, c+194",,
,,,,,
Xhan_Gromm,WEAPON,"Архаичная дальнобойная батарея, изначально разработанная корпорацией КсанТех как планетарная оборонительная установка. Экспериментальные метательные заряды оказались значительной экологической угрозой при применении в атмосфере, поэтому система использовалась только на отдельных специализированных судах и оборонительных орбитальных платформах.",Против брони,,
,,,,,
Xhan_Shtral,WEAPON,"Ранняя форма модульного энергетического оружия разработки КсанТех. Штраль использует химически катализируемые вспышечные заряды, что позволяет ставить его даже на старые суда, не способные питать более новые энерго-системы. К сожалению, после израсходования заряды нужно перезаряжать, что приводит к нестабильной скорострельности и более низкому суммарному урону.",Универсальное,,
,,,,,
# Ships,,,,,
,,,,,
,,,,,
XHAN_OieHou,SHIP,"ОйеХоу — тяжёлый фрегат КсанТех второго поколения, изначально созданный для работы в опасной среде вроде зон масштабных планетарных подрывов. Как и многие «демолишн»-корабли КсанТех, его легко переоборудовать для боя. Тяжёлая броня и система демпфирования позволяют выдерживать неожиданно плотный вражеский огонь и отвлекать его от других кораблей флота.",,,
,,,,,
XHAN_Boulo,SHIP,"Було — лёгкий боевой фрегат с непростой историей разработки. Переходная модель между первым и вторым поколениями кораблей КсанТех, не полностью принявшая философию ни одного из них. Это компенсируется сравнительно низкой стоимостью: корабль подходит как ударник и как быстрая ракетная артплатформа.",,,
,,,,,
XHAN_Ubellop,SHIP,"Все корабли КсанТех третьего поколения считаются в некотором роде оккультными, «явленными» нечеловеческим разумом. Как фазовый корабль Убеллоп объединяет мистику ИИ-проектирования с неизвестностью фазовых технологий. Это судно мало похоже на прочие корабли Империи Ксан: если большинство боевых кораблей выступают как медленные исполнители абсолютной воли Императора, то Убеллоп — это вивисектор, хирургически разбирающий врагов Божественного Императора.",,,
,,,,,
XHAN_Pharrek,SHIP,"Такой корабль мог появиться лишь как некое божественное отклонение. Обычная линейка ИИ-кораблей КсанТех, искажённая каким-то образом и оставленная метастазировать в тёмном углу вселенной? Чёрный проект, вернувшийся преследовать сектор? Каково бы ни было происхождение Фаррек, его существование уже невозможно отрицать.

Эксплуатация Фаррек сама по себе ритуал. Потенциальных пилотов тщательно отбирают по психической совместимости с бортовым биосинтетическим интеллектом. Затем наступает момент, когда пилот должен снять одежду и войти во влажные, «кожепитающие» внутренности корабля. Перистальтическими движениями его проводят в капсулу управления, где десятки биосинтетических педипальп охватывают тело и подключают нервную систему к системам корабля.

Находясь внутри, пилот полностью обеспечивается питанием и физическим уходом средствами Фаррек. Даже интеллектуальные и социальные потребности закрываются биосинтетическим интеллектом судна. Большинство пилотов формируют крайнюю привязанность к кораблю и покидают его с явным нежеланием.",,,
,,,,,
XHAN_Kassarek,SHIP,"Кассарек — реликтовый щит Империи Ксан: дар нечеловеческого благодетеля или, возможно, предел предколлапсных технологий брони и конструкции. Каково бы ни было его происхождение, в его назначении никто не сомневается. Врагов у Божественного Императора много, и сначала они должны разбиться о его щит, прежде чем он вонзит кинжал в сердце старого Доминиона.

Пилоты Кассарек, заключённые глубоко под слоями металлоидного композита, перекрывающихся пластин пластина и карманов с жидкостями рассеивания удара, ставят себе целью принять на себя максимум вражеского огня. На эту роль отбирают только тех, кто готов отдать Божественному Императору абсолютно всё.

Материаловедение, задействованное в конструкции корабля, полностью непостижимо даже для лучших учёных сектора. Его происхождение и характер разума, «явившего» эту машину, становятся очевидны сами собой.",,,
,,,,,
XHAN_Meiche,SHIP,"Мейче — очень старый проект КсанТех, остающийся в строю благодаря простоте обслуживания и надёжности. Пусть он менее эффективен, чем часть других топливовозов, его тяжёлая броня и военные системы делают его отличным для боевых патрулей. Даже попав в засаду, этот танкер часто переживает столкновение. В самом бою пользы от него немного: одиночный символический слот вооружения предназначен лишь для лёгкой ПВО.",,,
,,,,,
XHAN_Olkzan,SHIP,"Олкзан — тяжёлый эсминец КсанТех второго поколения, разработанный для обороны планет и стационарных объектов. Хотя на экспорт он никогда не был особенно популярен, внутри КсанТех использовался широко. Благодаря тяжёлой броне и мощному вооружению эсминец отлично подходит для лобового боя. При поддержке флота он быстро расправляется с большинством одноклассников в прямом столкновении. Излишне горячие капитаны Империи Ксан нередко вступают на нём в бой даже с куда более крупными судами и часто способны надолго «завязать» противника до подхода подкреплений. Однако из-за слабой маневренности и ненадёжной кормовой защиты Олкзан в одиночку может показать себя заметно хуже.",,,
,,,,,
XHAN_Ketsil,SHIP,"Боевое транспортное судно для десанта, способное действовать в атмосфере. Кетсил оснащён полнофункциональным ангаром и может поддерживать операции морпехов. Хотя это не его основная задача, он также способен перевозить небольшой объём грузов.",,,
,,,,,
XHAN_Doskan,SHIP,"Доскан — проект КсанТех первого поколения, ориентированный на тяжёлую ракетную огневую мощь на дешёвой лёгкой платформе эсминца. По некоторым предколлапсным слухам, часть этих кораблей продавалась антидоминионным агитаторам и мятежным мирам. То, что когда-то могло быть орудием подрыва системы, теперь служит укреплению абсолютной власти Божественного Императора.",,,
,,,,,
XHAN_Ketsil_export,SHIP,Экспортная версия Кетсил переоборудована под боевой грузовик вместо десантного транспорта. Помещения морпехов и склады снаряжения убраны ради увеличения грузового объёма. Корабль оснащён полнофункциональным ангаром и в бою оказывается удивительно способным.,,,
,,,,,
XHAN_Olkzan_export,SHIP,"Экспортная версия Олкзан, выпускавшаяся КсанТех до Коллапса. Обычно считается хуже моделей, производимых Империей Ксан, из-за использования более дешёвых материалов в целях экономии. Олкзан — тяжёлый эсминец КсанТех второго поколения для обороны планет и стационарных объектов. Хотя на экспорт он никогда не был особенно популярен, внутри КсанТех применялся широко. Благодаря тяжёлой броне и огневой мощи он хорошо подходит для прямого столкновения. При поддержке флота быстро разбирается с большинством одноклассников. Излишне горячие капитаны Империи Ксан нередко смело вступают в бой с более крупными кораблями и способны удерживать врага до подхода помощи. Но из-за плохой маневренности и слабой кормовой защиты в одиночку Олкзан заметно уязвим.",,,
,,,,,
XHAN_Olkzan_pirate,SHIP,"Глубоко модифицированная пиратами версия Олкзан, практически полностью заточенная под максимальную огневую мощь без оглядки на остальное. Олкзан — тяжёлый эсминец КсанТех второго поколения для обороны планет и объектов. На экспорт он не был особо популярен, но в самом КсанТех использовался широко. Тяжёлая броня и мощное вооружение делают его сильным в лобовом бою, а при поддержке флота он быстро справляется с большинством одноклассников. Чрезмерно рьяные капитаны Империи Ксан нередко идут на нём даже против более крупных кораблей и способны удерживать противника до подхода подкреплений. Однако из-за слабой маневренности и ненадёжной кормовой защиты в одиночку корабль чувствует себя хуже.",,,
,,,,,
XHAN_Olkzan_Carrier,SHIP,"Полная авианосная конверсия эсминца Олкзан, разработанная Империей Ксан уже после Коллапса. Класс (C) настолько глубоко переработан, что выпускать его сразу в этом виде даже дешевле. Чтобы разместить полноценные полётные палубы, пришлось снизить структурную прочность и толщину брони. Вооружение и ёмкость потока также урезаны ради поддержки производства авиакрыла. Тем не менее в прямом бою он обычно способнее других авианосцев своего класса, хотя против специализированных боевых кораблей долго не живёт.",,,
,,,,,
XHAN_Vukan,SHIP,"Ранний «любимый» проект Оборонный трест Пан-Медай. Вукан — тяжёлый ударный эсминец, способный к ограниченному атмосферному скольжению и стратегической бомбардировке. Переходная конструкция ранней доктрины Midline: мощное ракетное вооружение и хорошая для класса подвижность. При этом цель крупная и довольно тонкокожая, с плохой вентиляцией потока.

Доминион закупал его ограниченными партиями, в основном для карательных ударов по мятежным мирам. Небольшое число производственных чипов успело попасть в Персеанский сектор до Коллапса.",,,
,,,,,
XHAN_Vukan_S,SHIP,"Специальный командный вариант, оснащённый экспериментальными системами проекта «Герои Домена». Изначально Вукан был ранним «любимым» проектом Оборонный трест Пан-Медай: тяжёлый ударный эсминец с ограниченным атмосферным скольжением и возможностью стратегической бомбардировки. Это переходная конструкция ранней доктрины Midline с мощным ракетным вооружением и хорошей для класса подвижностью, но крупной заметной целью, тонкой защитой и слабой вентиляцией потока.

Доминион закупал его ограниченно, прежде всего для подавляющих ударов по мятежным мирам. Небольшое число производственных чипов успело попасть в Персеанский сектор до Коллапса.",,,
,,,,,
XHAN_Cheborog,SHIP,"Несокрушимый тяжёлый крейсер Чеборог, возможно, самый старый корабль КсанТех, который всё ещё служит. В рядах Империи Ксан трудно найти судно с более прямолинейной задачей. Его сокрушительная баллистическая огневая мощь, размеры и броня на уровне отдельных линкоров делают его мощным множителем силы флота. Но конструктивно корабль предельно однонаправлен и потому особенно уязвим против более маневренного противника, способного выйти из-под его сектора огня. Без простого пути к отступлению Чеборог вынужден стоять и драться — к лучшему или к худшему.",,,
,,,,,
XHAN_Ennik,SHIP,"Этот крейсер второго поколения был попыткой КсанТех воспользоваться сдвигом доктрины Доминиона в сторону более быстрых ударных кораблей. Для своего класса Энник хорошо бронирован, как и большинство судов КсанТех, и при этом сохраняет достойную максимальную скорость. Это позволяло ему держаться в строю с современниками, хотя и ценой маневренности. К сожалению, в Доминионе Энник так и не получил широкого распространения. Излишки экспортных моделей позднее продавались по сниженной цене приграничным мирам, стремившимся быстро нарастить флот.

В Империи Ксан у штурвала Энник нередко оказываются амбициозные капитаны, желающие доказать преданность Божественному Императору.",,,
,,,,,
XHAN_Ennik_export,SHIP,"Экспортная версия крейсера Энник. Сам Энник был попыткой КсанТех воспользоваться сдвигом доктрины Доминиона в пользу более быстрых ударных кораблей. Он хорошо бронирован для своего класса и, как типично для КсанТех, сохраняет достойную максимальную скорость — за счёт маневренности. В Доминионе корабль не получил широкого распространения; из-за перепроизводства экспортные экземпляры позже распродавались по выгодной цене приграничным мирам.

В Империи Ксан у штурвала Энник часто стоят амбициозные капитаны, стремящиеся подтвердить свою преданность Божественному Императору.",,,
,,,,,
XHAN_Ouggom,SHIP,"Лёгкий фазовый крейсер с тяжёлым вооружением; Оуггом — корабль КсанТех третьего поколения, способный поставить в тупик даже опытных инженеров. Его часто считают худшим кораблём для службы во всей Империи Ксан. Жилые отсеки тесные и крайне неуютные; в корабле почти нет ровных поверхностей. Некоторые помещения связаны не коридорами, а трубами, по которым экипаж вынужден ползти на животе. Система очень капризна: даже после коротких операций требуется калибровка. Внутренности так плотно набиты узлами, что при серьёзных повреждениях их буквально «выворачивает», как нутро вспоротого зверя.

И всё же Оуггом — смертоносный инструмент. Многие враги Империи Ксан оказывались полностью во власти Божественного Императора, недооценив этот корабль.",,,
,,,,,
XHAN_Karoba,SHIP,"Кароба — непримечательный военный грузовоз на службе Империи Ксан. Рухнули врата Доминиона, государства возникали и исчезали, но роль Кароба не изменилась. Как он служил КсанТех, так теперь служит Божественному Императору.",,,
,,,,,
XHAN_Cheborog_Carrier,SHIP,"Класс (C), созданный на основе исключительно прочного корпуса Чеборог, сохраняет значительную часть исходной брони и структурной прочности. За счёт отказа от крупных баллистических хардпойнтов и обслуживающих их подсистем корабль получил массив авианосных палуб. В итоге это крайне живучая авианосная платформа, но с многими уязвимостями оригинального Чеборог.",,,
,,,,,
XHAN_Occuklop,SHIP,"Оккуклоп — первый корабль КсанТех третьего поколения, принципиально спроектированный искусственным интеллектом для эксплуатации человеком. Эта традиция, какой бы незаконной она ни была, продолжилась как в КсанТех, так и в Империи Ксан. Если большинство нелегальных пользователей AGI ценят их за нечеловеческую управленческую и организационную эффективность, Ксан, похоже, куда больше интересует их творческий потенциал.

Их применение ИИ больше напоминает ритуал «явления»: канал потустороннего влияния, через который призывается нечеловеческий артефакт. Философия и функционал Оккуклоп полностью это отражают. Корабль словно создан ради избыточности и способности к всеракурсному бою: безопасного угла атаки просто не существует, противник неизбежно попадает под его чуждую геометрию огневых секторов. Внутри коридоры и жилые отсеки извиваются, как внутренности, но при этом каким-то образом остаются проходимыми для людей. О его внутренних системах говорят как о немыслимо запутанных и даже тревожащих. Инженеры нередко получают странные психологические травмы, пытаясь обслуживать корабль, и держатся только на фанатичной преданности Божественному Императору.

Нет сомнений, что Луддическая церковь и фанатики Пути считают эти корабли оскорблением человечества. Даже для обычного наблюдателя сама природа таких судов окутана юридической двусмысленностью и моральным табу.",,,
,,,,,
XHAN_Panrelka,SHIP,"Панрелка — высококлассный линейный крейсер второго поколения разработки КсанТех. В некотором смысле это отход от типичных проектов КсанТех: акцент на маневренности и способности к стычкам. Эффективная система рассеивания потока и мощные двигатели позволяют уверенно охотиться на более мелкие цели. В доктрине Империи Ксан корабль нашёл новое применение как своего рода командное судно, позволяющее капитану выбирать выгодные столкновения.

За пределами Империи Ксан корабль желанен коллекционерам и ненавистен врагам Божественного Императора. Его простая, но эстетически приятная форма нравится почти всем, хотя отделить её от режима, который она символизирует, непросто.",,,
,,,,,
XHAN_Goggergeck,SHIP,"Крайне странный корабль, который Империя Ксан использует как оружие террора и деморализации. Его происхождение полностью неизвестно, хотя можно предположить, что он «выполз» из той же нечеловеческой утробы, что породила Фаррек. Вероятно, это ещё один тайный проект эксцентричного внутреннего круга КсанТех. Мысль о том, что он мог быть создан уже после Коллапса, — то, что остальной сектор предпочёл бы не рассматривать. Для капитанов Гегемонии это заноза, для отделов R&D Три-Тахион — манящая загадка, а для последователей Лудда — материализованное зло искусственного интеллекта.

Устроив засады множеству флотов, осмелившихся противостоять воле Божественного Императора, корабль доказал свою эффективность. Он умеряет браваду даже тех, кто никогда не видел его лично. В конце концов, если воинам Империи Ксан доступно такое оружие, возможно, будущее действительно принадлежит Божественному Императору.",,,
,,,,,
PAMED_buffalo,SHIP,"«Буффало» в расцветке Памеда, очень патриотично!

Стандартный выбор для средних грузоперевозок в секторе: грузовик класса Буффало — воплощение принципа «грузи и молись», столь характерного для местной логистики.

Имея лишь одну малую оружейную точку, корпус корабля по сути представляет собой большой двигатель с крошечным жилым модулем и грузовыми захватами. Капитан, вышедший на нём без конвоя, обычно не получает шанса повторить эту ошибку. Корабль почти неспособен к боевым манёврам, а его боковые двигатели рассчитаны в основном на стыковку — если судно вообще доберётся до пункта назначения.

Двигатели вносят наибольший вклад в стоимость корпуса, которая, хоть и невысока, остаётся в пределах нормы для среднего грузовика. Главная причина повсеместности корабля в том, что его чертёж, как правило, вшит в базы данных почти каждой орбитальной верфи.",,,
,,,,,
PAMED_drover,SHIP,"Доктринальные и общественные ценности Памеда плохо сочетаются с авианосной тактикой, поскольку та часто опирается на расходуемый контингент пилотов. Когда авианосцы всё же нужны, используют Drover: переоборудованный с упором на безопасность пилотов и окрашенный в военную ливрею Памеда.

Проект Drover был заказан новым Комитетом морских закупок Доминиона, где доминировала «школа крейсеров», как стратегически гибкая (пусть и тактически ограниченная) платформа для истребителей с невысокой логистической нагрузкой. Контракт получила Orion Shipyards — традиционный поставщик Армады, пытавшийся вернуть долю рынка у более новых военных производителей. Так возникла концепция «летающей взлётной полосы», которую офицеры Доминиона высмеивали как корабль скорее для кабинетного логиста, чем для боевого капитана. Недовольство младших чинов использовали сторонники старой «школы линкоров», отправив проект на доработку под предлогом недостаточной огневой мощи для этого класса массы (стандарты не учитывали ударный потенциал новых классов истребителей). Чтобы закрыть вопрос, комитет просто приказал установить огромное число простых ракетных хардпойнтов в носовой части — требования по огневой мощи были выполнены, и программа Drover продолжилась почти без изменений.

Истребительное авиакрыло Drover для его размеров по-прежнему вне конкуренции — ровно так и задумывалось. Неожиданно Drover стал ещё и проверкой характера молодых офицеров: использовать ли его страшный потенциал альфа-удара для внезапной победы или сдерживать себя, используя угрозу такого удара, чтобы ограничивать агрессивные действия противника.",,,
,,,,,
PAMED_odonata,SHIP,"Экспериментальный «фазовый планер», способный входить в p-пространством с помощью крыловидных структур, что позволяет эффективнее снижать накопление потока. Для фазового фрегата Одоната исключительно хорошо вооружён и оснащён продвинутым набором систем. Корабль хрупок, но практически неуловим; его главный ограничитель — короткое время пиковой эффективности.

Ходят слухи, что это ИИ-проект, но убедительных доказательств немного: редкая паника луддического проповедника или конспирологические голо-ролики, зацепившиеся за внешний вид корабля. Обычно на это не обращают внимания, хотя иногда вспоминают прежние деловые связи УТОНА Shipyards с КсанТех. Поскольку обе структуры больше не действуют в секторе, тема интересна в основном корпоративным историкам.",,,
,,,,,
PAMED_anuran,SHIP,"Как и большинство проектов УТОНА, Ануран — технологически продвинутый и роскошный фрегат. Для своего класса он обладает серьёзной «кусачестью» и способен уверенно спорить даже с более крупными кораблями. Впрочем, неудивительно: по стоимости и логистике Ануран ближе к дорогому эсминцу.

Разумеется, Объединённый Памед готов нести такие расходы. Для него приоритетна не только защита экипажа: демонстративная роскошь столь малого государства также помогает легитимизировать Памед как политическую и военную силу.",,,
,,,,,
