id,trigger,conditions,script,text,options,notes
flavorTextMarketElysee,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == TAR_elysee score:1000","AddText""Выходя из челнока, вы замечаете, как пилот вытирает пот со лба. Хотя орбитальный спуск прошёл превосходно, финальное приближение к космопорту, врезанному прямо в скалу континентального обрыва посреди хаотичных боковых ветров, сказалось на каждом пассажире. Уже это могло бы объяснить низкую иммиграцию на Элизе. Однако, пройдя пограничный контроль, вы обнаруживаете почти до разочарования знакомое подземное поселение. Хотя уровень жизни кажется вполне комфортным, судя по распространённым современным имплантам и новейшим три-пэдам, сама плотность вездесущей толпы заставляет пожалеть, что покинул свой флагман. И ведь вы думали, что годы в тесных металлических коробках привили вам иммунитет к агорафобии.""textGrayColor",,,
flavorTextMarketOutpost,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == TAR_mine score:1000","AddText""Вам даже не нужно выходить из челнока, чтобы понять: пребывание на этой колонии не доставит удовольствия. Индустриальное поселение насквозь, мало что сделано для удобства посетителей, особенно учитывая историю этого места. Огромные погрузочные машины перемещаются по обширному бетонному диску космопорта, словно странные насекомые на тарелке. Рабочие в тяжёлой защитной экипировке заходят и выходят из шахтных лифтов, направляясь прямо в ближайшую таверну или ближайший бордель — в зависимости от того, сколько раз они едва избежали смерти в этот день. Каждый раз, чувствуя подземные толчки, вы задаётесь вопросом: это контролируемый взрыв или обрушение галереи.""textGrayColor",,,
flavorTextMarketOverwatch,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == SCY_overwatchStation score:1000","AddText""Зона стыковки не так велика, но при этом поддерживает значительный уровень трафика. Хотя ритм несколько замедлился после подписания мирного договора и сокращения военных потребностей в новых кораблях, увеличение экспорта поддерживает станцию живой и занятой. Всегда есть по крайней мере один грузовик, который загружается в постоянном балете огней и рабочих, в такт с ревом сигнала прибытия корабля. Поскольку это военное сооружение, здесь постоянно несёт службу непропорционально много охраны. Хотя пол и механизмы несут явные следы интенсивного использования, они остаются удивительно чистыми для верфи.""textGrayColor",,,
flavorTextMarketRefinery,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == SCY_refinery score:1000","AddText""Конкурс находится в тени, отбрасываемой огромным щитом, защищающим всю станцию. Дыхательные маски предоставляются бесплатно, чтобы сдерживать запах озона, а также детекторы радиации. Выстроились вдоль стены три дюжины крупных, громоздких золотых экзоскелетов, которые осматривают и латают перед тем, как щит потребует нового ремонта. Похоже, они сделаны из того же термостойкого материала, что используется для аппаратов входа в атмосферу. Шлем одного из костюмов заметно оплавился изнутри, и его заменяют.""textGrayColor",,,
flavorTextMarketProcessing,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == SCY_processing score:1000","AddText""В то время как внешнее пространство равномерно серое из-за пыли кольца, даже приглушающей свет Тартара, конкурс яркий и красочный. Рабочие здесь кажутся расслабленными и счастливее большинства. Таможенники вежливы, даже дружелюбны и приглашают новичков посетить станцию. В главном зале открытое кафе источает дразнящий пряный запах. Внутри мужчина ловит маленький цилиндрический контейнер, который только что продал ему бармен, и уходит уединяться в занавешенную нишу.""textGrayColor",,,
flavorTextMarketConditioning,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == SCY_conditioning score:1000","AddText""Холодный и мрачный конкурс гармонирует с окружающей местностью: Тартар — всего лишь точка, затерянная на тёмном фоне туманности, а ледяная планета внизу, кажется, лишила рабочих всякой морали. Немногие корабли посещают это забытое место, и если бы не жизненно важная необходимость в производимых здесь летучих веществах, станцию наверняка забросили бы давным-давно. Автоматические сборщики льда и гул массивных котлов привносят немного жизни в эту иначе неподвижную картину.""textGrayColor",,,
flavorTextMarketPrismFreeport,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == SCY_amityFreeport score:1000","AddText""Если визуальная какофония модулей не выдала этого ещё из космоса, единственный взгляд на карту станции покажет её недавний взрывной рост и отсутствие городского планирования. К счастью для случайного посетителя, указатели к главной достопримечательности станции и причине кипящей вокруг активности чётко и недвусмысленно обозначены: большие голопанели, а также разметка на полу направляют всех потенциальных клиентов к выставке кораблей и оружия. Толпы покупателей, продавцов, крикунов и случайных чернорыночных контрабандистов собираются там, чтобы исполнить ужасающий балет возгласов, обменов и сделок. Говорят, что Выставка никогда не спит, и, судя по этому зрелищу, так оно и есть.""textGrayColor",,,
flavorTextMarketChaosHideout,TradePanelFlavorText,"$global.tradePanelMode == MARKET
$id == SCY_piratePort score:1000","AddText""Почти безлюдный, большой конкурс, кажется, вот-вот рухнет. Остальная часть станции не меняет этого ощущения: половина модулей либо заброшена, либо так и не была достроена. Кто-то даже умудрился украсть целый коридор на запчасти, который так и не заменили! Чёрный рынок также не заслуживает упоминания: все уже ушли, а запасы — едва ли больше хлама. В баре «Аутсайдеры» играет классический психо-ренессансный джаз, способный разбудить труп. Правда, на немногочисленных посетителей в коматозном состоянии это, кажется, не действует.""textGrayColor",,,
"#END Trade panel flavor text",,,,,,
,,,,,,
# default commission conversation strings: copy and adjust this section for faction-specific conversation flavor,,,,,,
CMSNTextRejectHostile_scy,CMSNTextRejectHostile,"$faction.id == scy",,"""Вы же понимаете, что мы известны своей обширной разведывательной сетью? И что мы не можем не знать, что вы против $TheFaction, верно?""",,
CMSNTextHasOther_scy,CMSNTextHasOther,"$faction.id == scy",,"""В вашем досье упоминается текущая связь с $theOtherCommissionFaction, и, честно говоря, мы ни за что не стали бы работать с тем, у кого такие очевидные связи с другой властью.""",,
CMSNTextUnsuited_scy,CMSNTextUnsuited,"$faction.id == scy",,"""Хотя расширение нашей сети сотрудников имеет первостепенное значение для $TheFaction, мы не можем допускать в наши ряды лиц, которым не полностью доверяем.""",,
CMSNTextSuitedPart1_scy,CMSNTextSuitedPart1,"$faction.id == scy",,"""Ммм, ничего особенного не выделяется при чтении вашего досье... Это значит, что вы либо идеальный кандидат для нас, либо ОЧЕНЬ хорошо умеете скрывать своё прошлое. И в любом случае это означает, что вы именно тот человек, который преуспеет в наших рядах.\n\nМогу напомнить, что наша нация всё ещё в напряжённых отношениях со многими другими, и ваши обязанности могут включать участие в оборонительных или упреждающих военных действиях. Также имейте в виду, что если вы предадите эти обязанности, вам недолго удастся от нас скрываться.\n\nОднако в награду за вашу службу вам может быть предоставлено гражданство Скиан после десяти лет.""",,
CMSNTextSuitedPart2_scy,CMSNTextSuitedPart2,"$faction.id == scy",,"""Как только вы примете решение, пожалуйста, поместите большой палец в круг. Это имплантирует небольшой персональный чип опознавания «свой-чужой» в вашу кость, но не волнуйтесь, это не больно.""",,
CMSNTextWelcomePart1_scy,CMSNTextWelcomePart1,"$faction.id == scy",,"""Вот так. Добро пожаловать во флот $theFaction. Ваш челнок сейчас будет перемещён в военную зону, и разрешённые запасы теперь разблокированы. Наслаждайтесь новыми игрушками.""",,
CMSNTextWelcomePart2_scy,CMSNTextWelcomePart2,"$faction.id == scy",,"""Могу ли я ещё что-то для вас сделать?""",,
CMSNTextChangeMind_scy,CMSNTextChangeMind,"$faction.id == scy",,"""Я так и думал.""",,
CMSNResignAskToConfirm_scy,CMSNResignAskToConfirm,"$faction.id == scy",,"""$TheFaction не слишком приветствуют людей, бросающих свой пост, это ваше последнее слово?""",,
CMSNResignConfirmed_scy,CMSNResignConfirmed,"$faction.id == scy",,"""Что ж, тогда ваше досье будет передано в соответствующие службы. Учитывая ваши предыдущие допуски, вы будете находиться под пристальным наблюдением в обозримом будущем.""",,
CMSNResignCancelled_scy,CMSNResignCancelled,"$faction.id == scy",,"""Так-то лучше, не хотелось бы, чтобы с вами произошёл ""несчастный случай"" на выходе.""",,
"#END default commission conversation strings: copy and adjust this section for faction-specific conversation flavor",,,,,,
