id,type,text1,text2,text3,notes
drg_arc_m,WEAPON,"Arc Emitter использует плохо изученную гравитационную реакцию для пробоя диэлектрика пространства-времени, создавая электрические дуги в вакууме. Дуга следует пути наименьшего сопротивления.",,,
drg_arc_l,WEAPON,"Крупный Arc Emitter для максимальной скорострельности, потенциала дуг и ЭМИ-эффектов. Стоит огромного потока, но способен оставлять целые эскадрильи истребителей искалеченными.",,,
drg_dissector,WEAPON,"Встроенный тяжелый фазовый луч для продвинутых спасательных кораблей. Капитаны быстро поняли, что луч не различает безжизненные остовы и корабли с экипажем.",,,
drg_kneecapper_s,WEAPON,"Ракета средней дальности, доставляющая заряд высокоэнергетических ионных бомблетов на большую дистанцию. Встроенная перезарядка поддерживает боезапас в долгих боях.",,,
drg_kneecapper_m,WEAPON,"Двойная установка, выпускающая две ракеты Kneecapper MRR за раз. Они доставляют высокоэнергетические ионные бомблеты на большую дальность и имеют встроенную перезарядку.",,,
drg_flamer,WEAPON,"Проецирует полусвязный поток сильно заряженной плазмы, подавляя щиты и расплавляя броню чистой энергией. Обычно военные щиты легко отражают рассеянные частицы, но здесь поток достаточно плотен.",,,
drg_flamer_heavy,WEAPON,"Проецирует два полусвязных потока сильно заряженной плазмы, подавляя щиты и расплавляя броню чистой энергией. Тяжелая версия опаснее, но требует больше потока.",,,
drg_fissure,WEAPON,"Дальнобойная ракета, выпускающая квартет Breach SRM. Использует эффективный, но слабый двигатель LRM, дающий почти бесконечную дальность ценой скорости.",,,
,,,,,
# Planets,,,,,
drg_svarog,CUSTOM,"На Svarog расположены одни из крупнейших независимых верфей сектора, и планета поддерживает здоровые деловые отношения с крупными державами. Luddic Path, разумеется, считает ее развитую промышленность оскорблением Бога.",,"Svarog - странность: пригодная для жизни планета на орбите коллапсировавшей звезды. Изначально это был безжизненный шар льда и камня, но проекты терраформирования Домина сделали его обитаемым, пусть и снежным.",
