id,trigger,conditions,script,text,options,notes
,,,,,,
,,,,,,
# ttscmtwo,,,,,,
ttscmtwoBlurb,ttscmtwo_blurb,,,"""Здравствуйте, пилот, мне нужно перебросить $ttscmtwo_commodityName в $ttscmtwo_marketName в рамках черной операции.""
OR
""Мне нужно перевезти $ttscmtwo_commodityName в $ttscmtwo_marketName - без участия властей. Они могут сорвать нашу операцию.""",,
ttscmtwoOfferOption,ttscmtwo_option,,,,ttscmtwo_start:Спросить о черной операции,
ttscmtwoBlurbBar,ttscmtwo_blurbBar,,,В баре оперативник SC ($ttscmtwo_manOrWoman) предлагает капитанам звездолетов работу в рамках черной операции.,,
ttscmtwoOfferOptionBar,ttscmtwo_optionBar,,,,ttscmtwo_startBar:Узнать - что предлагает оперативник SC с датападом,
ttscmtwoOfferTextBar,DialogOptionSelected,$option == ttscmtwo_startBar,"$missionId = ttscmtwo
SetTextHighlights $ttscmtwo_quantity $ttscmtwo_dist $ttscmtwo_reward
ShowRemainingCapacity $ttscmtwo_commodityId
Call $ttscmtwo_ref showMap ""Пункт назначения: $ttscmtwo_marketName""","Когда вы подходите, $ttscmtwo_manOrWoman бросает текущую «жертву» прямо посреди презентации и переключает $hisOrHer внимание на вас.

""Эй, капитан, да-да, именно вы, вы же видите честное лицо, когда встречаете его!"" $HeOrShe криво улыбается. ""Вот, взгляните,"" - $heOrShe сует вам в руки мерцающий экран датапада: грузовой манифест, в основном с недорогими стройматериалами на складе в совсем другой системе.

$HeOrShe наклоняется ближе и говорит тише, будто поясняя содержимое датапада: ""Вы помогаете мне перебросить $ttscmtwo_quantity единиц $ttscmtwo_commodityName в $ttscmtwo_marketName, это всего $ttscmtwo_dist световых лет. После этого я плачу вам $ttscmtwo_reward кредитов. Без властей, без досмотров, без тарифов. Легкие деньги, правда?""","contact_acceptBar:Принять
contact_declineBarNoContinue:Отказаться",
ttscmtwoOfferTextContact,DialogOptionSelected,$option == ttscmtwo_start,"$missionId = ttscmtwo
SetTextHighlights $ttscmtwo_quantity $ttscmtwo_dist $ttscmtwo_reward
ShowRemainingCapacity $ttscmtwo_commodityId
Call $ttscmtwo_ref showMap ""Пункт назначения: $ttscmtwo_marketName""","Мне нужно перевезти $ttscmtwo_quantity единиц $ttscmtwo_commodityName в $ttscmtwo_marketName, это в $ttscmtwo_dist световых годах отсюда. Ваша скрытность критична: местные власти не должны узнать о поставке. По факту доставки вы получите $ttscmtwo_reward кредитов.","contact_accept:Принять
contact_decline:Отказаться",
ttscmtwoPostAccept,ContactPostAccept,$missionId == ttscmtwo,AddCommodity $ttscmtwo_commodityId $ttscmtwo_quantity,,,
# arrived at destination,,,,,,
ttscmtwo_checkCompletion,MarketPostDock,"$market.ttscmtwo_target score:1000
$tradeMode == SNEAK
Call $market.ttscmtwo_ref updateData
$ttscmtwo_playerHasEnough",,,ttscmtwo_deliverContinue:Продолжить,
ttscmtwo_checkCompletionCont,DialogOptionSelected,$option == ttscmtwo_deliverContinue,"RemoveCommodity $ttscmtwo_commodityId $ttscmtwo_quantity
$market.ttscmtwo_completed = true 0
Call $market.ttscmtwo_ref updateStage","Вы приказываете сбросить груз $ttscmtwo_commodityName на заброшенном орбитальном доке, подальше от любопытных глаз. Вскоре флагман получает подтверждение доставки с одноразового ретранслятора связи.
OR
Переоборудованный орбитальный пассажирский транспорт подходит к орбите вашего $fleetOrShip после условного сигнала. Груз $ttscmtwo_commodityName быстро перегружают рободроны без навигационных транспондеров, после чего транспорт уходит.",marketCmd_checkDebtContinue:Продолжить,
ttscmtwo_checkCompletionNotSneaking,MarketPostDock,"$market.ttscmtwo_target score:1000
$tradeMode != SNEAK
Call $market.ttscmtwo_ref updateData
$ttscmtwo_playerHasEnough","$ttscmtwo_noCompleteShown = true 0
SetTextHighlightColors bad bad
Highlight ""с выключенным транспондером"" ""без привлечения внимания патрулей""
FireBest MarketPostDock",Доставка $ttscmtwo_commodityName требует входа с выключенным транспондером и без привлечения внимания патрулей.,,
ttscmtwo_notEnough,MarketPostDock,"$market.ttscmtwo_target score:1000
!$ttscmtwo_noCompleteShown
Call $market.ttscmtwo_ref updateData
!$ttscmtwo_playerHasEnough score:1000","$ttscmtwo_noCompleteShown = true 0
FireBest MarketPostDock",У вас недостаточно $ttscmtwo_commodityName для завершения поставки.,,
