id,type,text1,text2,text3,notes
planet_jangala_luddic_church,CUSTOM,"Жемчужина системы Корвус считается святой для большинства луддитов; её сплошные джунгли не менее величественны, чем смертоносны. Штормы регулярно раскачивают дикие леса, фауна обычно агрессивна, а флора насыщает биосферу воздушным ядом. Богатства полей и морей охраняет Вечная Стража — бывшие планетарные гвардейцы Гегемонии, теперь защитники всех, от парящих городов до скромных купольных деревень.",,"Роботизированные комбайны продолжают работать, а станция Джангала всё так же ведет выжигательные работы, чтобы удерживать цепкие джунгли подальше от полей и герметичных городов, однако большая часть тяжелой промышленности отключена. Орбитальное выжигание считается необходимым злом, и верующие молятся о прощении всякий раз, когда применяется мощное орудие станции. Суб-пресвитер Орбис часто советуется с лидером Вечной Стражи, бывшим фельдмаршалом планетарных сил, защищая новые и существующие поселения от бандитов и чудищ зелени. Рыцари Лудда и Вечная Стража нередко проводят совместные патрули и учения, но рыцарей не допускают в глубокие джунглевые бункеры Стражи по неясным причинам. Из-за этого между орденами сохраняется недоверие, несмотря на усилия Орбиса.",
planet_jangala_luddic_path,CUSTOM,"Святая длань Божьего гнева объявлена владением Избранных Лудда; Изумруд Корвуса больше не оскверняется еретическим лучом орбитального лазера станции Джангала. Фермы и моря остаются нетронутыми, местная ксеножизнь почти не сдерживается, кроме нескольких святых мест паломничества, за которыми следят Изумрудные Стражи, служащие и храмовой стражей верным Лудду, и опорными пунктами для его священных крестовых походов в удушающую листву Его страшнейшего гнева. Явленная воля Господа уничтожила в джунглях всю еретическую индустрию человека, осмелившуюся ему противиться. Единственным напоминанием о той гордыне остается священное горнило Джангалы, где патеры доказывают, что достойны памяти как святые: адские бойцы Джангалы.",,"Поскольку местоположение адских бойцов неизвестно, крестовые походы патеров дерзко уводят знамя Лудда вглубь джунглей, возводят оборону и дрожащей рукой ждут испытания. Выжившие в этих походах потрясены и рассказывают о фигурах из пылающего инферния, врывающихся через периметр лагерей. Вернувшиеся — живые или мертвые — несут одну общую метку: символ Пути, выжженный раскаленным железом на груди. Верховный крестоносец объявил гибель фельдмаршала первостепенной задачей, ибо тот противится воле Лудда. Даже в храмах шепчутся, что фельдмаршала нельзя убить: демон, попирающий саму смерть. Джангала, святейший полигон испытаний, — земля дьяволов.",
planet_jangala_persean,CUSTOM,"Официальные лица Лиги заявили, что с падением Джангалы ненавистная Гегемония ослабла, а её войска в полном отступлении с планеты, понимая, что это похоронный звон по их империи. Так звучит официальная версия. На поверхности же силам планетарной обороны передают иной сигнал. На этой прекрасной ядовитой планете есть угроза пострашнее мегаштормов, враждебной фауны и токсичной флоры. Вернувшиеся солдаты Лиги описывают её как террористов с пустыми глазами, будто бы без биофильтров. Подобные разговоры объявляют диссидентской пропагандой, как и неофициальное прозвище этих агитаторов — «Токсичные мстители».",,"Каждый день сохраняется угроза терактов: неизвестные нападают на общественные мероприятия и здания, нередко выкрикивая поддержку фельдмаршалу, официально считающемуся мертвым. Лига регулярно отправляет призывников в голодные корни джунглей, чтобы подтвердить его смерть и убедиться, что предполагаемые «Мстители» больше не угроза. Хотя в джунгли Джангалы направлены крупные силы Лиги, многие из них увязли в местности надолго. Создавая постоянные полевые лагеря, комиссары Лиги заставляют призывников подрывать повстанческие тоннели и широко применять зажигательное оружие. Но с наступлением ночи люди пропадают. Обычно их находят либо сражающимися вместе с повстанцами, либо прибитыми к деревьям, облепленными жужжащими насекомыми. На Джангале нет войны.",
planet_jangala_pirates,CUSTOM,"Желанная жемчужина Гегемонии в Персейском Секторе была захвачена бандитским королем Бладстоуном, который сперва ликовал, получив шанс безнаказанно ударить по зеленому самоцвету Корвуса и выжечь всю планету дотла орбитальным лазером станции Джангала. Но из-за слабого понимания оборудования впечатляющее оружие редко бывает работоспособным, и ядовитые джунгли стремительно поглощают некогда ухоженные поля и герметичные города. Страшнее утраты продовольствия, крепостей и торговых центров то, что выживает и процветает в зеленом аду; за характерные биозащитные доспехи пираты прозвали их «Лягушатниками».",,"Пираты не контролируют Джангалу по-настоящему, удерживая лишь полевые аванпосты у зон высадки, расчищенных вручную горелками и мачете. После объявления награды за голову любого «Лягушатника» от пиратского короля орбитальной станции многие высаживались с зазубренным ножом, мечтая уйти на пенсию на райской планете с полным счетом кредитов. Но на рассвете новая партия охотников за головами узнает судьбу прошлой волны. Помимо погибших в бою или на примитивных ловушках, живыми попавшиеся служат предупреждением никогда не охотиться в одиночку: привязанные к деревьям каперы, которым в горло насильно вбили семя местной лозы, и та прорастает за считанные часы. Награда за голову фельдмаршала исчисляется миллионами кредитов, но мало кто решается на такую охоту.",
planet_jangala_sindrian_diktat,CUSTOM,"Изумруд Корвуса подтверждает диктатский девиз ""не делай слишком плохо, не делай слишком хорошо"": и способным, и тем, кого собираются наказать, уготовлена одна судьба. Назначения на Джангалу боятся не из-за токсичной биосферы, апокалиптических ураганов или враждебной ксеножизни; боятся того, что бросает вызов Диктату — открытого неповиновения воле Льва Синдрии, Проклятого 33-го. Считается, что они погибли и слились с местной флорой, превратившись в ходячих мертвецов, сохранивших боевые навыки при жизни. Говорят даже, что пленных уводят вглубь джунглей и скармливают грибам, которые якобы управляют останками солдат.",,"Министерство экологии, отвечающее за сохранение Джангалы при максимально возможной эксплуатации её ресурсов, полностью отрицает слухи о мертвых мятежниках. Даже если такие мрачные сплетни правдивы, Джангала, по мнению Диктата, стоит риска. Бионинженеры Министерства науки и технологий круглосуточно создают фантастические новые формы ксеножизни из бесчисленных существ и растений этого джунглевого мира. Эти абоминации служат источником пищи, любимыми питомцами и охраной элиты. Отборные виды выводят для боя, под чистое дерзкое зрелище. Глубинная ксеножизнь джунглей высоко ценится, но редко попадается. Учёных министерства, не дождавшихся подходящего эскорта в поисках ценных образцов, находят на окраинах джунглей, выжженными до костей и сухожилий. Ходят слухи, что Проклятые контролируют сами джунгли, оставляя силы Диктата в живых лишь ради спортивной охоты на осмелившихся ступить на лесную тропу. Некоторые утверждали, что убивали противника, но труп всегда исчезал, вновь поглощенный джунглями, частью которых он является.",
planet_jangala_tritachyon,CUSTOM,"Сотрудники Tri-Tachyon прозвали Джангалу «Зеленым Адом» не только из-за пышной, но смертельно опасной биосферы, но и из-за того, что осталось от сил обороны Гегемонии на этом зеленом ярусе проклятия. Выжившие бойцы службы безопасности Tri-Tachyon описывают их как тех, кто не боится смерти, и шепотом у кулеров зовут их Рейнджерами Смерти. Подозревается, что преимущественно луддитское население снабжает этих мятежников, поскольку наиболее набожные жители планеты оказались самыми проблемными сотрудниками. В компании даже учитывают обвинения в осквернении святого места при поиске потенциальных сочувствующих.",,"В герметичных городах Джангалы сейчас ведутся исследования по снижению токсичности атмосферы, а станция Джангала сверхурочно выжигает местную флору, создающую едкую ядовитую взвесь над миром. Сотрудники Tri-Tachyon используют станцию для ударов по предполагаемым укрытиям Рейнджеров Смерти; мера новаторская, но пока без подтвержденных результатов, поскольку абсолютная мощь орбитального лазера стирает любой след предполагаемой цели. Попытки наземных операций почти полностью прекращены: тех, кто не погиб в бою, находят ранним утром у окраин населенных центров — подвешенными на шестах без биофильтров.",
planet_jangala_neutral,CUSTOM,"Жемчужина системы Корвус, Джангала обладает богатой местной биосферой. Поля и моря мира, часто скрытые бурлящими циклонами мегаштормов, были крупным источником органического сырья, пищевых продуктов и экзотических ксенобиологических материалов. Почитаемая священной большинством луддитских сект, планета во многом опустела, поскольку население рассеялось по дикой местности.",,"Сначала это был центр ксенобиологических исследований и туризма, но за открытием пришла эксплуатация: миллионы квадратных километров были выжжены и превращены в плантации, обслуживаемые огромными роботизированными комбайнами. Но для человека это не рай — для вылазок на поверхность нужны биофильтры и процедуры дезактивации. Буйные местные джунгли поглотили великие города и обширные фермы, делая их непригодными для жизни, пока местная экосистема пытается вернуть контроль. Небольшие поселения пытаются отвоевать у планеты то, что она лишь недавно отвоевала обратно, а разные фракции борются за господство, среди них и свирепые «Кровавые ястребы», ориентированные на Гегемонию.",
,,,,,
station_jangala_independent,CUSTOM,"Орбитальный мегаполис, верфь и порт; бесспорный космополитический центр цивилизации и культуры системы Корвус, а также база независимых наемных операций для большинства местных систем. Тяжелый коммерческий и военный трафик не стихает ни на минуту.",,,
station_jangala_luddic_church,CUSTOM,"Орбитальный мегаполис, верфь и порт; бесспорный космополитический центр цивилизации и культуры системы Корвус, а также оплот рыцарей Лудда для местных систем. Тяжелый коммерческий и военный трафик не стихает ни на минуту. На станции возникло несколько храмов разных конфессий; люди сообщают о чудесах исцеления и победах после молитв, из-за чего звучат петиции объявить станцию святым местом.",,,
station_jangala_luddic_path,CUSTOM,"Орбитальный мегаполис, верфь и порт; бесспорный космополитический центр цивилизации и культуры системы Корвус, а также резиденция Инквизиции для местных систем. Тяжелый коммерческий и военный трафик не стихает ни на минуту.",,,
station_jangala_persean,CUSTOM,"Орбитальный мегаполис, верфь и порт; бесспорный космополитический центр цивилизации и культуры системы Корвус, а также база военных флотов Персейской Лиги для местных систем. Периодические столкновения между представителями Лиги снижают эффективность операций флота. Тяжелый коммерческий и военный трафик не стихает ни на минуту.",,,
station_jangala_pirate,CUSTOM,"Орбитальный мегаполис, верфь и порт; бесспорный космополитический центр цивилизации и культуры системы Корвус, а также резиденция бандитского короля Бладстоуна, контролирующего пиратские флоты местных систем. Хотя при захвате орбитальный лазер был поврежден, системы жизнеобеспечения всё ещё работают. Тяжелый коммерческий и военный трафик не стихает ни на минуту.",,,
station_jangala_sindrian_diktat,CUSTOM,"Орбитальный мегаполис, верфь и порт; бесспорный космополитический центр цивилизации и культуры системы Корвус, а также штаб Министерства Порядка, откуда министр руководит операциями во всех местных системах и возглавляет кампанию по искоренению повстанцев Джангалы. Тяжелый коммерческий и военный трафик не стихает ни на минуту.",,,
station_jangala_tritachyon,CUSTOM,"Орбитальный мегаполис, верфь и порт; бесспорный космополитический центр цивилизации и культуры системы Корвус, а также узел службы безопасности Tri-Tachyon для местных систем. Работа вооружения в сверхурочном режиме породила у техников Tri-Tachyon устойчивый черный рынок запасных частей. Тяжелый коммерческий и военный трафик не стихает ни на минуту.",,,
station_jangala_neutral,CUSTOM,"Орбитальный мегаполис, верфь и порт; некогда бесспорный космополитический центр цивилизации и культуры системы Корвус, а также центр военного округа Гегемонии в местных системах. Теперь он заброшен и лишь изредка разбирается мародерами, помнящими об опасностях вроде топливных магистралей, электросетей и всё ещё находящихся под давлением модулей.",,,
,,,,,
planet_asharu_hegemony,CUSTOM,"Пустынная планета, продукт неудачного терраформирующего проекта эпохи до Коллапса. Населена горсткой выносливых поселенцев, решительными солдатами и чудаками. Гегемония поддерживает небольшую, но крепкую администрацию: патрули преследуют пиратов и защищают немногие оставшиеся поселения и коммерческую активность. За это их прозвали «Суровыми всадниками».",,"В лучшие времена Ашару считалась образцовым объектом терраформирования: солнечный экран снижал температуру поверхности, а лед, запущенный с лун Барада, оставлял в небе сверкающие шлейфы, выпадавшие дождем. Увы, хаос Коллапса остановил поставки льда, а предполагаемый луддитский саботаж уничтожил экран. Гегемония возродила проект, и хотя реактивация терраформирующей платформы продвигается медленно, работы на поверхности возобновлены: «Суровые всадники» скользят по дюнам как символ надежды, возрожденной во тьме.",
planet_asharu_luddic_church,CUSTOM,"Пустынная планета, продукт неудачного терраформирующего проекта эпохи до Коллапса. Населена горсткой яростно независимых поселенцев, преступников и чудаков. Миром управляет Церковь Галактического Искупления: в каждом поселке и городе возведены высокие каменные крепости, а рыцари Лудда ездят верхом на зверях по накатанным дорогам между фермой, таверной, храмом и городом.",,"В лучшие времена Ашару считалась образцовым объектом терраформирования: солнечный экран снижал температуру поверхности, а лед, запущенный с лун Барада, оставлял в небе сверкающие шлейфы, выпадавшие дождем. Увы, хаос Коллапса остановил поставки льда, а предполагаемый луддитский саботаж уничтожил экран. Но человеческий дух упрям, и под мягким руководством местные жители сумели вырастить выносливые культуры на горных склонах и твердой почве. Это не роскошный мир, но Церковь превозносит добродетельную жизнь, а не жизнь незаслуженного комфорта.",
planet_asharu_luddic_path,CUSTOM,"Пустынная планета, продукт неудачного терраформирующего проекта эпохи до Коллапса. Населена горсткой фанатично преданных священников, крестоносцев и кающихся. Луддитский Путь держит Ашару твердо: вестники Истинного Слова поддерживают Путь Просветления для тех, кто стремится понять Лудда и по-настоящему слиться с Его святой миссией.",,"В лучшие времена Ашару считалась образцовым объектом терраформирования: солнечный экран снижал температуру поверхности, а лед, запущенный с лун Барада, оставлял в небе сверкающие шлейфы, выпадавшие дождем. Увы, хаос Коллапса остановил поставки льда, а предполагаемый луддитский саботаж уничтожил экран. Теперь Ашару бесплодна, за исключением разбросанных наземных храмов, которые поочередно посещают ищущие истинного просветления. Верных ждут испытания: проверка ума, бой, даже воздействие стихии — пока кто-то не будет удостоен видения от самого Лудда.",
planet_asharu_persean,CUSTOM,"Пустынная планета, продукт неудачного терраформирующего проекта эпохи до Коллапса. Её население состоит из тех, кто остался после захвата Ашару Лигой, и представителей младшего дома Филкенхильд, успешно купившего планету на аукционе. Бесплодность мира стала неожиданностью для недавно обанкротившегося дома, выжимавшего из подданных всё до последнего.",,"В лучшие времена Ашару считалась образцовым объектом терраформирования: солнечный экран снижал температуру поверхности, а лед, запущенный с лун Барада, оставлял в небе сверкающие шлейфы, выпадавшие дождем. Увы, хаос Коллапса остановил поставки льда, а предполагаемый луддитский саботаж уничтожил экран. Благодаря усилиям правящего дома Дун местная экономика постепенно растет, и планета стала небольшим форпостом в расширяющейся сфере влияния Лиги.",
planet_asharu_pirates,CUSTOM,"Пустынная планета, продукт неудачного терраформирующего проекта эпохи до Коллапса. Населена горсткой яростно независимых поселенцев, преступников и чудаков. Миром правит Колосс, по слухам вдвое крупнее обычного человека, гладиатор, который получил и свободу, и право править, убив прежнего пиратского лорда. Его верные бойцы собирают дань с пустынных городков.",,"В лучшие времена Ашару считалась образцовым объектом терраформирования: солнечный экран снижал температуру поверхности, а лед, запущенный с лун Барада, оставлял в небе сверкающие шлейфы, выпадавшие дождем. Увы, хаос Коллапса остановил поставки льда, а предполагаемый луддитский саботаж уничтожил экран. В столице Ашару стоит горная крепость, где Колосс правит безраздельно. Могучих зверей, собранных по всему Сектору, и даже абоминации, добытые у Синдрийского Диктата, отдают на бой храбрым гладиаторам ради зрелища и прибыли.",
planet_asharu_sindrian_diktat,CUSTOM,"Пустынная планета, продукт неудачного терраформирующего проекта эпохи до Коллапса. Населена горсткой яростно независимых повстанцев, сотрудниками гражданской защиты и фермерами лишайников. Диктат правит Ашару железной рукой; Министерство патриотизма проводит частые проверки лояльности в поисках «Красных сабель», местного движения сопротивления. Для большинства единственный путь покинуть Ашару — Академия гражданской защиты.",,"В лучшие времена Ашару считалась образцовым объектом терраформирования: солнечный экран снижал температуру поверхности, а лед, запущенный с лун Барада, оставлял в небе сверкающие шлейфы, выпадавшие дождем. Увы, хаос Коллапса остановил поставки льда, а предполагаемый луддитский саботаж уничтожил экран. Инвестиции иссякли, и теперь терраформирующая станция переоборудована в Академию гражданской защиты. Министерство образования и Министерство порядка часто спорят, каких квалифицированных преступников следует перевоспитывать и обучать в академии, а каких отправлять на работы на добывающие объекты Диктата, особенно когда речь идет о местных повстанцах «Красных сабель».",
