id,type,text1,text2,text3,notes
edshipyard_bullmastiff,SHIP,"Бульмастиф создан как быстрый, живучий и сильно бьющий легкий линкор. Он может входить в схватку, выводить противника из строя и отходить благодаря сочетанию тяжелого оружия, мощных двигателей и прочной защиты.",,,

edshipyard_doppelglock,SHIP,"Удачный результат невероятно счастливого сбоя корабельной печати. ""Стрелок"" состоит из двух сросшихся кораблей Каролина. Многие возможности почти удвоены по сравнению с одиночной версией, включая огневую мощь и отдачу.",,,



edshipyard_Rad_m,WEAPON,"Оружие проецирует постоянный поток нейтрино, взаимодействующих с материей и создающих заряженные частицы. Из-за необычайно плотного потока эффект становится достаточно сильным, чтобы вызывать электромагнитные помехи.",Поддержка,,

edshipyard_0_Dust,WEAPON,"Одиночная малозатратная пусковая Dust. Микроракета Dust - быстрая тепловая ракета, созданная для обхода фронтальных щитов и атаки двигателей цели.

Малая нагрузка упрощает обслуживание.",Штурм,,

edshipyard_1_Dust,WEAPON,Малая пусковая выпускает залпы по 4 ракеты Dust. Эти быстрые тепловые микроракеты обходят фронтальные щиты и стремятся ударить по двигателям цели.,Штурм,,

edshipyard_2_Dust,WEAPON,Средняя пусковая выпускает залпы по 8 ракет Dust. Эти быстрые тепловые микроракеты обходят фронтальные щиты и стремятся ударить по двигателям цели.,Штурм,,

edshipyard_3_Dust,WEAPON,Крупная пусковая выпускает залпы по 16 ракет Dust. Эти быстрые тепловые микроракеты обходят фронтальные щиты и стремятся ударить по двигателям цели.,Штурм,,

edshipyard_4_Dust,WEAPON,Редкая сверхкрупная пусковая выпускает залпы по 32 ракеты Dust и имеет увеличенный боезапас. Ракеты обходят фронтальные щиты и атакуют двигатели цели.,Штурм,,

edshipyard_KFP,WEAPON,"Кинетический полевой проектор, известный экипажу Ротвейлера как щитовой удар, создает мощную щитовую волну перед кораблем и наносит урон врагам.",Штурм,,

edshipyard_MAW,WEAPON,"Это оружие создано на основе технологий Tachyon Lance, доведенных до предельного масштаба и мощности. Урон сравним только с безумной стоимостью потока на зарядку и выстрел.

Орудие требует осторожного применения.",Штурм,,

edshipyard_CR,WEAPON,"Непомерно крупный револьвер. Несмотря на эффективность, он потребляет больше нагрузки за выстрел, чем большинство крупных орудий; отдача одного выстрела способна сдвинуть весь корабль. Боезапас можно перезаряжать.",Штурм,,

edshipyard_wizard,WEAPON,"Также известен как ""Magic Missile"". Нанооблачный метатель выпускает крошечные группы наномашин, похожие на те, что создают голограммы Доппельгангера, но проекторы заменены высокоэнергетическими излучателями.",Штурм,,

edshipyard_Wisp_Launcher,WEAPON,"Wisps - снаряды, на 99% состоящие из ионизированного горячего газа с тепловой сигнатурой, похожей на двигатели корабля. Газ удерживается магнитным полем миниатюрного устройства управления.",Поддержка,,

edshipyard_SB1,WEAPON,"Оружие стреляет залпами по 8 пуль Shield Breaker. Эти специальные снаряды на долю секунды резко увеличивают инерцию, а затем рассыпаются в пыль, создавая огромную кинетическую силу при ударе.",Штурм,,

edshipyard_SB2,WEAPON,"Оружие стреляет залпами по 14 пуль Shield Breaker. Эти специальные снаряды на долю секунды резко увеличивают инерцию, а затем рассыпаются в пыль, создавая огромную кинетическую силу при ударе.",Штурм,,

edshipyard_SB3,WEAPON,"Оружие стреляет залпами по 20 пуль Shield Breaker. Эти специальные снаряды на долю секунды резко увеличивают инерцию, а затем рассыпаются в пыль, создавая огромную кинетическую силу при ударе.",Штурм,,

edshipyard_SC0,WEAPON,"Прототип рикошетного оружия - занятная вещица: не особенно мощная, точная, эффективная или надежная, но она проверяет жизнеспособность осколочных рикошетных боеприпасов.",Поддержка,,

edshipyard_SC1,WEAPON,Легкая рассеивающая пушка развивает идею рикошетной дроби в систему точечной обороны. Она выпускает 6 дробин сразу; каждая способна срикошетить и поразить дополнительные цели.,Поддержка,,

edshipyard_SC2,WEAPON,"Тяжелая рассеивающая пушка получила более крупный ствол и большие рикошетные снаряды. Она стреляет вдвое большим числом дробин, но теряет точность.",Поддержка,,

edshipyard_SC3,WEAPON,"Итог проекта рикошета: оружие, способное без остановки выпускать 24 дробины каждую секунду благодаря дешевым боеприпасам и улучшенному механизму перезарядки.",Поддержка,,

edshipyard_MG,WEAPON,"Вдохновленное Магнитным импульсом Леонбергера, это оружие выпускает заряженный энергетический снаряд, взаимодействующий со щитами цели и создающий мощное магнитное поле, притягивающее снаряды, истребители, астероиды и корабли.",Штурм,,

edshipyard_CC,WEAPON,"В отличие от большинства противоистребительных систем, это оружие атакует источник угрозы. Специальные снаряды кластерной пушки наносят сильный кинетический урон, давя авианосцы и выпуская мины при ударе.",Штурм,,

edshipyard_GS1,WEAPON,"Оружие запускает картечный снаряд с 6 рикошетными дробинами, которые высвобождаются при попадании. Если снаряд ударяет в щит, дробины выбрасываются назад, надеясь зацепить истребители и другие цели.",Штурм,,

edshipyard_GS2,WEAPON,"Оружие запускает картечный снаряд с 12 рикошетными дробинами, которые высвобождаются при попадании. Если снаряд ударяет в щит, дробины выбрасываются назад, надеясь зацепить истребители и другие цели.",Штурм,,

edshipyard_GS3,WEAPON,"Оружие запускает картечный снаряд с 24 рикошетными дробинами, которые высвобождаются при попадании. Если снаряд ударяет в щит, дробины выбрасываются назад, надеясь зацепить истребители и другие цели.",Штурм,,

edshipyard_Plink,WEAPON,"Очень малый плазменный метатель, настолько компактный и эффективный, что его могут нести группы нано-дронов вроде доппелей Чихуахуа.",Подавление,,

edshipyard_BARKS,WEAPON,"Массив резонирующих кинетических ударных волн - уникальное оружие Редбоуна. Оно создает мощную кинетическую волну, отталкивающую врагов с огромной силой; главный недостаток - малая дальность.",Особое,,

edshipyard_LOUDBARKS,WEAPON,"Линейный осциллирующий сверхразрушительный массив резонирующих кинетических ударных волн - уникальное оружие Дуга. Оно создает безумно мощную кинетическую волну, отбрасывающую врагов с огромной силой.",Особое,,

edshipyard_FL1,WEAPON,"Мощный лазер требует полсекунды фокусировки, после чего выпускает чрезвычайно интенсивный поток фотонов, мгновенно нагревающий материал контакта до температур, похожих на поверхность звезды.",Штурм,,

edshipyard_FL2,WEAPON,"Более крупная версия легкого огненного копья выпускает еще более мощный луч, мгновенно испаряющий материал контакта температурами, близкими к недрам звезды. Оружие быстрее перегревается.",Штурм,,

edshipyard_FL3,WEAPON,"Мега-огненное копье - дорогое оружие, требующее жаростойких деталей, постоянного обслуживания и большого питания, но взамен дает невероятную огневую мощь.",Штурм,,

edshipyard_Fragbombs,WEAPON,Встроенные бомбоотсеки с фабрикаторами способны создавать почти неограниченное число мин в бою и выпускают по 3 мины за раз фиксированным узором.,Штурм,,


edshipyard_ambusher_swap,SHIP_SYSTEM,"Меняет корабль местами с целью и на несколько секунд усиливает оружие и рассеивание нагрузки после обмена. Может меняться только с союзниками схожей массы. Чтобы запросить обмен, игрок должен выбрать нужный корабль и находиться в опасности.",Защита,Меняет корабль местами с целью и на несколько секунд усиливает оружие после обмена. Может меняться только с союзниками схожей массы.,

edshipyard_reload_CR,SHIP_SYSTEM,"Перезаряжает Жнец Каролины. Патроны заряжаются по одному: правая часть барабана заряжает, левая стреляет.",Поддержка,"Перезаряжает Жнец Каролины, по одному патрону за раз.",

edshipyard_doppelganger,SHIP_SYSTEM,"Выпускает 3 облака наномашин, способных проецировать голограммы Чихуахуа и обманывать вражескую ПВО. Используйте Доппель-замену, чтобы поменять Чихуахуа местами и скоростью с Доппельгангером.",Защита,"Выпускает 3 облака наномашин, проецирующих голограммы Чихуахуа и обманывающих вражескую ПВО.",

edshipyard_doppelganger2,SHIP_SYSTEM,"Выпускает 2 плотных облака наномашин, способных проецировать голограммы Сибы и обманывать вражескую ПВО. Используйте Доппель-замену, чтобы поменять Сибу местами и скоростью с Доппельгангером.",Защита,"Выпускает 2 облака наномашин, проецирующих голограммы Сибы и обманывающих вражескую ПВО.",

edshipyard_grand_salvo,SHIP_SYSTEM,"Выпускает мощный залп взрывных снарядов; главный щит и двигатели отключаются, пока система активна.",Атака,Выпускает мощный залп взрывных снарядов; главный щит и двигатели отключены во время работы системы.,

edshipyard_spatial_swap,SHIP_SYSTEM,"Меняет корабль местами с целью и на несколько секунд укрепляет его щиты после обмена. Может меняться только с союзниками схожей массы. Чтобы запросить обмен, игрок должен выбрать нужный корабль и находиться в опасности.",Защита,Меняет корабль местами с целью и на несколько секунд укрепляет щиты после обмена. Может меняться только с союзниками схожей массы.,

edshipyard_mine_teleport,SHIP_SYSTEM,"Телепортирует тяжелую фазовую мину в указанную область. Мина медленно преследует ближайшие вражеские корабли и взрывается через несколько секунд. Дальность велика, но перезарядка долгая и заряд не накапливается.",Атака,"Телепортирует тяжелую мину близости в указанную область. Дальность велика, но перезарядка долгая и заряды не накапливаются.",

edshipyard_magnetic_burst,SHIP_SYSTEM,"Выпускает мощный магнитный импульс, притягивающий ближайших врагов и уничтожающий ракеты. Заставляет фазовые корабли вернуться в реальное пространство.",Атака,"Выпускает мощный магнитный импульс, притягивающий ближайших врагов и уничтожающий ракеты. Может использоваться в фазе для возврата в реальное пространство.",

edshipyard_relativitydrive,SHIP_SYSTEM,Устройство позволяет значительно замедлить время вокруг корабля ценой удвоенной деградации боеготовности во время работы.,Поддержка,Позволяет сильно замедлить время вокруг корабля ценой удвоенной деградации боеготовности во время работы.,

edshipyard_wurg_overdrive,SHIP_SYSTEM,Повышает эффективность всех систем корабля ценой чудовищно неэффективного расхода нагрузки. Перегрузка во время работы катастрофична.,Поддержка,Улучшает работу всех систем корабля ценой крайне неэффективного расхода нагрузки. Перегрузка во время работы катастрофична.,

edshipyard_field_shield_control,SHIP_SYSTEM,"Проецирует большой щит, защищающий союзников.",Защита,"Проецирует большой щит, защищающий союзников.",

edshipyard_steam_drive,SHIP_SYSTEM,"Перенаправляет всю энергию с маневровых двигателей на маршевые, резко увеличивая максимальную скорость и ускорение, но генерируя жёсткую нагрузку во время работы.",Поддержка,"Перенаправляет энергию с маневровых двигателей на маршевые, резко повышая скорость и ускорение, но генерируя жёсткую нагрузку.",

edshipyard_commit_sudoku,SHIP_SYSTEM,"Запускает обратный отсчет самоуничтожения. Система отменяется, если рядом нет врагов.",Атака,"Запускает обратный отсчет самоуничтожения. Система отменяется, если поблизости нет врагов.",

edshipyard_microburn,SHIP_SYSTEM,"Дает краткий импульс двигателей, разгоняя корабль вперед до экстремальной скорости.",Маневр,"Дает краткий импульс двигателя, разгоняя корабль вперед до экстремальной скорости.",

edshipyard_misdirection,SHIP_SYSTEM,Перехватывает управление вражескими ракетами вокруг этого корабля и его активных истребительных крыльев.,Поддержка,Перехватывает вражеские ракеты вокруг корабля и его активных истребительных крыльев.,

edshipyard_doppelswap,SHIP_SYSTEM,Меняет корабль местами с голограммой.,Поддержка,Меняет корабль местами с голограммой.,

edshipyard_silent_phasecloak,SHIP_SYSTEM,"Корабль ненадолго уходит в p-пространство, избегая всего урона.",Поддержка,"Корабль ненадолго уходит в p-пространство, избегая всего урона.",

edshipyard_target_missiles,SHIP_SYSTEM,Оружие точечной обороны ставит ракеты в приоритет. В результате урон по ракетам сильно возрастает ценой урона по истребителям.,Защита,Оружие точечной обороны ставит ракеты в приоритет. Урон по ракетам резко растет ценой урона по истребителям.,

edshipyard_reload_doppel_CR,SHIP_SYSTEM,"Перезаряжает оба Жнеца Каролины одновременно, по одному патрону за раз.",Поддержка,"Перезаряжает оба Жнеца Каролины одновременно, по одному патрону за раз.",

edshipyard_riptide,SHIP,"Результат сборки из остовов доменианского разделочного массива, достаточного количества двигателей для мобильности и неэкранированного сингулярного ядра доменианской технологии для питания всего комплекса. Считается, что воздействие ядра оставило на экипаже заметный след.",,,
edshipyard_riptide_beam,WEAPON,"Изначально этот луч был частью более крупного стационарного массива, предназначенного для быстрой разделки корпусов.",,,
edshipyard_gravitygun,SHIP_SYSTEM,"Гравитационный организатор, способный притягивать или отталкивать объекты.",,,
edshipyard_chupacabra,SHIP,"Демонстратор продвинутых технологий на базе корпуса Леонбергера. Ради испытания новых конфигураций оружия все крепления были универсально адаптированы и оптимизированы. Из-за кустарного характера переделки корабль капризен, но чрезвычайно опасен.",,,
edshipyard_saluki_x,SHIP,"Фазовый крейсер класса Салюки, доработанный за явно непомерную цену.",,,
