id,trigger,conditions,script,text,options,notes
defaultGrandmasterLackeyGreeting,PickGreeting,$id == kol_intel_director score:100,ShowPersonVisual,"""Многие благословения, капитан. Вы, возможно, не знаете меня, но мое ведомство прекрасно знает вас. Вижу, какие вопросы у вас на языке. Да, я служу Ордену; нет, аудиенцию у Грандмастера я вам устроить не могу. Нет, мне не назначали послушника, чтобы разбирать это. И нет, я не принимаю запросы. Найдите меня, если у вас будут сведения, важные для веры. 

К сожалению, у меня слишком много работы, поэтому провидение не дает мне возможности нанять вас сегодня, каким бы полезным активом вы себя ни считали. Если хотите послужить Ордену, наверняка найдутся слуги Tri-Tachyon, которых стоит выкорчевать, или тайники, которые еще не найдены. Начните с этого. Гори ярко, скиталец. Да пребудет с вами благодать.""

Связь прерывается без лишних церемоний. Что ж, подсказку вы все-таки получили.",0:kol_gm_lackey_greetingContinue:Продолжить,
defaultGrandmasterLackeyGreeting2,DialogOptionSelected,$option == kol_gm_lackey_greetingContinue,"ShowDefaultVisual
FireAll PopulateOptions",,,
#END Grandmaster Lackey,,,,,,
,,,,,,
# Knightmaster Lackey,,,,,,
defaultKnightmasterLackeyGreeting,PickGreeting,$id == kol_knightcaptain score:100,ShowPersonVisual,"""Свет Его да пребудет с вами, $PlayerSirOrMadam. Боюсь, у нас сейчас завал. Если вы ищете работу, свяжитесь с одним из администраторов: у них есть надежные контракты для наших вольных подрядчиков; у веры хватает врагов, от которых ее приходится защищать. 

Нашему мастеру агентов на сестринской станции Лира тоже может понадобиться проверка одной зацепки. 

Загляните ко мне еще раз в ближайшее время, и, возможно, у нас будут готовы формальные контракты."" - По крайней мере, вам почти наверняка послышалось именно ""в ближайшее время"", но почему-то расшифровщик связи выдал ""в следующих патчах"". Как странно. - ""До следующей встречи, капитан!""",0:kol_km_lackey_expeditions:Продолжить,
defaultKnightmasterLackeyExpeditionsBlurb,DialogOptionSelected,$option == kol_km_lackey_expeditions,"ShowDefaultVisual
FireAll PopulateOptions","Ах да, еще одно, капитан. Если вы из тех, кто любит доблесть, наши экспедиции собираются примерно дважды в месяц: как только одна возвращается или... если связь с ней пропадает. Если сможете сопровождать их, почти наверняка увидите что-то интересное. Вы очень нас выручите. Благословение вам, капитан.",,
#END Knightmaster Lackey,,,,,,
#END character interactions (VNSectorlol),,,,,,
,,,,,,
# BEGIN relationship level descriptions,,,,,,
greetingDawnHostile,OpenCommLink,"$faction.id == zea_dawn score:1000
$entity.isHostile",$ignorePlayerCommRequests = true 1,"Ответа нет, лишь ощущение пылающей угрозы, оценивающей свои цели.",cutCommLink:Разорвать канал связи,
greetingDawnFriendly,OpenCommLink,"$faction.id == zea_dawn score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","По каналу не доносится ни звука, но индикаторы внутренней связи мерцают по всей панели, пока ИИ профилирует ваши системы. Это была плохая идея.",,
greetingDawnNeutral,OpenCommLink,"$faction.id == zea_dawn score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","Ответа нет, но угроза Dawntide остается скованной.",,
greetingDuskHostile,OpenCommLink,"$faction.id == zea_dusk score:1000
$entity.isHostile",$ignorePlayerCommRequests = true 1,"Ответа нет, лишь жуткая тишина открытого канала.",cutCommLink:Разорвать канал связи,
greetingDuskFriendly,OpenCommLink,"$faction.id == zea_dusk score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","По каналу не слышно ни звука, но индикаторы внутренней связи мерцают по всей панели, пока ИИ взаимодействует с вашими системами. Вы не уверены, что возражения сейчас уместны.",,
greetingDuskNeutral,OpenCommLink,"$faction.id == zea_dusk score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","Ответа нет, но оружие Duskbourne остается неактивным.",,
greetingEDFHostile,OpenCommLink,"$faction.id == zea_elysians score:1000
$entity.isHostile",$ignorePlayerCommRequests = true 1,"Ответа нет, лишь жуткая тишина открытого канала.",cutCommLink:Разорвать канал связи,
greetingEDFFriendly,OpenCommLink,"$faction.id == zea_elysians score:1000
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","По каналу не слышно ни звука, но индикаторы внутренней связи мерцают по всей панели, пока ИИ взаимодействует с вашими системами. Вы не уверены, что возражения сейчас уместны.",,
greetingEDFNeutral,OpenCommLink,"$faction.id == zea_elysians score:1000
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","Ответа нет, но оружие флота остается неактивным.",,
#END BEGIN relationship level descriptions,,,,,,
,,,,,,
# boss interactions,,,,,,
zea_BossStationTT_stationOpenDialog,OpenInteractionDialog,"$tag:zea_boss_station_tritachyontag score:1000
$zea_boss_station_tritachyon score:1000","SalvageGenFromSeed
ShowDefaultVisual
FireBest SalvageCheckHostile","Когда ваш $shipOrFleet выходит на близкую удерживающую орбиту, офицер связи тихо бормочет: ""Почти никакого фонового излучения со станции, капитан. Если бы у нее не было массы, мы бы даже..."" Он обрывается, щурясь в консоль.
",,
zea_BossStationTT_defender_Desc,TriggerAutomatedDefenses,"$tag:zea_boss_station_tritachyontag score:1000
$zea_boss_station_tritachyon score:1000",SalvageDefenderInteraction,"На мостике срабатывает тревога: от корпуса станции отделяется одиночный корабль и разгоняется к вашему флоту. Спустя мгновение звенит уведомление связи. Не медля, офицер прослушивает и выводит сообщение: поверх сирен звучит мужской голос - тонкий и рассеянный.

""Вы нарушили режим информационного затемнения. Не пытайтесь бежать. Это помешает сбору данных.""",,
zea_BossStationTT_PostDefenders,BeatDefendersContinue,$tag:zea_boss_station_tritachyontag score:1000,,"Вы перехватываете инициативу и задаете вектор сближения, пока защитники станции не успели преподнести вам новый сюрприз.

Когда вы сокращаете половину дистанции, офицер сенсоров в тревоге вскрикивает: по экрану проходит всплеск подпространства. Мгновение спустя станция вспыхивает на мониторе как Кольца Максиоса, когда технология маскировки сигнала отключается в ваших лентах. Команда спасателей возбужденно переговаривается: станция не просто напичкана технологиями, все это еще и активно. Старший по экипажу и научный офицер едва не ликуют, предвкушая рекордную добычу.",0:salBeatDefendersContinue:Сблизиться!,
zea_BossStationTT_Salvage,BeginSalvage,$tag:zea_boss_station_tritachyontag score:1000,,"Вы наблюдаете, как станция сияет перед вами, обещая несметные трофеи, - и вдруг один за другим гаснут все светящиеся узлы на сенсорах. По станции прокатываются всплески энергии, тревоги сыплются одна за другой, пока все не заканчивается одним чудовищным выбросом вдоль главной оси станции, разрывающим ее на части.

Ваши офицеры в бессильном ужасе смотрят, как сокровище исчезает, словно рой снарядов в облаке флака. Секретность того, что здесь исследовали, очевидно стоила жертвы всей станции, и здравый смысл подсказывает: странный корабль, с которым вы сражались, был в этом напрямую замешан. 

Вы сдерживаете спасателей, пока не убеждаетесь, что у $shipOrFleet есть безопасный подход к обломкам, после чего начинается лихорадочная работа по извлечению всего ценного.",0:zea_bossTTStationpage2:Дайте полный отчет.,
zea_BossStationTT_Salvage2,DialogOptionSelected,$option == zea_bossTTStationpage2,ZeaIntelCMD addIntelTTBoss2,"Посмертный разбор показывает, что всплеск подпространства был вызван малым фазовым шаттлом, покинувшим систему, а спад маскировки на сенсорах произошел из-за перегрузки и отказа внутренних систем. К досаде, обитатели действовали профессионально: все, что могло содержать сведения о них, было вычищено - от низкоуровневых ключей памяти до критически важного дельта-ИИ, управлявшего жизнеобеспечением станции. Однако ясно одно: это была операция Tri-Tachyon, а у руководителей Tri-Tachyon всегда есть компромат друг на друга, спрятанный вне основных систем, в экранированных отсеках.

Команде не требуется много времени, чтобы найти маг-защищенный контейнер под обшивкой инженерного отсека, внутри которого лежит ключ памяти в изоляции органического происхождения. Кэш упрямо биозаперт, и удается вытащить лишь отдельные фрагменты. Кроме скандальных корпоративных слухов и финансовых записей без контекста, вы находите всего несколько целых файлов - о некоем ""Project Dusk.""",0:zea_bossTTStationpage3:Проложить курс прочь из этого проклятого места.,
zea_BossStationTT_Salvage3,DialogOptionSelected,$option == zea_bossTTStationpage3,SalvageEntity performSalvage,,,
,,,,,,
zea_BossTT1Encounted,BeginFleetEncounter,"$zea_ninaya score:1000
$global.gaPZ_scannedZiggurat",ZeaIntelCMD addBossTags,"Фрегат перед вами похож на какую-то вариацию Tri-Tachyon Hyperion, хотя его конструкция куда экзотичнее обычного. Даже слишком экзотичнее. Со странного корабля поступает запрос связи, и офицер связи выводит его на ваш экран. 

""Нарушитель. Ты пришел за тем, что тебе не принадлежит. Отключи питание, и тебе не причинят лишнего вреда.""

Канал обрывается. Предупреждение или угроза - и все это от полностью когерентного ИИ-ядра. Отлично. Возможно, молчаливый корабль был бы лучше. Отогнав эти мысли, вы отдаете приказы мостиковой команде.",,
zea_BossTT1EncountedNoZig,BeginFleetEncounter,"$zea_ninaya score:1000
!$global.gaPZ_scannedZiggurat",ZeaIntelCMD addBossTags,"Фрегат перед вами выглядит как вариант Tri-Tachyon Hyperion, но его конструкция, мягко говоря, куда более экзотична.

Вокруг видны маленькие яркие источники ЭМ-излучения. ""-Только частично перекрывают видимый спектр,"" докладывает сенсорный офицер. Они вращаются вокруг странного судна неестественно точными траекториями. На мостике вполголоса спорят: поле точечной обороны? импульсы микроспутниковых двигателей? До единого мнения далеко. Прежде чем вы успеваете подумать еще, панель связи подает сигнал.

""Нарушитель. Ты пришел за тем, что тебе не принадлежит. Отключи питание, и тебе не причинят лишнего вреда.""

Канал обрывается так же резко, как и начался. Угроза от полностью когерентного ИИ-ядра. Прекрасно. Проходит миг, но внимание цепляется за какой-то далекий звук - будто вы улавливаете мелодию на ветру. Стоит вам попытаться сосредоточиться, и ощущение исчезает так же быстро, как появилось. Собравшись, вы отдаете приказы мостику.",,
zea_BossTT1Defeated,zea_AfterNinayaDefeat,,,"Яростный фрегат наконец вспыхивает перегретым огненным взрывом, к вашему большому облегчению. Больше никаких сигналов в локальном объеме: лишь торопливые доклады о повреждениях и состоянии систем от вашей мостиковой команды. Что бы это ни было, все кончено.",0:zea_bossTT1defeated:Забираем то - за чем пришли.,
zea_BossTT1Defeated2,DialogOptionSelected,$option == zea_bossTT1defeated,FireBest OpenInteractionDialog,,,
zea_BossTT1Wreck1,ShowSalvageEntityDetails,"$customType == wreck

$zea_ninaya_wreck score:1000

!$first_ninaya_visit",ShowDefaultVisual,"Разбитый фрегат, теперь окончательно безжизненный, дрейфует в пространстве.",,
zea_BossTT1Wreck2,CheckSalvageSpecial,"$salvageSpecialData != null

$customType == wreck

$zea_ninaya_wreck score:1000

!$first_ninaya_visit","
ZeaIntelCMD addIntelTTBoss1","Спасательные команды закрепляют тросы на фрагментированном корпусе судна и приступают к работе. Напряженные минуты тянутся, пока в переговорах абордажной группы не появляется возбуждение.

""$PlayerSirOrMadam, этот корабль поразителен - уровень сложности, сама конструкция! Будто шагнули в чужой мир!"" Старший берет паузу, возвращая себе профессиональный тон, и продолжает.

""Командная капсула уничтожена или затоплена, других членов экипажа нет, но остальные системы в основном целы. Мы не понимаем, как работает даже часть этого, но интерфейсы выглядят достаточно обычными."" 

Он быстро добавляет: ""Мы нашли в системах запись о последнем ремонте корабля - совсем недавнем. Точка находится на окраинах, в реестрах пусто, но это указывает на некий объект там. Похоже, такой технологии может быть больше. Передаю все, что удалось собрать.""

",0:zea_bossTT1wreck3:Продолжить,
zea_BossTT1Wreck3,DialogOptionSelected,$option == zea_bossTT1wreck3,"$first_ninaya_visit = true

SalvageSpecialInteraction","Похоже, находка кого-то по-настоящему взбудоражила, и вы не можете отрицать ее масштаб. Но у вас нет сомнений: место, откуда пришел этот инструмент, будет охраняться куда жестче, чем этот тайник. Стоит ли и правда провоцировать худшее, на что способна корпорация, чтобы залезть в ее самые темные тайны? Еще не поздно забыть об этом корабле и идти дальше...

Старший по команде продолжает, прежде чем мысли утянут вас слишком далеко.

""Насколько мы смогли определить - а знаем мы пока немного - системы корабля в основном совместимы с нашими. Понадобится много припасов и времени, но мы можем попробовать восстановить работоспособность,"" докладывает он одновременно с воодушевлением и тревогой, ""только дайте команду.""",,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
zea_BossTT3Encounted,BeginFleetEncounter,"$zea_nineveh score:1000
",ZeaIntelCMD addBossTags,"Флагман флота Tri-Tachyon внешне напоминает корпус крейсера Doom, но любое родство этой твари с исходной платформой давно ушло в сторону. Сам по себе Doom уже проблема, а это сулит только беду.

Маленькие яркие огни, вращающиеся вокруг корабля, меркнут на фоне флота прикрытия Tri-Tachyon. Ваши тактические расчеты прерывает вспыхнувшая панель связи.

""Отключите питание, и вам не причинят лишнего вреда,"" произносит голос, прежде чем сигнал обрывается.

Кратко, по делу и под прикрытием огня целой армады - не будь вы по эту сторону прицела, стиль мог бы даже понравиться. Не теряя времени, вы начинаете раздавать тактические приказы мостику.",,
zea_BossTT3Defeated,zea_AfterNinevehDefeat,,ZeaIntelCMD addIntelTTBoss3,"Пылающие обломки черного флота Tri-Tachyon устилают местный объем: каждого защитника методично превратили в инертные груды сплавов и шлака. Какое бы сокровище ни ждало вас здесь, теперь остались лишь оно, ваш флот и свежие обломки на многие световые годы вокруг.

Ваш взгляд цепляется за поблескивающий в мусоре датакор, видимо вырванный во время боя. Возможно, его не успели полностью зачистить. Вы киваете спасателям, и вскоре находка уже на борту.",0:zea_bossTT3defeated:То - что было их - теперь наше.,
zea_BossTT3Defeated2,DialogOptionSelected,$option == zea_bossTT3defeated,DismissDialog,,,
,,,,,,
zea_SpoilersDialog,zea_spoilers_popup,,,,0:zea_spoilers_close:Удачи с этими флотами!,
zea_SpoilersDialog2,DialogOptionSelected,$option == zea_spoilers_close,DismissDialog,,,
,,,,,,
zea_BossEnc,BeginFleetEncounter,$zea_boss score:1000,ZeaIntelCMD addBossTags,"Готовьтесь: этот враг не похож ни на одного из тех, с кем вы сталкивались раньше.",,
zea_BossAmaterasuEnc,BeginFleetEncounter,$zea_amaterasu score:1000,ZeaIntelCMD addBossTags,"При сближении один из офицеров замечает далекий отблеск - всплеск энергии со стороны вражеского флота. Команда мостика мгновенно приходит в движение, занимая посты и выкрикивая приказы, но тут же замирает: вид из рубки постепенно превращается в поток ослепительной белизны. Корпусные сенсоры фиксируют накал по всему электромагнитному спектру, после чего показания расползаются в бессмысленный шум. Среди песни света и огня Амэрасу зовет вас.",,
zea_BossHeartEnc,BeginFleetEncounter,$zea_corruptingheart score:1000,ZeaIntelCMD addBossTags,"Нависающий элизианский флот сближается. Во главе - носитель, не похожий ни на один из виденных вами ранее, ведущий за собой стаю белых крыльев. Без предупреждения по элизианским кораблям разливается красная дымка, словно вырвавшаяся из самой Бездонной сингулярности. 
На багровом полотне бесчисленные силуэты взмывают как сияющие звезды в убитом небе. Канал связи трещит звуком, который невозможно отличить от помех или пения. Сердце принимает вас в свои алые объятия.",,
zea_BossNianEnc,BeginFleetEncounter,$zea_nian score:1000,ZeaIntelCMD addBossTags,"В момент сцепления полей двигателей с вражеского флота поступает сообщение о резкой смене движения. Обратная связь с каналов превращается в оглушительный гул: поток позиционных команд льется по всем частотам. Корабль за кораблем встает в строй. Шум сливается в непрерывный вой, зов, пробирающий до костей, пока офицер связи не успевает отдать приказ о полном отключении систем. Сенсоры фиксируют, как миллионы точек ведомых спасательных дронов поднимаются и занимают позиции за флотом. Как стая стервятников, ждущих ваших костей. Как армия на марше, Нянь голоден.",,
zea_BossYukionnaEnc,BeginFleetEncounter,"$zea_yukionna score:1000
!$printedDesc","ZeaIntelCMD addBossTags
ZeaIntelCMD addYukiImage
$printedDesc = true 0
$fidpi_addContinue = true 0","Вражеский флот идет навстречу вашему, окутанный пляшущими искрами нестабильного полусвета. Звук скользит по сознанию, как пуля по коже, - мелодия на грани восприятия, едва не становящаяся слышимой. Танец света меняется, шаг в шаг повторяя неслышимый ритм. Люди вокруг вас плывут, то попадая в фокус, то исчезая из него. Капает пот, у кого-то идет кровь из носа, пока все силятся услышать отсутствие звука. Магистрали пульсируют, индикаторы мерцают, будто ваш корабль пытается подпеть. Среди сводящей с ума тишины ждет Юкионна, готовая заключить вас в объятия.",,
zea_BossYukionnaEnc2,BeginFleetEncounter2,$zea_yukionna score:1000,ZeaIntelCMD showFleetInfo,,,
#END boss interactions,,,,,,
#END relationship level descriptions,,,,,,
,,,,,,
# Mbaye Gogol Autofab,,,,,,
#gaRH_yes,DialogOptionSelected,$option == gaRH_yes,"#AdjustRepActivePerson COOPERATIVE 25
Highlight ""Mbaye-Gogol"" ""Nomios""","Ибрагим сияет. ""Спасибо, капитан. А теперь, если не возражаете, у меня очень много работы.""

Она тянется к кнопке разрыва связи, затем замирает. ""Если вам когда-нибудь понадобится работа, свяжитесь со мной. Новые заказы появляются постоянно, а толковый капитан стоит своего веса в кредитах. Кстати, мне только что пришлось отказаться от контракта от Mbaye-Gogol на Nomios. Скажите им, что вас направила я.""",gaRH_yes2:Продолжить,
#gaRH_yes2,DialogOptionSelected,$option == gaRH_yes2,"Call $global.gaRH_ref transferHamatsu
$global.gaRH_completed = true
Call $global.gaRH_ref updateStage
BeginMission MGAIntro
$global.nraRH_completed = true",,cutCommLink:Разорвать канал связи,
nraOpenDialog,OpenInteractionDialog,"$id == mga_station_nomios_rapid_autofab score:1000
","ShowDefaultVisual
FireBest NRAPostOpen","Впереди возвышается угловатая утилитарная конструкция Nomios Rapid Autofab: ее промышленные модули гудят от непрерывной работы над проектами, которые нужно завершать в сжатые сроки. Станция живет эффективностью, выполняя небольшие, но приоритетные задачи для крупнейших фракций сектора - за одним заметным исключением. Здесь в ускоренном темпе производят прототипы и специализированные компоненты, потому что дедлайны не ждут. Несколько инженерных судов и грузовиков курсируют между доками, поддерживая каждый проект в движении к завершению, каким бы жестким ни был график.
",,
nraDefaultDocking,NRAPostOpen,"!$global.nraRH_completed
!$market.mgaIntro_completed",,"Когда ваш корабль приближается, вы отправляете запрос на стыковку, но ответ приходит быстро и по-деловому. ""Капитан, доступ к объекту открыт только для авторизованного персонала и фракционных контрактов. Без прямой рекомендации или конкретного дела с Mbaye-Gogol мы не можем выдать допуск на стыковку."" Голос остается вежливым, но твердым. ""За обычной работой или услугами советую спуститься на саму планету Номиос. Безопасного пути."" Канал обрывается, курс вашего корабля смещается в сторону, и станция уходит в фон Аркадии.",defaultLeave:Уйти,
nraActiveQuestDocking,NRAPostOpen,"$global.nraRH_completed
$market.mgaIntro_completed",FireAll NRAPopulateOptions,"Процедура стыковки проходит быстро, почти рутинно. ""С возвращением, капитан $playerName,"" приветствует вас голос по связи - профессионально, но с ноткой узнавания. Ваш корабль плавно ведут в частный причал. Станция продолжает работать в обычном режиме, но чувствуется, что поиск реликтов представляет для нее нечто особенное - шанс, значимость которого может вырасти в зависимости от того, что инженеры сумеют извлечь из этих древних кораблей. Вежливое сообщение от связного приглашает вас воспользоваться инфраструктурой станции перед следующим вылетом.",,
nraAddOptionTrade,NRAPopulateOptions,,MakeOptionOpenCore marketOpenCoreUI CARGO $tradeMode,,10:marketOpenCoreUI:Передать товары или корабли,
nraIntroDocking,NRAPostOpen,"$global.nraRH_completed
!$market.mgaIntro_completed",$market.mgaIntro_completed = true,"Как только вы отправляете запрос на стыковку, тут же приходит ответ. ""Капитан $playerName, добро пожаловать. Мы получили сообщение от Каллисто Ибрагим о вашем прибытии. Директор Амаду Сембене ожидает вас."" Упоминание самого директора слегка застает вас врасплох - это не то место, где высшее руководство встречается с кем попало. Очередь на стыковку открывается, и ваш корабль плавно ведут к частному причалу. После швартовки приглушенный гул станционных механизмов уходит на второй план, и приходит сообщение от связного с приглашением лично встретиться с Сембене. Очевидно, вы их заинтересовали - с руководителем такого объекта напрямую встречаются редко.",nraDirectorMeeting:Продолжить,
nraDirectorMeeting,DialogOptionSelected,"$option == nraDirectorMeeting
",FireAll PopulateOptions,Начать встречу с директором по проекту реликтовых кораблей,defaultLeave:Уйти,
#END Mbaye Gogol Autofab,,,,,,
,,,,,,
,,,,,,
#Nullgate,,,,,,
,,,,,,
zeaNullGateOpt,PopulateGateOptions,"$global.gatesActive
$global.playerCanUseGates
$gateScanned
NullGateCMD CanBeAdded",,,16:NULL_GATE:Направиться к Нульпространству,
zeaNullGateOptDescription,PopulateGateOptions,"$global.gatesActive
$global.playerCanUseGates
$gateScanned
NullGateCMD CanBeAdded",NullGateCMD Highlight,,,
zeaNullGateUseOpt,DialogOptionSelected,$option == NULL_GATE,NullGateCMD Traverse,,,
,,,,,,
#END Nullgate,,,,,,
,,,,,,
