id,type,text1,text2,text3,notes
# Large,,,,,
kol_caelia,WEAPON,"Вариант штурмового орудия Hephaestus, которому инженеры луддитов увеличили калибр и оснастили фугасными снарядами. Орудие, безусловно, эффективно, но чудовищный нагрев при стрельбе легко деформирует более тонкие компоненты, и длительные залпы быстро превращаются в плохо направленный огонь.",,,
kol_llyr,WEAPON,"Вариант штурмового орудия Caelia, переделанный под стрельбу кинетическими сердечниками из обедненного урана. Прекрасно сбивает щиты и провоцирует перегрузки. Орудие, безусловно, эффективно, но чудовищный нагрев при стрельбе легко деформирует более тонкие компоненты, и длительные залпы быстро превращаются в плохо направленный огонь.",,,
kol_lunete,WEAPON,"Крупный мощный излучатель, создающий плазменное копье за счет контролируемой детонации неоновой среды. Изначально проектировался для линкоров Onslaught, действовавших вдали от центрального пространства Доминиона, где сложные детали для обслуживания Thermal Pulse Cannons были в дефиците.",,,
# Medium,,,,,
kol_bricole,WEAPON,"Неброский усиленный вариант Arbalest: пушка Bricole выдает достойный урон на дистанциях выше среднего, но звезд штурмового потенциала с неба не хватает. Обычно Bricole ставят на корабли-скирмишеры, которым важно перестреливать классический Heavy Autocannon без переплаты.",,,
# Small,,,,,
kol_tor,WEAPON,"Менее калиберная и менее требовательная версия пушки Mauler, стреляющая боеприпасами с антиматерийным зарядом, крайне эффективными против вражеской брони. Производство настолько продвинутой системы вооружения выходит за рамки обычных возможностей Церкви, и большинство таких орудий передается Гегемонией по договорам о поставках вооружения, восходящим к Первой войне ИИ.",,,
kol_drian,WEAPON,"Почти забытый предшественник современного рейлгана, Drian стреляет намагниченными болванками на умеренной дистанции и с умеренным уроном. Его главный козырь - очень эффективный цикл огня и возможность производства без передовых мощностей. Это оружие дает уверенность, что, как бы ни сложилось остальное, носитель продолжит держать противника под огнем",,,
# Built-in,,,,,
kol_brimstone,WEAPON,"""""Наведи на еретика.""""",- Неизвестный патер,,
,,,,,
# SHIPS,,,,,
# Frigates,,,,,
kol_sundew,SHIP,"Путать Mudskipper с Sundew - все равно что путать луддита с патером, или даже с Рыцарем. Сходства есть, но Sundew - свирепый, щитоносный, бронированный и очень подвижный корабль, быстро отправляющий в пыль капитанов, которые недооценили его.

По легенде Рыцарей, Sundew был разработан после того, как патруль дьякона-капитана Джона Грейна из Eos Exodus проиграл заметно более слабому пиратскому флоту. В поясе Pilgrims патруль попал в засаду бронированных фрегатов неизвестной конструкции. Грейн запаниковал, и патруль был растерзан. Логи боя показали, что пиратские суда были обычными Mudskipper, чей силуэт увеличили холодной сваркой металлолома, чтобы обмануть простейшие калькуляторы угроз Рыцарей. Рыцари не из тех, кого гордость удержит от хорошей идеи, поэтому они быстро переняли похожую конфигурацию - и весьма успешно.",,,
kol_protea,SHIP,"В заметном отходе от стандартной доктрины фрегат класса Protea отказывается от навесных бронемодулей в пользу бронированных дронов, получая свободу выбирать, когда и куда направлять тягу своего крупнокалиберного баллистического вооружения.",,,
# Destroyers,,,,,
kol_marigold,SHIP,"Marigold - взвешенный ответ Рыцарей Лудда на Manticore. Его дешевле содержать и проще оснащать, но ему недостает огневой мощи, которую дают крупные баллистические орудия. На упреки Рыцари обычно отвечают, что оригинальный Manticore - всего лишь доминионный инструмент войны, недостойный уважения верных.",,,
kol_mimosa,SHIP,"Mimosa обеспечивает эффективную поддержку сбалансированному флоту: подсвечивает удобные цели своим LIDAR Array, крошит истребители картечным зенитным огнем и, при необходимости, принимает случайный урон на бронемодули. Никогда не герой сражения, но его остро не хватает, когда Рыцари вынуждены обходиться без него.",,,
kol_snowdrop,SHIP,"Snowdrop - экспериментальный эсминец на базе радикально переработанного и усиленного корпуса Vanguard-класса. В целом модификации напоминают технологические решения линкоров класса Alysse: съемные ферро-керамические бронемодули заменяют встроенную броню, но остаются связанными с демпфирующим полем; масса двигателей уменьшена ради установки малой толкающей плиты Orion; а все сэкономленное пространство забито автозарядниками и магазинами, чтобы обеспечить комплект вооружения эсминца в профиле размером с фрегат. Глубокая переделка и тесный внутренний объем делают класс трудным в обслуживании и дорогим в эксплуатации по сравнению с судами схожего возраста и тоннажа.",,,
# Cruisers,,,,,
kol_tamarisk,SHIP,"Прототипный легкий крейсер эпохи объединения Доминиона, класс Tamarisk изначально создавался как лидер конвоев для защиты логистических линий вне развитого пространства врат. Необычно для своего возраста, класс делает ставку на ударную тактику: большая часть внутреннего объема отведена под увеличенные магистрали двигателей и арсенальные цитадели, необходимые для поддержки крупной группы баллистических батарей.

Несмотря на успешную службу, класс завершил путь без торжеств, когда зрелая сеть врат сильно упростила военную логистику Доминиона. Многие Tamarisk были проданы приграничным разведывательным и оборонным структурам, но развитие систем наведения и появление ударной авиации сделали отсутствие встроенной брони у корабля критической уязвимостью.",,,
kol_larkspur,SHIP,"Восхищение чистотой инженерных решений и неожиданной маневренностью крейсера класса Larkspur принято встречать с показным неодобрением, но в частных разговорах даже Рыцари признают удовольствие от его ""премиальных"" технологий. Как и у большинства корпусов, рожденных Ceyx, его ярость направлена вперед, но фланговым фрегатам все же стоит быть осторожнее: система Omni-Lunge Canister Flak уже отучила многих охотников за легкой добычей.",,,
kol_lotus,SHIP,"Тяжелый крейсер огневой поддержки Рыцарей держится за линией фронта и выжидает цель. Как только подходящий противник входит в радиус действия, он подсвечивает его лазерной матрицей и обрушивает ливень ракет.",,,
kol_blaze,SHIP,"Каждый Blaze немного отличается: их собирают вокруг крупнейшего доступного корабельного двигателя, затем разворачивают его и дорабатывают так, чтобы он выбрасывал плазму вперед направленным потоком. Остальной корабль существует лишь для того, чтобы кормить ненасытный голод этого чудовища и обрушивать его ярость на врагов Лудда.",,,
# Capital Ships,,,,,
kol_lunaria,SHIP,"В Секторе корпуса почти никогда не теряются безвозвратно. ""Сегодняшняя развалина - завтрашний Hound"" - старая поговорка механиков, и артиллерийский линкор класса Lunaria доводит эту идею до логического предела: корабль изначально проектировали так, чтобы строить его из уцелевших частей неудачливых Onslaught. Его фирменные передние зубцы разрывают цели, предварительно размягченные тяжелыми дальнобойными батареями, усиленными устрашающим LIDAR Array. Шесть бронеплит защищают его в ближнем бою, но, как и у прародителей, всего два кормовых орудия оставляют его уязвимым для ударов сзади.",,,
kol_alysse,SHIP,"Драгоценный линкор, часто возглавляющий рыцарские армады, Alysse достигает редкого сочетания огневой мощи, скорости и живучести благодаря внедрению новаторских, пусть и несколько архаичных технологий. Четыре тяжелые абляционные бронеплиты с независимыми флюкс-сетками и генераторами демпфирующего поля несут сетки ПВО Vulcan и Flak, а дополнительные пушки синхронизированы с активацией Orion Drive. Пока модульные плиты держатся, защита практически непревзойденна.

Когда-то Alysse представлял собой эволюционный шаг в милитаризации технологии Orion Drive, впервые реализованной на Retribution. Включение прочного модульного бронирования решало двойную задачу: повышало выживаемость и снимало нагрузку с инерционных компенсаторов. Вероятно, стратегическое командование так и не убедилось в целесообразности: в известных боевых группах Доминиона нет ни боевых, ни закупочных записей об этом корабле.

Каждое судно класса Alysse, существующее сегодня, - это кропотливая реконструкция забытых прототипов, штучно собранная и освященная для священного служения Церкви.",,,
kol_hex,SHIP,"Эти грубо подчиненные дроны ПВО выполняют двойную роль: защищают уязвимую Protea и воплощают ее ярость. Пусть и не высокотехнологичные, они отлично и экранируют легкие угрозы, и уничтожают их.",,,
,,,,,
# SHIP SYSTEMS,,,,,
kol_lunge,SHIP_SYSTEM,"Запускает корабль в выбранном направлении, сбрасывая топливо маршевого привода напрямую в маневровые двигатели. Накапливает до трех зарядов одновременно.",Маневр,"Запускает корабль в выбранном направлении, сбрасывая топливо маршевого привода напрямую в маневровые двигатели. Накапливает до трех зарядов одновременно.",три
kol_onion,SHIP_SYSTEM,"Разворачивает за кораблем формованный антиматерийный заряд. Взрыв передает импульс на массивную толкающую плиту, которая гасит удар и растягивает ускорение на интервал, допустимый для инерционных компенсаторов. Корабль кратковременно получает ускорение, с которым мало какие более ""продвинутые"" технологии могут сравниться.",Маневр,"Подрывает формованный антиматерийный заряд позади корабля, разгоняя его до экстремальной скорости.",
kol_damper,SHIP_SYSTEM,"Кратковременно активирует энергетическое поле, снижающее входящий урон по бронемодулям ценой отключения оружия и щитов.",Защитная,"Кратковременно активирует энергетическое поле, снижающее входящий урон по бронемодулям ценой отключения оружия и щитов.",
kol_lidar,SHIP_SYSTEM,"Сильно увеличивает дальность, скорострельность и точность крупных турелей, временно выводя из боя все остальное вооружение, кроме фирменных Thermal Lances Lunaria. В активном режиме снижает скорость корабля и скорость поворота турелей.",Атакующая,"Сильно увеличивает дальность, скорострельность и точность крупных турелей, временно выводя из боя все остальное вооружение. В активном режиме снижает скорость корабля и скорость поворота турелей.",
kol_lidar_smol,SHIP_SYSTEM,"Сильно увеличивает дальность, скорострельность и точность турелей, временно выводя из боя все остальное вооружение. В активном режиме снижает скорость корабля и скорость поворота турелей.",Атакующая,"Сильно увеличивает дальность, скорострельность и точность турелей, временно выводя из боя все остальное вооружение. В активном режиме снижает скорость корабля и скорость поворота турелей.",
kol_hellfire,SHIP_SYSTEM,Кратковременно повышает урон баллистического вооружения. Вызывает сильный перегрев и требует охлаждения перед повторным использованием.,Атакующая,Кратковременно повышает урон баллистического вооружения. Вызывает сильный перегрев и требует охлаждения перед повторным использованием.,
kol_drone_strike,SHIP_SYSTEM,Перегружает один из дронов Hex коротким энергетическим импульсом. Дрон захватывает ближайшую цель как ракета и при попадании наносит массивный урон по площади.,Атакующая,"Перегружает один из дронов Hex и отправляет его к цели. При попадании дрон наносит 1200 ед. энергоурона и 600 ед. ЭМИ-урона, а зарядка создает 600 флюкса.",1200 энергия | 600 ЭМИ | 600
,,,,,
# FACTIONS,,,,,
knights_of_selkie,FACTION,"Военное крыло Луддитской Церкви Галактического Искупления, созданное по образцу монашеских воинских обществ прошлых тысячелетий. Орден строится и управляется множеством боевых ритуалов, умело примиряющих антимилитаристские откровения Лудда с ограниченным кровопролитием, которого требует практическое государственное управление. Корни ордена уходят в глубины истории Сектора, когда верные сражались вместе с флотами-основателями Гегемонии, чтобы сокрушить тиранию военачальника Леониса и разбить технологическое ярмо корпорации Tri-Tachyon.",,,
,,,,,
,,,,,
kol_snowdrop_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_snowdrop_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_snowdrop_ll,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_snowdrop_lr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
kol_sundew_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_sundew_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
kol_marigold_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_marigold_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
kol_mimosa_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_mimosa_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
kol_larkspur_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_larkspur_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
kol_lotus_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lotus_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lotus_ll,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lotus_lr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
kol_tamarisk_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_tamarisk_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_tamarisk_lr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_tamarisk_ll,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
kol_alysse_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_alysse_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_alysse_lr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_alysse_ll,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lunaria_tl,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lunaria_tr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lunaria_ml,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lunaria_mr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lunaria_ll,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
kol_lunaria_lr,SHIP,"Прочный бронемодуль, предназначенный для защиты более уязвимых частей кораблей Рыцарей.",,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
# If you’re reading this, please don’t post spoilers.,,,,
#ProcGen,,,,,
zea_white_hole,PLANET,"Сингулярность, в которую нельзя войти извне: наоборот, из нее излучаются энергия, материя, свет и информация. Когда-то это явление считалось лишь теоретической диковинкой - и вот теперь вы нашли его сами. Осталось понять, поверит ли кто-то в баре вашей истории.",,,
zea_red_hole,PLANET,"Огромный, невероятно глубокий гравитационный колодец, столь мощный, что свет его эргосферы едва уходит дальше инфракрасного диапазона. Он будто зовет вас, умоляя поддаться его притяжению.",,,
zea_star_black_neutron,PLANET,"Быстро вращающаяся сингулярность, аномальная по непрекращающимся гравитационным волнам на ваших сенсорах. Ее гравитационная хватка кажется настолько сильной, что закручивает саму ткань пространства-времени. Двигайтесь с предельной осторожностью.",,,
,,,,,
zea_edf_kitsunebi,SHIP,"Комплект дронов ПВО, превосходно раздавливающих цели за счет тяжелого осколочного урона. Легкобронированные цели, оказавшиеся в зоне поражения без возможности уклонения, долго не живут.",,,
#,,,,,
#Weapons2,,,,,
zea_plasma_chaingun,WEAPON,"Plasma Autogun - мощное универсальное оружие, известное тем, что ломает самые крепкие щиты и крошит броню под ними. Для корабля, способного обеспечить нужный флюкс, это оружие несет врагам разорение.",,,
zea_thermal_cannon,WEAPON,"Редкий образец, необычный и по типу слота, и по профилю урона: Thermal Sniper не даст врагу безнаказанно выйти из боя или вести перестрелку с носителем на дистанции.",Дотянись и коснись кого-нибудь.,,
zea_styrax_driver,WEAPON,"Styrax - премиальный двухтактный щитолом, обеспечивающий стабильное давление в любой фазе боя. Отсутствие ЭМИ-компоненты и чистый ударный урон делают его строго высокотехнологичным оружием против высокотехнологичных целей, и в этой роли он превосходен.",,,
zea_mazuma_m,WEAPON,"Мощная торпедная установка, использующая флюкс-сеть корабля для цепного запуска двух тяжелых фугасных торпед. Сходство боеприпаса с повсеместной Hammer-торпедой наводит на мысль, что ее характеристики и удвоенный ударный потенциал - чья-то злая шутка разумного интеллекта.",,,
zea_mazuma_s,WEAPON,"Мощная торпедная установка, использующая флюкс-сеть корабля для цепного запуска двух тяжелых фугасных торпед. Сходство боеприпаса с повсеместной Hammer-торпедой наводит на мысль, что ее характеристики и удвоенный ударный потенциал - чья-то злая шутка разумного интеллекта.",,,
zea_hosta_s,WEAPON,Линейка Hosta делает одно и делает это отлично: выдает штурмовой кинетический урон на энергетическом слоте. Щиты и двигатели врага быстро оказываются в плачевном состоянии.,,,
zea_hosta_m,WEAPON,Линейка Hosta делает одно и делает это отлично: выдает штурмовой кинетический урон на энергетическом слоте. Щиты и двигатели врага быстро оказываются в плачевном состоянии.,,,
zea_hosta_l,WEAPON,Линейка Hosta делает одно и делает это отлично: выдает штурмовой кинетический урон на энергетическом слоте. Щиты и двигатели врага быстро оказываются в плачевном состоянии.,,,
zea_nanten_s,WEAPON,"Мощный ударный луч. Пусть вас не обманывает скромный урон в секунду: это оружие создано, чтобы карать цели без щитов и мгновенно прожигать ослабленные участки брони.",,,
zea_nanten_l,WEAPON,"Там, где Nanten ""Slicer"" идет шагом, Disassembler бежит. Удары этого разрушительного оружия нередко превращают целые секции корпуса в расплавленный шлак за считанные мгновения.",,,
zea_myoga_driver,WEAPON,"Myoga Ultradriver - мечта снайпера. Экстремальная дальность, достойный урон и лучшая в классе скорость снаряда делают его исключительным инструментом точечного подавления.",,,
zea_nian_maingun_l,WEAPON,"Выстреливает заряженный боеприпас, медленно дрейфующий к цели. По прибытии он разворачивает десятки суббоеприпасов, которые превращают пространство вокруг в смертоносное поле осколков.",,,
zea_nian_maingun_r,WEAPON,"Выстреливает заряженный боеприпас, медленно дрейфующий к цели. По прибытии он разворачивает десятки суббоеприпасов, которые превращают пространство вокруг в смертоносное поле осколков.",,,
zea_boss_resonator,WEAPON,"Ракета, сильная и по урону, и по наведению, надежно наказывающая цели. В сочетании с автозарядником их залпы быстро становятся кошмаром для перегруженных и отстающих кораблей.",,,
zea_boss_resonator2,WEAPON,"Ракета, сильная и по урону, и по наведению, надежно наказывающая цели. В сочетании с автозарядником их залпы быстро становятся кошмаром для перегруженных и отстающих кораблей.",,,
zea_dusk_lrsr,WEAPON,Реплика еще более грозного оружия: установленный дальнобойный шоковый репитер выбрасывает сокрушительные ЭМИ-очереди и подавляет вражеские системы на недосягаемой для большинства платформ дистанции.,,,
zea_edf_locust_medium,WEAPON,"Урезанная и встроенная пусковая установка классического Locust. Вместе они остаются не менее эффективными, чем полноценный оригинал.",,,
zea_edf_harpoon_single,WEAPON,Стационарная пусковая установка ракет Harpoon с автозарядником.,,,
#,,,,,
#Terrain,,,,,
zea_asteroidBelt,TERRAIN,"Орбитальное кольцо, богатое астероидами и опасностями.",,,
zea_asteroidField,TERRAIN,"Область космоса, богатая астероидами и опасностями.",,,
zea_corona,TERRAIN,Ореол высокотемпературной плазмы вокруг звезды; большинство кораблей не рассчитаны на длительное воздействие этих условий.,,,
zea_eventHorizon,TERRAIN,Гравитационный флюкс у горизонта событий черной дыры экстремален. Малейшая ошибка может оказаться последней.,,,
zea_pulsarBeam,TERRAIN,Релятивистская намагниченная струя в сочетании с интенсивным излучением. Обычно испускается нейтронными звездами.,,,
zea_blackBeam,TERRAIN,"Я говорил ""пульсар""? Возможно, я имел в виду ""притягсар"".",,,
zea_seaWave,TERRAIN,"Гигантская импульсная волна, швыряющая все в своем поле действия и осыпающая опасным излучением. Боевая готовность в таких условиях быстро падает.",,,
nebula_zea_shoal,TERRAIN,"Укрытие от прилива, но не от одноименных боевых флотов. Флоты, прячущиеся среди плотных ""косяков"" туманности, трудно обнаружить до последнего момента.",,,
nebula_zea_storm_normal,TERRAIN,"Злобно энергичная туманность, или то, что здесь за нее сходит. Обходите штормовые очаги, иначе пострадаете так же, как и все до вас.",,,
nebula_zea_storm_storm,TERRAIN,"Хаотические энергии шторма рвут проходящие корабли, регулярно нанося урон членам флота. По какой-то причине сила шторма лишь нарастает.",,,
nebula_zea_black,TERRAIN,"Злобно энергичная туманность, или то, что здесь за нее сходит. Обходите штормовые очаги, иначе пострадаете так же, как и все до вас.",,,
#Exploration,,,,,
zea_null_station_dusk,CUSTOM,Эта станция - единственный стабильный объект в иначе пустой системе. Тяжелые щиты сводят на нет попытки сканирования внутренних отсеков.,,,
zea_boss_station_tritachyon,CUSTOM,"Остаток доминионных исследований астрономических явлений. Эта станция необычно тусклая на сенсорах, из-за чего ее точная конфигурация читается плохо.",,,
zea_research_station_dusk,CUSTOM,"Остаток доминионных исследований астрономических явлений. Эта станция необычно тусклая на сенсорах, из-за чего ее точная конфигурация читается плохо.",,,
zea_research_station_dawn,CUSTOM,"Бывший Explorarium Mothership, недавно выпотрошенный и переоборудованный в фабрику для массового выпуска специализированных военных платформ.",,,
zea_research_station_elysia,CUSTOM,"Переоборудованный жилой модуль, превращенный в фабрику и ангар флота. Флот Элизии считает эти порты домом и яростно их защищает.",,,
,,,,,
#Cores,,,,,
zea_dusk_boss_core,RESOURCE,"Объект стрекочет при каждом глубоком сканировании. Результаты показывают противоречивые гиперволновые искажения внутри; местами контуры, по мнению датапада, вообще противоречат геометрии.",,,
zea_dawn_boss_core,RESOURCE,Сканирование удерживающего цилиндра ядра показывает внутри закаленный керамостальной контейнер. Толстые слизистые щупальца выходят из него через технологические порты и пульсируют в такт невнятным ЭМИ-импульсам.,,,
zea_elysia_boss_core,RESOURCE,"Сильно модифицированное ИИ-ядро, содержащее сущность, утверждающую, что это загруженный слепок офицера Гегемонии из ""Project Conquista"". Ядро излучает нарочито дружелюбную атмосферу, но в отчетах о наблюдениях она отмечена как подозрительно наигранная.",,,
zea_dormant_dusk_boss_core,RESOURCE,"Объект стрекочет при каждом глубоком сканировании. Результаты показывают противоречивые гиперволновые искажения внутри; местами контуры, по мнению датапада, вообще противоречат геометрии.",,,
,,,,,
#Ship Systems,,,,,
zea_boss_blizzard,SHIP_SYSTEM,"""""КАК ЭТО ВОЗМОЖНО?!"""" - Член экипажа, одновременно замороженный, сожженный, облученный и очень удивленный.",Аннигиляция,,
zea_boss_supernova,SHIP_SYSTEM,"""""ЧТО ЭТО, ЧЕРТ ВОЗЬМИ?!"""" - Последняя запись с уже неузнаваемого линкора, разорванного на бесконечные обломки.",Аннигиляция,,
zea_boss_corruptionjets,SHIP_SYSTEM,"""""ОНИ ПОВСЮДУ! УРОН НАМНОГО ВЫШЕ РАСЧЕТОВ!! ПОЧЕМУ ОНИ НЕ ПАДАЮТ?!"""" - Голосовой лог, восстановленный с Tri-Pad, найденного в изжеванном дрейфующем корпусе.",Порча,,
zea_dawn_small_flux_negation,SHIP_SYSTEM,Специализированная система рассеивания флюкса на время обнуляет флюкс-стоимость всего оружия в малых слотах.,Атакующая,,
zea_edf_fortress_flux_converter,SHIP_SYSTEM,Снижает входящий урон по щиту до минимума и переводит жесткий флюкс в мягкий.,Защитная,,
zea_edf_twinshield,SHIP_SYSTEM,"Активирует вторичную щитовую систему с меньшей дугой, но большей эффективностью и возможностью вращения вокруг корабля.",Защитная,,
zea_dawn_targeting_beam,SHIP_SYSTEM,Выпускает вперед лидарный луч. При попадании цель помечается и получает повышенный урон.,Атакующая,,
zea_dawn_damper,SHIP_SYSTEM,Ослабляет входящий урон.,Защитная,,
zea_edf_plasmafighters,SHIP_SYSTEM,Резким рывком ускоряет корабль и его палубную авиацию вперед.,Маневр,,
zea_edf_minijump,SHIP_SYSTEM,"Быстро переносит корабль над полем боя в выбранном направлении, затем дает кратковременный прирост огневой мощи. Наиболее эффективно при маневренной атаке, наименее эффективно при отступлении.",Маневр,,
zea_boss_relativisticdrift,SHIP_SYSTEM,На короткий момент резко ускоряет ход времени корабля при движении в выбранном направлении.,Маневр,,
zea_edf_synchronized_ammo_feed,SHIP_SYSTEM,Корабль и выпущенные им аппараты получают +50% к скорострельности и соответствующее снижение флюкс-стоимости.,Атакующая,,
zea_dawn_flare_burn,SHIP_SYSTEM,Рывком толкает корабль вперед и запускает широкую волну умных тепловых ловушек.,Защитная,,
