id,type,text1,text2,text3,text4,text5,notes
uw_tiger,SHIP,"Плод работы дезертировавшего инженера Tri-Tachyon вскоре после Коллапса — или, быть может, вышедшего из-под контроля ИИ, — Tiger представляет собой облегчённый каркасный корпус, построенный вокруг впечатляющего реактора и грозного набора энергетического оружия. Мал, смертоносен, но хрупок.",,,,,
uw_shark,SHIP,"Боевая баржа Shark словно существует лишь затем, чтобы быть идеальным рейдерским судном: быстрой, вместительной и хорошо вооружённой. Судя по всему, Shark делает ставку на подавляющую огневую мощь, компенсируя ею в целом халтурную конструкцию корпуса. В крупном сражении полезен меньше, но для малых кораблей остаётся ужасной угрозой.",,,,,
uw_renegade,SHIP,"Громадный, ржавый бегемот по имени Renegade — любимец пиратских лордов и сила, с которой приходится считаться. Этот необычный линейный крейсер, чьё происхождение окутано тайной, воплощает торжество эго; само его существование служит памятником неумолимому скатыванию Персеанского сектора в анархию.",,,,,
uw_torch,SHIP,"Гробница для безумцев: почти каждый дюйм корпуса Torch покрыт оружием. Чтобы питать свой невероятный арсенал, корабль оснащён необычно мощным реактором, но по необъяснимой причине лишён генератора щита.",,,,,
uw_boar,SHIP,"Boar — нечестивая смесь Enforcer и Medusa, каким-то образом унаследовавшая сильные и слабые стороны обоих кораблей. Обеспечивает полный 360-градусный сектор обстрела турелями и использует куда более быструю версию системы burn drive, но по огневой мощи не дотягивает до оригиналов.",,,,,
uw_dragon,SHIP,"Смелая попытка «починить» Odyssey в итоге породила грозную альтернативу с упором в баллистику. Да, Dragon не вполне дотягивает до правильного доминионского проекта, но этот линейный крейсер всё равно остаётся впечатляющим образцом инженерной изобретательности — свидетельством упорства человечества... или, возможно, напоминанием о человеческой склонности к насилию.",,,,,
uw_scythe,SHIP,"Scythe — изуродованная версия Afflictor, променявшая всю изящность оригинала на грубую огневую мощь. Больше всего известен тем, что доводит старых капитанов грузовиков до сердечного приступа.",,,,,
uw_stalker,SHIP,"Хотя Stalker основан на Apogee, по факту общего у них немного. В этот взломанный чертёж пришлось внести множество замен и компромиссов, просто чтобы он вообще полетел, но усилия не пропали зря. Опасный и эффективный боевой корабль, отлично подходящий для ближней поддержки.",,,,,
uw_venomx,SHIP,"Venom-X — глубоко модифицированный чертёж Venom-класса с элементами, заимствованными у Hyperion и Scarab. Даёт невероятную гибкость и огневую мощь для своих размеров, но держится буквально на честном слове.",,,,,
uw_venom,SHIP,"Venom — редкий пример полностью уникального пиратского звёздного корабля собственного производства. По сути являясь улучшенной версией повсеместно распространённого Hound, Venom прежде всего ценится как универсальный боевой транспорт, способный и защитить себя, и доставить нелегальный груз.

Хотя Kanta любит приписывать создание Venom себе, на самом деле этот корабль был разработан всего через несколько десятилетий после Коллапса одним из самых ранних пиратов — бывшим специалистом Доминиона по производству по имени Толстый Рэймонд.",,,,,
uw_mongrel,SHIP,"Иногда его ошибочно называют «Buffalo Mk. III», но Mongrel — это тяжёлая канонерка, собранная из обломков нескольких корпусов. Эта безщитовая тварь станет злобным пополнением для любого флота, достаточно отчаявшегося, чтобы её использовать.",,,,,
uw_amalgam,SHIP,"Об Amalgam часто говорят с ужасом — как о космическом пугале, больше легенде, чем реальности. Мучительный лоскутный монстр, собранный из множества кораблей; он совершенно нелеп по устройству, но недооценивать его нельзя ни в коем случае.",,,,,
uw_predator,SHIP,"Рабочий пример так называемого «chip-bash»: Predator-класс объединяет корпус и вооружение фрегатов Kite и Wolf. Переделка заметно несовершенна, из-за чего корабль получил весьма эклектичный набор характеристик. Несмотря на это, Predator — быстрый боевой фрегат с гибкими оружейными слотами, что и сделало его печально популярным среди беззаконников.",,,,,
uw_predator_x,SHIP,"Пиратски модифицированный Predator-X берёт корпус Predator-класса и превращает его в машину для убийства: с форсированными двигателями, кустарными модификациями креплений и парой ракетных блоков на носу.

Рабочий пример так называемого «chip-bash»: Predator-класс объединяет корпус и вооружение фрегатов Kite и Wolf. Переделка заметно несовершенна, из-за чего корабль получил весьма эклектичный набор характеристик. Несмотря на это, Predator — быстрый боевой фрегат с гибкими оружейными слотами, что и сделало его печально популярным среди беззаконников.",,,,,
uw_shadowclaw,SHIP,"Shadowclaw-класс, по всей видимости, является прототипом времён Доминиона, служившим испытательной платформой для передовых оружейных систем. Эта версия, судя по всему, оснащена экспериментальной гаусс-пушкой в носовой части. Shadowclaw демонстрирует переходную философию проектирования, сочетая среднелинейную доктрину кораблестроения с высокотехнологичной авионикой, флюкс-каналами и фазовыми системами. Единственный известный чертёж Shadowclaw принадлежит клану Dickerson.",,,,,
uw_eos_cabal,SHIP,"Считается уменьшенной вариацией Astral, но Eos-класс — настоящий исполин среди авианосцев. При крейсерской классификации он несёт лётных палуб не меньше, чем Legion, давая флотам без крупных кораблей проекцию истребительной мощи капитального класса. Эффективен с учётом ударного потенциала и продвинутых систем, но помимо авиакрыльев почти лишён вспомогательной огневой мощи.

Чтобы уместить столько палуб на компактной и эффективной раме, Eos-класс пошёл на ряд жертв. Главная из них — недостаток тяги, из-за чего корабль и получил вполне заслуженную репутацию неповоротливого. Судя по всему, конструкторы сосредоточили все силы на настройке маршевого привода, оставив боевые двигатели без должного внимания.

Другая серьёзная проблема — миниатюризированный реактор: пусть он довольно надёжен и его легко заменить, ему отчаянно не хватает места для отвода флюкса. Послепродажные модификации способны более чем вдвое повысить производительность реактора Eos, пусть и не бесплатно.

Наконец, Eos-класс штатно комплектуется тем, что можно назвать «скромными» банками конденсаторов. Сверхэффективные щитовые технологии поздней эпохи не дают этому стать фатальным изъяном, но тяжёлое вооружение всё равно быстро высушивает Eos.","Модернизированный Starlight Cabal, этот корабль воплощает материалистичный блеск и роскошь жизни на вершине.

Считается уменьшенной вариацией Astral, но Eos-класс — настоящий исполин среди авианосцев. При крейсерской классификации он несёт лётных палуб не меньше, чем Legion, давая флотам без крупных кораблей проекцию истребительной мощи капитального класса. Эффективен с учётом ударного потенциала и продвинутых систем, но помимо авиакрыльев почти лишён вспомогательной огневой мощи.",,,,
uw_starscream,SHIP,"Starscream-класс — глубоко модифицированная ветвь Starliner-класса с улучшениями по всем направлениям, особенно в боевых возможностях. Получив более тяжёлое вооружение и даже способность нести истребители, Starscream стал мощным боевым транспортом, способным держаться в полноценном флотском бою и поддерживать войска на поверхности. Однако его истинная специализация — роскошь; в секторе едва ли найдётся корабль приятнее полностью укомплектованного Starscream. Рекреационные наркотики продаются отдельно.",,,,,
uw_succubus,SHIP,"Хотя Succubus-класс можно считать развитием Liberator-класса, на деле эти два чертежа почти ничем не похожи друг на друга. Вероятнее всего, Succubus — это модификация какого-то другого редкого и ныне утраченного проекта капитального корабля, исчезнувшего во время Коллапса. Каково бы ни было его происхождение, этот корабль — стремительный ужас, способный сеять чудовищные разрушения. Как и его тёзку, Succubus лучше атаковать группой; не выходите против него в одиночку.",,,,,
uw_climax,SHIP,"Когда Starlight Cabal понадобился де-факто роскошный флагманский шаблон, просторный и пригодный для дальних полётов Apogee быстро стал любимцем для переделок. Теперь этот корабль известен как «Climax» из-за разнообразных сомнительных дел, происходящих над его килем. Он сохранил большую автономность и боевые возможности, но теперь «исследуют» его офицеры уже не межзвёздное пространство, а экипаж и пассажиров внутри.",,,,,
uw_palace,SHIP,"Palace-класс бросает вызов здравому смыслу. Полностью произвести его не способен ни один стандартный доминионский автофаб; вместо этого Starlight Cabal разбирает на части более мелкие корабли (включая Paragon) и на секретной орбитальной кузнице сплавляет всё это в данное сверкающее уродство. По сути это мобильная звёздная база, целая колония сама по себе: во многом самодостаточная, но всё же зависящая от местной торговли, чтобы оставаться на плаву.",,,,,
uw_palace_rear,SHIP,Кормовая секция Palace содержит его двигатели и почти ничего более важного. Уничтожение этой секции обездвижит корабль.,,,,,
uw_palace_left,SHIP,Боковые секции Palace оснащены телепортёрами мин станционного класса; уничтожение этих секций резко снизит его угрозу.,,,,,
uw_palace_right,SHIP,Боковые секции Palace оснащены телепортёрами мин станционного класса; уничтожение этих секций резко снизит его угрозу.,,,,,
uw_palace_front,SHIP,Носовая секция Palace обладает впечатляющей огневой мощью. Лучше держаться от неё подальше.,,,,,
,,,,,,,
uw_revolver,SHIP,"Revolver — недавний LPC-хак, созданный самопровозглашёнными «техноволшебниками» Kanta: дорогие щиты и ионные лучи оригинального Xyphos здесь заменены более дешёвыми деталями. В результате получился эффективный, пусть и слегка переусложнённый, истребитель поддержки, идеально подходящий для ближнего сопровождения и противоракетной обороны.",,,,,
uw_razor,SHIP,"Умная производная конструкция: Razor — это лёгкий истребитель на базе Claw, у которого просто убрали щиты. Юркий, но хрупкий; его главная фишка — облегчённый Light Needler в носу. Эффективен для снятия щитов, но обладает малой дальностью действия.",,,,,
,,,,,,,
uw_inferniumdrive,SHIP_SYSTEM,"Перенаправляет мощность щитов в маршевую систему корабля, обеспечивая огромный прирост скорости на фиксированное время ценой невозможности пользоваться щитами. Любое серьёзное столкновение может вызвать полное гашение двигателей.",Движение,Даёт огромный прирост скорости ценой невозможности поворачивать и пользоваться щитами. Столкновения во время работы системы могут вызвать остановку двигателей.,,Максимальная скорость корабля увеличивается на {{300}}.,
uw_shadowskim,SHIP_SYSTEM,"Телепортирует корабль вперёд по направлению его движения. Система медленно накапливает до двух зарядов, которые затем можно быстро израсходовать один за другим.",Движение,Телепортирует корабль на умеренную дистанцию по направлению его движения. Система может хранить одновременно до двух зарядов.,,Корабль телепортируется на {{600}} единиц.,
uw_fighterflares_eccm,SHIP_SYSTEM,"Запускает ложные цели, отвлекающие системы наведения входящих ракет и орудий ПВО. Любая ракета, попавшая в такую ложную цель, будет уничтожена.",Защитная,"Запускает ложные цели, чтобы сбить с толку системы наведения ближайших вражеских ракет.",,,
uw_incubusdrive,SHIP_SYSTEM,"Активирует горячие плазменные струи, значительно повышая скорость и манёвренность. Система флюкс-обратной связи дополнительно усиливает характеристики корабля при высоком уровне флюкса. При слишком частом использовании системе требуется время на охлаждение. Пока система активна, корабль не может замедлиться или остановиться.",Движение,Толкает корабль вперёд и сильно повышает манёвренность. Корабль не может замедляться или останавливаться. При высоком флюксе усиливает рассеивание и эффективность энергетического оружия.,,"Максимальная скорость корабля увеличивается на {{100%}}, а затем дополнительно возрастает ещё на {{100}}. Если уровень флюкса превышает {{25%}}, увеличиваются скорость рассеивания флюкса, скорострельность энергетического оружия и урон лучевого оружия. При максимальном флюксе рассеивание и скорострельность {{утраиваются}}, а урон лучей {{удваивается}}.",
,,,,,,,
uw_station_arigato,CUSTOM,"Arigato — переоборудованный доминионский spore-ship, повреждённый, но не до конца уничтоженный в Первой войне с ИИ. Хотя постоянно там живут немногие, станция остаётся перевалочным пунктом для беззаконных звёздных капитанов, которые используют её мощности для ремонта и пополнения своих разношёрстных флотов. Больше всего Arigato известна своей Свалкой — огромным рынком дешёвых восстановленных кораблей и всевозможных припасов, поднятых с поверхности Roboto.",,"Эта станция принадлежит клану Dickerson, который владеет ею и управляет ею уже многие поколения. Накопив серьёзные военные ресурсы, Dickerson всегда защищали Arigato от конкурирующих пиратских банд, зачисток Гегемонии и рейдов наёмников.",,,
uw_planet_roboto,CUSTOM,"Когда-то Roboto был производственным центром Доминиона, но Первая война с ИИ превратила его в непригодные для жизни руины. Заводы разбросаны по земле как надгробия, а разбитые корпуса и сломанные машины свалены по поверхности как забытый мусор. Если коварного ландшафта и токсичной атмосферы было мало, Roboto ещё и редко заселён самоподдерживающимися колониями ИИ-автоматонов, которые враждебно реагируют на вторжение людей. На Roboto нет космопортов, но команды с Arigato время от времени отправляются на беззаконную поверхность в поисках ресурсов.",,,,,
uw_star_styx,CUSTOM,"Это красный карлик, достаточно лёгкий, чтобы поддерживать непрерывный конвективный термоядерный синтез. Благодаря своей стабильности эта звезда будет гореть ещё триллионы лет.",,,,,
cabal,FACTION,"Starlight Cabal — закрытый культ единомышленников-предпринимателей и наследников, глубоко внедрённых в корпорацию Tri-Tachyon. Веря, что будущее человечества требует полного технологического синтеза, Кабал якобы стремится к высшему, эйфорическому состоянию бытия. Однако цена такого «вознесения» в эту научную тёмную эпоху чрезвычайно высока. За привилегию членства приходится платить огромные суммы кредитов — напрямую или косвенно, через тёмную сеть контролируемых Кабалом хедж-фондов и капитальных инвестиций.

Скептики высмеивают Starlight Cabal как затейливую финансовую аферу, а другие клеймят организацию как обычную группу каперских корпоративных наёмников. Впрочем, критики Кабала обычно стараются не высовываться: за прошедшие циклы уже не один разоблачитель таинственно исчез...

Starlight Cabal поощряет «доктрину приобретения» (читай: гиперпространственный грабёж), широко занимаясь пиратством, а временами и терроризмом или вандализмом. Прямые удары по политическим образованиям, однако, редки.",,,,,
,,,,,,,
uw_boss_astral,SHIP,"Большинство кораблей так или иначе модифицируют сверх базовой спецификации: чтобы заточить их под конкретную роль или просто выжать из корпуса ещё немного производительности. В редких случаях корабль подвергается радикальной переделке и становится так называемым Mod-ship — машиной с уникальными особенностями и повышенными возможностями. Такие Mod-ship нередко приобретают собственную славу и становятся желанными трофеями для элиты сектора. Даже по меркам прочих улучшений Cabal, Euphoria — нестабильный, до предела навороченный авианосец Astral-класса. Но настоящую известность ему приносит вовсе не это, а его «диско-шар» — уникальный дрон, заказанный у корпорации Tri-Tachyon.",,,,,
uw_boss_cancer,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -32768
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< бога нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -32768
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< бога нет >>

EOT",,,,
uw_boss_corruption,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -4096
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< любви нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -4096
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< любви нет >>

EOT",,,,
uw_boss_cyst,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -1024
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< справедливости нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -1024
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< справедливости нет >>

EOT",,,,
uw_boss_disease,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -8192
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< смерти нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -8192
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< смерти нет >>

EOT",,,,
uw_boss_malignancy,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -256
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< конца нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -256
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< конца нет >>

EOT",,,,
uw_boss_metastasis,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -128
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< справедливости нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -128
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< справедливости нет >>

EOT",,,,
uw_boss_pustule,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -16384
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< жизни нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -16384
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< жизни нет >>

EOT",,,,
uw_boss_tumor,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -512
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< начала нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -512
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< начала нет >>

EOT",,,,
uw_boss_ulcer,SHIP,">>> Попытка чтения схемы целевого корабля-

ОШИБКА -2048
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< чести нет >>

EOT",">>> Попытка чтения схемы целевого корабля-

ОШИБКА -2048
/:///НЕВОЗМОЖНО РАЗОБРАТЬ;;`|\
<< чести нет >>

EOT",,,,
uw_boss_wasp,SHIP,"Никто толком не знает, откуда взялся Killer Bee, несмотря на его очевидную связь с корпусом Wasp. Некоторые полагают, что некое сверхсекретное исследовательское подразделение Tri-Tachyon разработало вариант с более тяжёлым лучевым оружием, а затем передало его беспринципному «коллекционеру», когда выяснилось, что серийное производство выйдет слишком дорогим. Как бы там ни было, Killer Bee — опасный перехватчик, способный подавить большинство целей шквалом тяжёлых burst-лазеров.",,,,,
uw_boss_drone_disco_ball,SHIP_SYSTEM,"Развёртывает мощный сферический дрон, вооружённый шестью тахионными копьями.",Дрон (оружие),"Развёртывает один мощный дрон, вооружённый шестью тахионными копьями.",шесть тахионных копий,,
